"No.","Time","Source","Destination","Protocol","Length","Info"
"115","240.827743","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"116","241.833050","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"117","242.835954","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"118","243.836640","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"119","244.512775","192.168.56.102","192.168.56.101","TCP","66","49758  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"120","244.513083","192.168.56.101","192.168.56.102","TCP","66","8888  >  49758 [SYN, ACK] Seq=0 Ack=1 Win=32120 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"121","244.513131","192.168.56.102","192.168.56.101","TCP","54","49758  >  8888 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"122","244.513488","192.168.56.102","192.168.56.101","TLSv1.3","293","Client Hello"
"123","244.513731","192.168.56.101","192.168.56.102","TCP","60","8888  >  49758 [ACK] Seq=1 Ack=240 Win=32000 Len=0"
"124","244.514511","192.168.56.101","192.168.56.102","TLSv1.3","928","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"125","244.528397","192.168.56.102","192.168.56.101","TLSv1.3","739","Change Cipher Spec, Application Data, Application Data, Application Data"
"126","244.528455","192.168.56.102","192.168.56.101","TLSv1.3","80","Application Data"
"127","244.528470","192.168.56.102","192.168.56.101","TLSv1.3","120","Application Data"
"128","244.528712","192.168.56.101","192.168.56.102","TCP","60","8888  >  49758 [ACK] Seq=875 Ack=1017 Win=31872 Len=0"
"129","244.532100","192.168.56.101","192.168.56.102","TLSv1.3","80","Application Data"
"130","244.532168","192.168.56.101","192.168.56.102","TLSv1.3","78","Application Data"
"131","244.532177","192.168.56.102","192.168.56.101","TCP","54","49758  >  8888 [ACK] Seq=1017 Ack=925 Win=261632 Len=0"
"132","245.538801","192.168.56.102","192.168.56.101","TLSv1.3","78","Application Data"
"133","245.538859","192.168.56.102","192.168.56.101","TCP","54","49758  >  8888 [FIN, ACK] Seq=1041 Ack=925 Win=261632 Len=0"
"134","245.539331","192.168.56.101","192.168.56.102","TLSv1.3","78","Application Data"
"135","245.539331","192.168.56.101","192.168.56.102","TCP","60","8888  >  49758 [FIN, ACK] Seq=949 Ack=1042 Win=31872 Len=0"
"136","245.539366","192.168.56.102","192.168.56.101","TCP","54","49758  >  8888 [RST, ACK] Seq=1042 Ack=949 Win=0 Len=0"
"137","334.514273","192.168.56.102","192.168.56.101","TCP","66","49759  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"138","334.514567","192.168.56.101","192.168.56.102","TCP","66","8888  >  49759 [SYN, ACK] Seq=0 Ack=1 Win=32120 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"139","334.514624","192.168.56.102","192.168.56.101","TCP","54","49759  >  8888 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"140","334.514964","192.168.56.102","192.168.56.101","TLSv1.3","293","Client Hello"
"141","334.515221","192.168.56.101","192.168.56.102","TCP","60","8888  >  49759 [ACK] Seq=1 Ack=240 Win=32000 Len=0"
"142","334.516110","192.168.56.101","192.168.56.102","TLSv1.3","928","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"143","334.529090","192.168.56.102","192.168.56.101","TLSv1.3","739","Change Cipher Spec, Application Data, Application Data, Application Data"
"144","334.529128","192.168.56.102","192.168.56.101","TLSv1.3","80","Application Data"
"145","334.529150","192.168.56.102","192.168.56.101","TLSv1.3","120","Application Data"
"146","334.529288","192.168.56.101","192.168.56.102","TCP","60","8888  >  49759 [ACK] Seq=875 Ack=951 Win=31872 Len=0"
"147","334.532727","192.168.56.101","192.168.56.102","TLSv1.3","80","Application Data"
"148","334.532775","192.168.56.101","192.168.56.102","TLSv1.3","78","Application Data"
"149","334.532790","192.168.56.102","192.168.56.101","TCP","54","49759  >  8888 [ACK] Seq=1017 Ack=925 Win=261632 Len=0"
"150","335.534612","192.168.56.102","192.168.56.101","TLSv1.3","78","Application Data"
"151","335.534670","192.168.56.102","192.168.56.101","TCP","54","49759  >  8888 [FIN, ACK] Seq=1041 Ack=925 Win=261632 Len=0"
"152","335.535165","192.168.56.101","192.168.56.102","TLSv1.3","78","Application Data"
"153","335.535165","192.168.56.101","192.168.56.102","TCP","60","8888  >  49759 [FIN, ACK] Seq=949 Ack=1042 Win=31872 Len=0"
"154","335.535205","192.168.56.102","192.168.56.101","TCP","54","49759  >  8888 [RST, ACK] Seq=1042 Ack=949 Win=0 Len=0"
"155","343.062723","192.168.56.102","192.168.56.100","DHCP","356","DHCP Request  - Transaction ID 0xd69924d3"
"156","343.067531","192.168.56.100","192.168.56.102","DHCP","590","DHCP ACK      - Transaction ID 0xd69924d3"
"157","343.070683","fe80::9c4f:4e27:e09a:8d13","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"158","343.070716","192.168.56.102","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"159","343.075663","fe80::9c4f:4e27:e09a:8d13","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"160","343.075775","192.168.56.102","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"161","343.076022","fe80::9c4f:4e27:e09a:8d13","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"162","343.076042","192.168.56.102","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"163","343.076201","fe80::9c4f:4e27:e09a:8d13","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"164","343.076335","192.168.56.102","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"165","343.076802","192.168.56.102","224.0.0.251","MDNS","80","Standard query 0x0000 ANY WinDev2404Eval.local, ""QM"" question"
"166","343.077261","fe80::9c4f:4e27:e09a:8d13","ff02::fb","MDNS","100","Standard query 0x0000 ANY WinDev2404Eval.local, ""QM"" question"
"167","343.077414","192.168.56.102","224.0.0.251","MDNS","118","Standard query response 0x0000 AAAA fe80::9c4f:4e27:e09a:8d13 A 192.168.56.102"
"168","343.077533","fe80::9c4f:4e27:e09a:8d13","ff02::1:3","LLMNR","94","Standard query 0x4d5e ANY WinDev2404Eval"
"169","343.077634","fe80::9c4f:4e27:e09a:8d13","ff02::fb","MDNS","138","Standard query response 0x0000 AAAA fe80::9c4f:4e27:e09a:8d13 A 192.168.56.102"
"170","343.077690","192.168.56.102","224.0.0.252","LLMNR","74","Standard query 0x4d5e ANY WinDev2404Eval"
"171","343.160622","192.168.56.102","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"172","343.160662","fe80::9c4f:4e27:e09a:8d13","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"173","347.650662","PcsCompu_32:b5:a2","PcsCompu_46:7b:4a","ARP","42","Who has 192.168.56.100? Tell 192.168.56.102"
"174","347.650833","PcsCompu_46:7b:4a","PcsCompu_32:b5:a2","ARP","60","192.168.56.100 is at 08:00:27:46:7b:4a"
"175","360.841322","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"176","361.841481","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"177","362.850245","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"178","363.856092","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"179","410.539594","192.168.56.102","192.168.56.101","TCP","66","49760  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"180","410.539906","192.168.56.101","192.168.56.102","TCP","66","8888  >  49760 [SYN, ACK] Seq=0 Ack=1 Win=32120 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"181","410.539968","192.168.56.102","192.168.56.101","TCP","54","49760  >  8888 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"182","410.540235","192.168.56.102","192.168.56.101","TLSv1.3","293","Client Hello"
"183","410.540495","192.168.56.101","192.168.56.102","TCP","60","8888  >  49760 [ACK] Seq=1 Ack=240 Win=32000 Len=0"
"184","410.541587","192.168.56.101","192.168.56.102","TLSv1.3","927","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"185","410.555135","192.168.56.102","192.168.56.101","TLSv1.3","739","Change Cipher Spec, Application Data, Application Data, Application Data"
"186","410.555177","192.168.56.102","192.168.56.101","TLSv1.3","80","Application Data"
"187","410.555190","192.168.56.102","192.168.56.101","TLSv1.3","120","Application Data"
"188","410.555391","192.168.56.101","192.168.56.102","TCP","60","8888  >  49760 [ACK] Seq=874 Ack=1017 Win=31872 Len=0"
"189","410.558684","192.168.56.101","192.168.56.102","TLSv1.3","80","Application Data"
"190","410.558768","192.168.56.101","192.168.56.102","TLSv1.3","78","Application Data"
"191","410.558784","192.168.56.102","192.168.56.101","TCP","54","49760  >  8888 [ACK] Seq=1017 Ack=924 Win=261632 Len=0"
"192","411.560195","192.168.56.102","192.168.56.101","TLSv1.3","78","Application Data"
"193","411.560261","192.168.56.102","192.168.56.101","TCP","54","49760  >  8888 [FIN, ACK] Seq=1041 Ack=924 Win=261632 Len=0"
"194","411.560827","192.168.56.101","192.168.56.102","TLSv1.3","78","Application Data"
"195","411.560827","192.168.56.101","192.168.56.102","TCP","60","8888  >  49760 [FIN, ACK] Seq=948 Ack=1042 Win=31872 Len=0"
"196","411.560870","192.168.56.102","192.168.56.101","TCP","54","49760  >  8888 [RST, ACK] Seq=1042 Ack=948 Win=0 Len=0"
"197","480.850697","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"198","481.862967","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"199","482.863324","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"200","483.866403","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"201","493.564650","192.168.56.102","192.168.56.101","TCP","66","49761  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"202","493.565045","192.168.56.101","192.168.56.102","TCP","66","8888  >  49761 [SYN, ACK] Seq=0 Ack=1 Win=32120 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"203","493.565099","192.168.56.102","192.168.56.101","TCP","54","49761  >  8888 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"204","493.565330","192.168.56.102","192.168.56.101","TLSv1.3","293","Client Hello"
"205","493.565610","192.168.56.101","192.168.56.102","TCP","60","8888  >  49761 [ACK] Seq=1 Ack=240 Win=32000 Len=0"
"206","493.566507","192.168.56.101","192.168.56.102","TLSv1.3","928","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"207","493.580392","192.168.56.102","192.168.56.101","TLSv1.3","739","Change Cipher Spec, Application Data, Application Data, Application Data"
"208","493.580430","192.168.56.102","192.168.56.101","TLSv1.3","80","Application Data"
"209","493.580444","192.168.56.102","192.168.56.101","TLSv1.3","120","Application Data"
"210","493.580615","192.168.56.101","192.168.56.102","TCP","60","8888  >  49761 [ACK] Seq=875 Ack=1017 Win=31872 Len=0"
"211","493.584001","192.168.56.101","192.168.56.102","TLSv1.3","80","Application Data"
"212","493.584086","192.168.56.101","192.168.56.102","TLSv1.3","78","Application Data"
"213","493.584094","192.168.56.102","192.168.56.101","TCP","54","49761  >  8888 [ACK] Seq=1017 Ack=925 Win=261632 Len=0"
"214","494.596006","192.168.56.102","192.168.56.101","TLSv1.3","78","Application Data"
"215","494.596056","192.168.56.102","192.168.56.101","TCP","54","49761  >  8888 [FIN, ACK] Seq=1041 Ack=925 Win=261632 Len=0"
"216","494.596595","192.168.56.101","192.168.56.102","TLSv1.3","78","Application Data"
"217","494.596595","192.168.56.101","192.168.56.102","TCP","60","8888  >  49761 [FIN, ACK] Seq=949 Ack=1042 Win=31872 Len=0"
"218","494.596638","192.168.56.102","192.168.56.101","TCP","54","49761  >  8888 [RST, ACK] Seq=1042 Ack=949 Win=0 Len=0"
"219","525.460039","192.168.56.102","224.0.0.251","MDNS","85","Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QU"" question"
"220","525.460372","fe80::9c4f:4e27:e09a:8d13","ff02::fb","MDNS","105","Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QU"" question"
"221","526.458643","192.168.56.102","224.0.0.251","MDNS","85","Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QM"" question"
"222","526.458918","fe80::9c4f:4e27:e09a:8d13","ff02::fb","MDNS","105","Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QM"" question"
"223","582.225273","192.168.56.102","192.168.56.101","TCP","66","49762  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"224","582.225664","192.168.56.101","192.168.56.102","TCP","66","8888  >  49762 [SYN, ACK] Seq=0 Ack=1 Win=32120 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"225","582.225727","192.168.56.102","192.168.56.101","TCP","54","49762  >  8888 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"226","582.226020","192.168.56.102","192.168.56.101","TLSv1.3","293","Client Hello"
"227","582.226316","192.168.56.101","192.168.56.102","TCP","60","8888  >  49762 [ACK] Seq=1 Ack=240 Win=32000 Len=0"
"228","582.227227","192.168.56.101","192.168.56.102","TLSv1.3","929","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"229","582.240656","192.168.56.102","192.168.56.101","TLSv1.3","739","Change Cipher Spec, Application Data, Application Data, Application Data"
"230","582.240685","192.168.56.102","192.168.56.101","TLSv1.3","80","Application Data"
"231","582.240702","192.168.56.102","192.168.56.101","TLSv1.3","120","Application Data"
