,time,source,destination,protocol,length,source_port,destination_port,request_method,response_code,request_uri,data,user_agent,response_phrase,content_type,content_length
140,1720699221.748349000,192.168.56.102,192.168.56.101,HTTP,524,49712,80,GET,,/route.js?j=n55324632,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.2489.967 Safari/537.36",,,
141,1720699221.748536000,192.168.56.101,192.168.56.102,TCP,60,80,49712,,,,,,,,
142,1720699224.261510000,192.168.56.101,192.168.56.102,HTTP,118,80,49712,,204,,,,,,
143,1720699224.261782000,192.168.56.102,192.168.56.101,TCP,54,49712,80,,,,,,,,
144,1720699224.262048000,192.168.56.102,192.168.56.101,TCP,66,49713,80,,,,,,,,
145,1720699224.262113000,192.168.56.101,192.168.56.102,TCP,60,80,49712,,,,,,,,
146,1720699224.262158000,192.168.56.102,192.168.56.101,TCP,54,49712,80,,,,,,,,
147,1720699224.262290000,192.168.56.101,192.168.56.102,TCP,66,80,49713,,,,,,,,
148,1720699224.262356000,192.168.56.102,192.168.56.101,TCP,54,49713,80,,,,,,,,
149,1720699224.262498000,192.168.56.102,192.168.56.101,HTTP,535,49713,80,GET,,/bundle/jquery.min.js?s=729w_789,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.2489.967 Safari/537.36",,,
150,1720699224.262775000,192.168.56.101,192.168.56.102,TCP,60,80,49713,,,,,,,,
151,1720699225.464953000,192.168.56.101,192.168.56.102,HTTP,118,80,49713,,204,,,,,,
152,1720699225.465207000,192.168.56.102,192.168.56.101,TCP,54,49713,80,,,,,,,,
153,1720699225.465458000,192.168.56.102,192.168.56.101,TCP,66,49714,80,,,,,,,,
154,1720699225.465581000,192.168.56.101,192.168.56.102,TCP,60,80,49713,,,,,,,,
155,1720699225.465599000,192.168.56.102,192.168.56.101,TCP,54,49713,80,,,,,,,,
156,1720699225.465791000,192.168.56.101,192.168.56.102,TCP,66,80,49714,,,,,,,,
157,1720699225.465841000,192.168.56.102,192.168.56.101,TCP,54,49714,80,,,,,,,,
158,1720699225.465994000,192.168.56.102,192.168.56.101,HTTP,525,49714,80,GET,,/route.js?s=6u7g495117,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.2489.967 Safari/537.36",,,
159,1720699225.466217000,192.168.56.101,192.168.56.102,TCP,60,80,49714,,,,,,,,
160,1720699227.200921000,192.168.56.101,192.168.56.102,HTTP,118,80,49714,,204,,,,,,
161,1720699227.201206000,192.168.56.102,192.168.56.101,TCP,54,49714,80,,,,,,,,
162,1720699227.201452000,192.168.56.102,192.168.56.101,TCP,66,49715,80,,,,,,,,
163,1720699227.201525000,192.168.56.101,192.168.56.102,TCP,60,80,49714,,,,,,,,
164,1720699227.201553000,192.168.56.102,192.168.56.101,TCP,54,49714,80,,,,,,,,
165,1720699227.201683000,192.168.56.101,192.168.56.102,TCP,66,80,49715,,,,,,,,
166,1720699227.201758000,192.168.56.102,192.168.56.101,TCP,54,49715,80,,,,,,,,
167,1720699227.201917000,192.168.56.102,192.168.56.101,HTTP,532,49715,80,GET,,/bundle/script.js?d=v47819404,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.2489.967 Safari/537.36",,,
168,1720699227.202157000,192.168.56.101,192.168.56.102,TCP,60,80,49715,,,,,,,,
169,1720699228.228380000,192.168.56.101,192.168.56.102,HTTP,118,80,49715,,204,,,,,,
170,1720699228.228742000,192.168.56.102,192.168.56.101,TCP,54,49715,80,,,,,,,,
171,1720699228.229010000,192.168.56.102,192.168.56.101,TCP,66,49716,80,,,,,,,,
172,1720699228.229030000,192.168.56.101,192.168.56.102,TCP,60,80,49715,,,,,,,,
173,1720699228.229065000,192.168.56.102,192.168.56.101,TCP,54,49715,80,,,,,,,,
174,1720699228.229246000,192.168.56.101,192.168.56.102,TCP,66,80,49716,,,,,,,,
175,1720699228.229299000,192.168.56.102,192.168.56.101,TCP,54,49716,80,,,,,,,,
176,1720699228.229601000,192.168.56.102,192.168.56.101,HTTP,531,49716,80,GET,,/assets/jquery.js?v=20994309,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.2489.967 Safari/537.36",,,
177,1720699228.229842000,192.168.56.101,192.168.56.102,TCP,60,80,49716,,,,,,,,
178,1720699230.327192000,192.168.56.101,192.168.56.102,HTTP,118,80,49716,,204,,,,,,
179,1720699230.327478000,192.168.56.102,192.168.56.101,TCP,54,49716,80,,,,,,,,
180,1720699230.327742000,192.168.56.102,192.168.56.101,TCP,66,49717,80,,,,,,,,
181,1720699230.327847000,192.168.56.101,192.168.56.102,TCP,60,80,49716,,,,,,,,
182,1720699230.327893000,192.168.56.102,192.168.56.101,TCP,54,49716,80,,,,,,,,
183,1720699230.328120000,192.168.56.101,192.168.56.102,TCP,66,80,49717,,,,,,,,
184,1720699230.328158000,192.168.56.102,192.168.56.101,TCP,54,49717,80,,,,,,,,
185,1720699230.328356000,192.168.56.102,192.168.56.101,HTTP,524,49717,80,GET,,/route.js?p=v20201809,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.2489.967 Safari/537.36",,,
186,1720699230.328602000,192.168.56.101,192.168.56.102,TCP,60,80,49717,,,,,,,,
187,1720699231.341718000,192.168.56.101,192.168.56.102,HTTP,118,80,49717,,204,,,,,,
188,1720699231.341994000,192.168.56.102,192.168.56.101,TCP,54,49717,80,,,,,,,,
189,1720699231.342238000,192.168.56.102,192.168.56.101,TCP,66,49718,80,,,,,,,,
190,1720699231.342319000,192.168.56.101,192.168.56.102,TCP,60,80,49717,,,,,,,,
191,1720699231.342348000,192.168.56.102,192.168.56.101,TCP,54,49717,80,,,,,,,,
192,1720699231.342463000,192.168.56.101,192.168.56.102,TCP,66,80,49718,,,,,,,,
193,1720699231.342514000,192.168.56.102,192.168.56.101,TCP,54,49718,80,,,,,,,,
194,1720699231.342669000,192.168.56.102,192.168.56.101,HTTP,529,49718,80,GET,,/bootstrap.js?t=d8q6801736,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.2489.967 Safari/537.36",,,
195,1720699231.342894000,192.168.56.101,192.168.56.102,TCP,60,80,49718,,,,,,,,
196,1720699233.818805000,192.168.56.101,192.168.56.102,HTTP,118,80,49718,,204,,,,,,
197,1720699233.819139000,192.168.56.102,192.168.56.101,TCP,54,49718,80,,,,,,,,
198,1720699233.819435000,192.168.56.102,192.168.56.101,TCP,66,49719,80,,,,,,,,
199,1720699233.819475000,192.168.56.101,192.168.56.102,TCP,60,80,49718,,,,,,,,
200,1720699233.819508000,192.168.56.102,192.168.56.101,TCP,54,49718,80,,,,,,,,
201,1720699233.819720000,192.168.56.101,192.168.56.102,TCP,66,80,49719,,,,,,,,
202,1720699233.819769000,192.168.56.102,192.168.56.101,TCP,54,49719,80,,,,,,,,
203,1720699233.820070000,192.168.56.102,192.168.56.101,HTTP,530,49719,80,GET,,/assets/email.js?i=43051920,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.2489.967 Safari/537.36",,,
204,1720699233.820331000,192.168.56.101,192.168.56.102,TCP,60,80,49719,,,,,,,,
205,1720699236.781157000,192.168.56.101,192.168.56.102,HTTP,118,80,49719,,204,,,,,,
206,1720699236.781492000,192.168.56.102,192.168.56.101,HTTP,528,49719,80,GET,,/bootstrap.js?d=5059z2681,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.2489.967 Safari/537.36",,,
207,1720699236.781813000,192.168.56.101,192.168.56.102,TCP,60,80,49719,,,,,,,,
208,1720699239.770576000,192.168.56.101,192.168.56.102,HTTP,118,80,49719,,204,,,,,,
209,1720699239.770877000,192.168.56.102,192.168.56.101,TCP,54,49719,80,,,,,,,,
210,1720699239.771179000,192.168.56.102,192.168.56.101,TCP,66,49720,80,,,,,,,,
211,1720699239.771276000,192.168.56.101,192.168.56.102,TCP,60,80,49719,,,,,,,,
212,1720699239.771324000,192.168.56.102,192.168.56.101,TCP,54,49719,80,,,,,,,,
213,1720699239.771481000,192.168.56.101,192.168.56.102,TCP,66,80,49720,,,,,,,,
214,1720699239.771532000,192.168.56.102,192.168.56.101,TCP,54,49720,80,,,,,,,,
215,1720699239.771703000,192.168.56.102,192.168.56.101,HTTP,532,49720,80,GET,,/assets/email.js?g=f2065481f6,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.2489.967 Safari/537.36",,,
216,1720699239.771989000,192.168.56.101,192.168.56.102,TCP,60,80,49720,,,,,,,,
217,1720699241.397207000,192.168.56.101,192.168.56.102,HTTP,118,80,49720,,204,,,,,,
218,1720699241.397427000,192.168.56.102,192.168.56.101,TCP,54,49720,80,,,,,,,,
219,1720699241.397712000,192.168.56.101,192.168.56.102,TCP,60,80,49720,,,,,,,,
220,1720699241.397728000,192.168.56.102,192.168.56.101,TCP,54,49720,80,,,,,,,,
