,time,source,destination,protocol,length,source_port,destination_port,request_method,response_code,request_uri,data,user_agent
121,1721134437.979843000,192.168.56.101,192.168.56.102,HTTPS,60,443,49694,,,,,
122,1721134437.995758000,192.168.56.102,192.168.56.101,HTTPS,20494,49694,443,,,,,
123,1721134437.995927000,192.168.56.101,192.168.56.102,HTTPS,60,443,49694,,,,,
124,1721134437.995937000,192.168.56.102,192.168.56.101,HTTPS,40934,49694,443,,,,,
125,1721134437.996010000,192.168.56.101,192.168.56.102,HTTPS,60,443,49694,,,,,
126,1721134437.996017000,192.168.56.102,192.168.56.101,HTTPS,5894,49694,443,,,,,
127,1721134437.996101000,192.168.56.101,192.168.56.102,HTTPS,60,443,49694,,,,,
128,1721134437.996109000,192.168.56.102,192.168.56.101,HTTPS,14654,49694,443,,,,,
129,1721134437.996152000,192.168.56.101,192.168.56.102,HTTPS,60,443,49694,,,,,
130,1721134437.996152000,192.168.56.101,192.168.56.102,HTTPS,60,443,49694,,,,,
131,1721134437.996172000,192.168.56.102,192.168.56.101,HTTPS,26128,49694,443,,,,,
132,1721134437.996186000,192.168.56.102,192.168.56.101,HTTPS,30714,49694,443,,,,,
133,1721134437.996260000,192.168.56.101,192.168.56.102,HTTPS,60,443,49694,,,,,
134,1721134437.996321000,192.168.56.101,192.168.56.102,HTTPS,60,443,49694,,,,,
135,1721134437.996321000,192.168.56.101,192.168.56.102,HTTPS,60,443,49694,,,,,
136,1721134437.996330000,192.168.56.102,192.168.56.101,HTTPS,8957,49694,443,,,,,
137,1721134437.996378000,192.168.56.101,192.168.56.102,HTTPS,60,443,49694,,,,,
138,1721134437.996412000,192.168.56.101,192.168.56.102,HTTPS,60,443,49694,,,,,
139,1721134437.996434000,192.168.56.101,192.168.56.102,HTTPS,60,443,49694,,,,,
140,1721134437.996466000,192.168.56.101,192.168.56.102,HTTPS,60,443,49694,,,,,
141,1721134437.998374000,192.168.56.101,192.168.56.102,HTTPS,157,443,49694,,,,,
142,1721134438.008187000,192.168.56.102,192.168.56.101,HTTPS,78,49694,443,,,,,
143,1721134438.008243000,192.168.56.102,192.168.56.101,HTTPS,54,49694,443,,,,,
144,1721134438.008474000,192.168.56.101,192.168.56.102,HTTPS,78,443,49694,,,,,
145,1721134438.008474000,192.168.56.101,192.168.56.102,HTTPS,60,443,49694,,,,,
146,1721134438.008495000,192.168.56.102,192.168.56.101,HTTPS,54,49694,443,,,,,
