"No.","Time","Source","Destination","Protocol","Length","Info"
"20","63.977996","192.168.56.102","224.0.0.252","LLMNR","74","Standard query 0xbed1 ANY WinDev2404Eval"
"21","63.978009","192.168.56.102","224.0.0.251","MDNS","118","Standard query response 0x0000 AAAA fe80::9c4f:4e27:e09a:8d13 A 192.168.56.102"
"22","63.978115","fe80::9c4f:4e27:e09a:8d13","ff02::fb","MDNS","138","Standard query response 0x0000 AAAA fe80::9c4f:4e27:e09a:8d13 A 192.168.56.102"
"23","64.163106","192.168.56.102","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"24","64.163143","fe80::9c4f:4e27:e09a:8d13","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"25","68.661264","PcsCompu_32:b5:a2","PcsCompu_46:7b:4a","ARP","42","Who has 192.168.56.100? Tell 192.168.56.102"
"26","68.661465","PcsCompu_46:7b:4a","PcsCompu_32:b5:a2","ARP","60","192.168.56.100 is at 08:00:27:46:7b:4a"
"27","81.291616","192.168.56.102","192.168.56.101","TCP","54","49752  >  80 [FIN, ACK] Seq=2 Ack=1 Win=8195 Len=0"
"28","81.292003","192.168.56.101","192.168.56.102","TCP","60","80  >  49752 [RST] Seq=1 Win=0 Len=0"
"29","81.768092","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"30","82.769379","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"31","83.777592","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"32","84.788069","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"33","86.161453","PcsCompu_32:b5:a2","PcsCompu_d2:26:79","ARP","42","Who has 192.168.56.101? Tell 192.168.56.102"
"34","86.161739","PcsCompu_d2:26:79","PcsCompu_32:b5:a2","ARP","60","192.168.56.101 is at 08:00:27:d2:26:79"
"35","201.770060","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"36","202.780349","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"37","203.786946","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"38","204.799297","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"39","238.369009","192.168.56.102","224.0.0.251","MDNS","85","Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QU"" question"
"40","238.369322","fe80::9c4f:4e27:e09a:8d13","ff02::fb","MDNS","105","Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QU"" question"
"41","239.367038","192.168.56.102","224.0.0.251","MDNS","85","Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QM"" question"
"42","239.367396","fe80::9c4f:4e27:e09a:8d13","ff02::fb","MDNS","105","Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QM"" question"
"43","321.773590","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"44","322.779652","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"45","323.782440","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"46","324.786601","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"47","364.000761","192.168.56.102","192.168.56.100","DHCP","356","DHCP Request  - Transaction ID 0x2565ebc6"
"48","364.005493","192.168.56.100","192.168.56.102","DHCP","590","DHCP ACK      - Transaction ID 0x2565ebc6"
"49","364.009187","fe80::9c4f:4e27:e09a:8d13","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"50","364.009227","192.168.56.102","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"51","364.013596","fe80::9c4f:4e27:e09a:8d13","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"52","364.013671","192.168.56.102","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"53","364.013857","fe80::9c4f:4e27:e09a:8d13","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"54","364.013887","192.168.56.102","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"55","364.014008","fe80::9c4f:4e27:e09a:8d13","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"56","364.014103","192.168.56.102","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"57","364.014561","192.168.56.102","224.0.0.251","MDNS","80","Standard query 0x0000 ANY WinDev2404Eval.local, ""QM"" question"
"58","364.014723","192.168.56.102","224.0.0.251","MDNS","118","Standard query response 0x0000 AAAA fe80::9c4f:4e27:e09a:8d13 A 192.168.56.102"
"59","364.015008","fe80::9c4f:4e27:e09a:8d13","ff02::fb","MDNS","100","Standard query 0x0000 ANY WinDev2404Eval.local, ""QM"" question"
"60","364.015277","fe80::9c4f:4e27:e09a:8d13","ff02::1:3","LLMNR","94","Standard query 0x49c2 ANY WinDev2404Eval"
"61","364.015354","fe80::9c4f:4e27:e09a:8d13","ff02::fb","MDNS","138","Standard query response 0x0000 AAAA fe80::9c4f:4e27:e09a:8d13 A 192.168.56.102"
"62","364.015362","192.168.56.102","224.0.0.252","LLMNR","74","Standard query 0x49c2 ANY WinDev2404Eval"
"63","364.157387","192.168.56.102","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"64","364.157433","fe80::9c4f:4e27:e09a:8d13","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"65","368.668659","PcsCompu_32:b5:a2","PcsCompu_46:7b:4a","ARP","42","Who has 192.168.56.100? Tell 192.168.56.102"
"66","368.668901","PcsCompu_46:7b:4a","PcsCompu_32:b5:a2","ARP","60","192.168.56.100 is at 08:00:27:46:7b:4a"
"67","441.776718","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"68","442.783504","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"69","443.784051","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"70","444.798352","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"71","540.386427","192.168.56.102","224.0.0.251","MDNS","85","Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QU"" question"
"72","540.386771","fe80::9c4f:4e27:e09a:8d13","ff02::fb","MDNS","105","Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QU"" question"
"73","541.381341","192.168.56.102","224.0.0.251","MDNS","85","Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QM"" question"
"74","541.381691","fe80::9c4f:4e27:e09a:8d13","ff02::fb","MDNS","105","Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QM"" question"
"75","561.792676","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"76","562.802989","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"77","563.804097","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"78","564.809689","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"79","629.576102","fe80::a3a5:d549:98af:516d","ff02::2","ICMPv6","62","Router Solicitation"
"80","664.029339","192.168.56.102","192.168.56.100","DHCP","356","DHCP Request  - Transaction ID 0xf22cbab4"
"81","664.034332","192.168.56.100","192.168.56.102","DHCP","590","DHCP ACK      - Transaction ID 0xf22cbab4"
"82","664.037290","192.168.56.102","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"83","664.037310","fe80::9c4f:4e27:e09a:8d13","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"84","664.043113","fe80::9c4f:4e27:e09a:8d13","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"85","664.043184","192.168.56.102","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"86","664.043404","fe80::9c4f:4e27:e09a:8d13","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"87","664.043486","192.168.56.102","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"88","664.043568","fe80::9c4f:4e27:e09a:8d13","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"89","664.043660","192.168.56.102","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"90","664.044167","192.168.56.102","224.0.0.251","MDNS","80","Standard query 0x0000 ANY WinDev2404Eval.local, ""QM"" question"
"91","664.044596","fe80::9c4f:4e27:e09a:8d13","ff02::fb","MDNS","100","Standard query 0x0000 ANY WinDev2404Eval.local, ""QM"" question"
"92","664.044763","192.168.56.102","224.0.0.251","MDNS","118","Standard query response 0x0000 AAAA fe80::9c4f:4e27:e09a:8d13 A 192.168.56.102"
"93","664.044867","fe80::9c4f:4e27:e09a:8d13","ff02::1:3","LLMNR","94","Standard query 0x8bd2 ANY WinDev2404Eval"
"94","664.044938","192.168.56.102","224.0.0.252","LLMNR","74","Standard query 0x8bd2 ANY WinDev2404Eval"
"95","664.045033","fe80::9c4f:4e27:e09a:8d13","ff02::fb","MDNS","138","Standard query response 0x0000 AAAA fe80::9c4f:4e27:e09a:8d13 A 192.168.56.102"
"96","664.158142","192.168.56.102","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"97","664.158179","fe80::9c4f:4e27:e09a:8d13","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"98","668.658731","PcsCompu_32:b5:a2","PcsCompu_46:7b:4a","ARP","42","Who has 192.168.56.100? Tell 192.168.56.102"
"99","668.658956","PcsCompu_46:7b:4a","PcsCompu_32:b5:a2","ARP","60","192.168.56.100 is at 08:00:27:46:7b:4a"
"100","681.807633","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"101","682.824935","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"102","683.834285","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"103","684.844578","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"104","801.819818","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"105","802.820049","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"106","803.831559","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"107","804.834934","192.168.56.102","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"108","840.730266","192.168.56.102","192.168.56.101","TCP","66","49753  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"109","840.730625","192.168.56.101","192.168.56.102","TCP","66","80  >  49753 [SYN, ACK] Seq=0 Ack=1 Win=32120 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"110","840.730710","192.168.56.102","192.168.56.101","TCP","54","49753  >  80 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"111","840.740018","192.168.56.102","192.168.56.101","HTTP","526","GET /POPULAR_CARGO.exe HTTP/1.1 "
"112","840.740258","192.168.56.101","192.168.56.102","TCP","60","80  >  49753 [ACK] Seq=1 Ack=473 Win=31872 Len=0"
"113","840.740763","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=1 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"114","840.740763","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [PSH, ACK] Seq=1461 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"115","840.740763","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=2921 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"116","840.740763","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [PSH, ACK] Seq=4381 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"117","840.740763","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=5841 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"118","840.740763","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [PSH, ACK] Seq=7301 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"119","840.740763","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=8761 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"120","840.740763","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [PSH, ACK] Seq=10221 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"121","840.740854","192.168.56.102","192.168.56.101","TCP","54","49753  >  80 [ACK] Seq=473 Ack=11681 Win=262656 Len=0"
"122","840.740964","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=11681 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"123","840.740964","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [PSH, ACK] Seq=13141 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"124","840.740992","192.168.56.102","192.168.56.101","TCP","54","49753  >  80 [ACK] Seq=473 Ack=14601 Win=262656 Len=0"
"125","840.741071","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=14601 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"126","840.741071","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=16061 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"127","840.741071","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=17521 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"128","840.741071","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=18981 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"129","840.741071","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=20441 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"130","840.741071","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=21901 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"131","840.741071","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=23361 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"132","840.741071","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=24821 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"133","840.741071","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [PSH, ACK] Seq=26281 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"134","840.741071","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=27741 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"135","840.741071","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=29201 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"136","840.741071","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=30661 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"137","840.741071","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=32121 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"138","840.741071","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=33581 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"139","840.741071","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=35041 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"140","840.741071","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [PSH, ACK] Seq=36501 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"141","840.741175","192.168.56.102","192.168.56.101","TCP","54","49753  >  80 [ACK] Seq=473 Ack=37961 Win=262656 Len=0"
"142","840.741271","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=37961 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"143","840.741271","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=39421 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"144","840.741271","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=40881 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"145","840.741271","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [PSH, ACK] Seq=42341 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"146","840.741271","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=43801 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"147","840.741327","192.168.56.102","192.168.56.101","TCP","54","49753  >  80 [ACK] Seq=473 Ack=45261 Win=262656 Len=0"
"148","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=45261 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"149","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=46721 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"150","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=48181 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"151","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=49641 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"152","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=51101 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"153","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=52561 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"154","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=54021 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"155","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=55481 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"156","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=56941 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"157","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=58401 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"158","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=59861 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"159","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=61321 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"160","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=62781 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"161","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=64241 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"162","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=65701 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"163","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=67161 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"164","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [PSH, ACK] Seq=68621 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"165","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=70081 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"166","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [PSH, ACK] Seq=71541 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"167","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=73001 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"168","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=74461 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"169","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=75921 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"170","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=77381 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"171","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=78841 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"172","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=80301 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"173","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=81761 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"174","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=83221 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"175","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=84681 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"176","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=86141 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"177","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=87601 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"178","840.741424","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [PSH, ACK] Seq=89061 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"179","840.741560","192.168.56.102","192.168.56.101","TCP","54","49753  >  80 [ACK] Seq=473 Ack=90521 Win=262656 Len=0"
"180","840.741647","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=90521 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"181","840.741647","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=91981 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"182","840.741647","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=93441 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"183","840.741647","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=94901 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"184","840.741647","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=96361 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"185","840.741647","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=97821 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"186","840.741647","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=99281 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"187","840.741647","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=100741 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"188","840.741647","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [ACK] Seq=102201 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"189","840.741647","192.168.56.101","192.168.56.102","TCP","1514","80  >  49753 [PSH, ACK] Seq=103661 Ack=473 Win=31872 Len=1460 [TCP segment of a reassembled PDU]"
"190","840.741717","192.168.56.102","192.168.56.101","TCP","54","49753  >  80 [ACK] Seq=473 Ack=105121 Win=262656 Len=0"
