,time,source,destination,protocol,length,source_port,destination_port,request_method,response_code,request_uri,data,user_agent
94,1720703058.556899000,192.168.56.102,192.168.56.101,HTTPS,54,49977,443,,,,,
95,1720703058.557921000,192.168.56.102,192.168.56.101,HTTPS,118,49977,443,,,,,
96,1720703058.558109000,192.168.56.102,192.168.56.101,HTTPS,512,49977,443,,,,,
97,1720703058.558274000,192.168.56.101,192.168.56.102,HTTPS,60,443,49977,,,,,
98,1720703060.628354000,192.168.56.101,192.168.56.102,HTTPS,140,443,49977,,,,,
99,1720703060.628578000,192.168.56.102,192.168.56.101,HTTPS,78,49977,443,,,,,
100,1720703060.628715000,192.168.56.102,192.168.56.101,HTTPS,54,49977,443,,,,,
101,1720703060.629057000,192.168.56.101,192.168.56.102,HTTPS,78,443,49977,,,,,
102,1720703060.629057000,192.168.56.101,192.168.56.102,HTTPS,60,443,49977,,,,,
103,1720703060.629063000,192.168.56.102,192.168.56.101,HTTPS,66,49978,443,,,,,
104,1720703060.629095000,192.168.56.102,192.168.56.101,HTTPS,54,49977,443,,,,,
105,1720703060.629373000,192.168.56.101,192.168.56.102,HTTPS,66,443,49978,,,,,
106,1720703060.629416000,192.168.56.102,192.168.56.101,HTTPS,54,49978,443,,,,,
107,1720703060.629750000,192.168.56.102,192.168.56.101,HTTPS,293,49978,443,,,,,
108,1720703060.630011000,192.168.56.101,192.168.56.102,HTTPS,60,443,49978,,,,,
109,1720703060.642640000,192.168.56.101,192.168.56.102,HTTPS,1514,443,49978,,,,,
110,1720703060.642640000,192.168.56.101,192.168.56.102,HTTPS,325,443,49978,,,,,
111,1720703060.642700000,192.168.56.102,192.168.56.101,HTTPS,54,49978,443,,,,,
112,1720703060.643738000,192.168.56.102,192.168.56.101,HTTPS,118,49978,443,,,,,
113,1720703060.643883000,192.168.56.102,192.168.56.101,HTTPS,524,49978,443,,,,,
114,1720703060.644047000,192.168.56.101,192.168.56.102,HTTPS,60,443,49978,,,,,
115,1720703062.752666000,192.168.56.101,192.168.56.102,HTTPS,140,443,49978,,,,,
116,1720703062.752854000,192.168.56.102,192.168.56.101,HTTPS,78,49978,443,,,,,
117,1720703062.752924000,192.168.56.102,192.168.56.101,HTTPS,54,49978,443,,,,,
118,1720703062.753168000,192.168.56.101,192.168.56.102,HTTPS,78,443,49978,,,,,
119,1720703062.753168000,192.168.56.101,192.168.56.102,HTTPS,60,443,49978,,,,,
120,1720703062.753196000,192.168.56.102,192.168.56.101,HTTPS,54,49978,443,,,,,
121,1720703062.753215000,192.168.56.102,192.168.56.101,HTTPS,66,49979,443,,,,,
122,1720703062.753382000,192.168.56.101,192.168.56.102,HTTPS,66,443,49979,,,,,
123,1720703062.753412000,192.168.56.102,192.168.56.101,HTTPS,54,49979,443,,,,,
124,1720703062.753703000,192.168.56.102,192.168.56.101,HTTPS,293,49979,443,,,,,
125,1720703062.753873000,192.168.56.101,192.168.56.102,HTTPS,60,443,49979,,,,,
126,1720703062.762901000,192.168.56.101,192.168.56.102,HTTPS,1514,443,49979,,,,,
127,1720703062.762901000,192.168.56.101,192.168.56.102,HTTPS,325,443,49979,,,,,
128,1720703062.762927000,192.168.56.102,192.168.56.101,HTTPS,54,49979,443,,,,,
129,1720703062.764521000,192.168.56.102,192.168.56.101,HTTPS,118,49979,443,,,,,
130,1720703062.764572000,192.168.56.102,192.168.56.101,HTTPS,512,49979,443,,,,,
131,1720703062.764727000,192.168.56.101,192.168.56.102,HTTPS,60,443,49979,,,,,
132,1720703064.376644000,192.168.56.101,192.168.56.102,HTTPS,140,443,49979,,,,,
133,1720703064.376884000,192.168.56.102,192.168.56.101,HTTPS,78,49979,443,,,,,
134,1720703064.376979000,192.168.56.102,192.168.56.101,HTTPS,54,49979,443,,,,,
135,1720703064.377213000,192.168.56.101,192.168.56.102,HTTPS,78,443,49979,,,,,
136,1720703064.377235000,192.168.56.102,192.168.56.101,HTTPS,54,49979,443,,,,,
137,1720703064.377278000,192.168.56.102,192.168.56.101,HTTPS,66,49980,443,,,,,
138,1720703064.377312000,192.168.56.101,192.168.56.102,HTTPS,60,443,49979,,,,,
139,1720703064.377450000,192.168.56.101,192.168.56.102,HTTPS,66,443,49980,,,,,
140,1720703064.377483000,192.168.56.102,192.168.56.101,HTTPS,54,49980,443,,,,,
141,1720703064.377697000,192.168.56.102,192.168.56.101,HTTPS,293,49980,443,,,,,
142,1720703064.377940000,192.168.56.101,192.168.56.102,HTTPS,60,443,49980,,,,,
143,1720703064.390253000,192.168.56.101,192.168.56.102,HTTPS,1514,443,49980,,,,,
144,1720703064.390253000,192.168.56.101,192.168.56.102,HTTPS,325,443,49980,,,,,
145,1720703064.390281000,192.168.56.102,192.168.56.101,HTTPS,54,49980,443,,,,,
146,1720703064.391334000,192.168.56.102,192.168.56.101,HTTPS,118,49980,443,,,,,
147,1720703064.391406000,192.168.56.102,192.168.56.101,HTTPS,515,49980,443,,,,,
148,1720703064.391524000,192.168.56.101,192.168.56.102,HTTPS,60,443,49980,,,,,
149,1720703066.536832000,192.168.56.101,192.168.56.102,HTTPS,140,443,49980,,,,,
150,1720703066.537062000,192.168.56.102,192.168.56.101,HTTPS,78,49980,443,,,,,
151,1720703066.537148000,192.168.56.102,192.168.56.101,HTTPS,54,49980,443,,,,,
152,1720703066.537447000,192.168.56.101,192.168.56.102,HTTPS,78,443,49980,,,,,
153,1720703066.537447000,192.168.56.101,192.168.56.102,HTTPS,60,443,49980,,,,,
154,1720703066.537476000,192.168.56.102,192.168.56.101,HTTPS,66,49981,443,,,,,
155,1720703066.537494000,192.168.56.102,192.168.56.101,HTTPS,54,49980,443,,,,,
156,1720703066.540390000,192.168.56.101,192.168.56.102,HTTPS,66,443,49981,,,,,
157,1720703066.540434000,192.168.56.102,192.168.56.101,HTTPS,54,49981,443,,,,,
158,1720703066.540717000,192.168.56.102,192.168.56.101,HTTPS,293,49981,443,,,,,
159,1720703066.541069000,192.168.56.101,192.168.56.102,HTTPS,60,443,49981,,,,,
160,1720703066.553148000,192.168.56.101,192.168.56.102,HTTPS,1514,443,49981,,,,,
161,1720703066.553148000,192.168.56.101,192.168.56.102,HTTPS,325,443,49981,,,,,
162,1720703066.553173000,192.168.56.102,192.168.56.101,HTTPS,54,49981,443,,,,,
163,1720703066.554563000,192.168.56.102,192.168.56.101,HTTPS,118,49981,443,,,,,
164,1720703066.554623000,192.168.56.102,192.168.56.101,HTTPS,511,49981,443,,,,,
165,1720703066.554850000,192.168.56.101,192.168.56.102,HTTPS,60,443,49981,,,,,
166,1720703068.717473000,192.168.56.101,192.168.56.102,HTTPS,140,443,49981,,,,,
167,1720703068.717707000,192.168.56.102,192.168.56.101,HTTPS,78,49981,443,,,,,
168,1720703068.717790000,192.168.56.102,192.168.56.101,HTTPS,54,49981,443,,,,,
169,1720703068.717933000,192.168.56.101,192.168.56.102,HTTPS,78,443,49981,,,,,
170,1720703068.717960000,192.168.56.102,192.168.56.101,HTTPS,54,49981,443,,,,,
171,1720703068.718047000,192.168.56.101,192.168.56.102,HTTPS,60,443,49981,,,,,
172,1720703068.718061000,192.168.56.102,192.168.56.101,HTTPS,66,49982,443,,,,,
173,1720703068.718198000,192.168.56.101,192.168.56.102,HTTPS,66,443,49982,,,,,
174,1720703068.718224000,192.168.56.102,192.168.56.101,HTTPS,54,49982,443,,,,,
175,1720703068.718392000,192.168.56.102,192.168.56.101,HTTPS,293,49982,443,,,,,
176,1720703068.718522000,192.168.56.101,192.168.56.102,HTTPS,60,443,49982,,,,,
177,1720703068.726746000,192.168.56.101,192.168.56.102,HTTPS,1514,443,49982,,,,,
178,1720703068.726746000,192.168.56.101,192.168.56.102,HTTPS,325,443,49982,,,,,
179,1720703068.726777000,192.168.56.102,192.168.56.101,HTTPS,54,49982,443,,,,,
180,1720703068.727790000,192.168.56.102,192.168.56.101,HTTPS,118,49982,443,,,,,
181,1720703068.727875000,192.168.56.102,192.168.56.101,HTTPS,524,49982,443,,,,,
182,1720703068.728017000,192.168.56.101,192.168.56.102,HTTPS,60,443,49982,,,,,
183,1720703071.534502000,192.168.56.101,192.168.56.102,HTTPS,140,443,49982,,,,,
184,1720703071.534919000,192.168.56.102,192.168.56.101,HTTPS,521,49982,443,,,,,
185,1720703071.578467000,192.168.56.101,192.168.56.102,HTTPS,60,443,49982,,,,,
186,1720703073.188063000,192.168.56.101,192.168.56.102,HTTPS,140,443,49982,,,,,
187,1720703073.188386000,192.168.56.102,192.168.56.101,HTTPS,78,49982,443,,,,,
188,1720703073.188485000,192.168.56.102,192.168.56.101,HTTPS,54,49982,443,,,,,
189,1720703073.188650000,192.168.56.101,192.168.56.102,HTTPS,60,443,49982,,,,,
190,1720703073.188710000,192.168.56.101,192.168.56.102,HTTPS,78,443,49982,,,,,
191,1720703073.188710000,192.168.56.101,192.168.56.102,HTTPS,60,443,49982,,,,,
192,1720703073.188740000,192.168.56.102,192.168.56.101,HTTPS,54,49982,443,,,,,
193,1720703073.188762000,192.168.56.102,192.168.56.101,HTTPS,66,49983,443,,,,,
194,1720703073.188977000,192.168.56.101,192.168.56.102,HTTPS,66,443,49983,,,,,
195,1720703073.189025000,192.168.56.102,192.168.56.101,HTTPS,54,49983,443,,,,,
196,1720703073.189378000,192.168.56.102,192.168.56.101,HTTPS,293,49983,443,,,,,
197,1720703073.189589000,192.168.56.101,192.168.56.102,HTTPS,60,443,49983,,,,,
198,1720703073.202276000,192.168.56.101,192.168.56.102,HTTPS,1514,443,49983,,,,,
199,1720703073.202276000,192.168.56.101,192.168.56.102,HTTPS,325,443,49983,,,,,
200,1720703073.202334000,192.168.56.102,192.168.56.101,HTTPS,54,49983,443,,,,,
201,1720703073.203403000,192.168.56.102,192.168.56.101,HTTPS,118,49983,443,,,,,
202,1720703073.203493000,192.168.56.102,192.168.56.101,HTTPS,518,49983,443,,,,,
203,1720703073.203650000,192.168.56.101,192.168.56.102,HTTPS,60,443,49983,,,,,
204,1720703073.770387000,192.168.56.102,192.168.56.100,UDP,356,68,67,,,,,
205,1720703073.775363000,192.168.56.100,192.168.56.102,UDP,590,67,68,,,,,
206,1720703073.780184000,192.168.56.102,224.0.0.22,,54,0,0,,,,,
207,1720703073.780215000,fe80::9c4f:4e27:e09a:8d13,ff02::16,,90,0,0,,,,,
208,1720703073.785007000,fe80::9c4f:4e27:e09a:8d13,ff02::16,,90,0,0,,,,,
209,1720703073.785233000,192.168.56.102,224.0.0.22,,54,0,0,,,,,
210,1720703073.785552000,fe80::9c4f:4e27:e09a:8d13,ff02::16,,90,0,0,,,,,
211,1720703073.785558000,192.168.56.102,224.0.0.22,,54,0,0,,,,,
212,1720703073.785740000,fe80::9c4f:4e27:e09a:8d13,ff02::16,,90,0,0,,,,,
213,1720703073.785921000,192.168.56.102,224.0.0.22,,54,0,0,,,,,
214,1720703073.786676000,192.168.56.102,224.0.0.251,UDP,80,5353,5353,,,,,
215,1720703073.787088000,fe80::9c4f:4e27:e09a:8d13,ff02::fb,UDP,100,5353,5353,,,,,
216,1720703073.787375000,192.168.56.102,224.0.0.251,UDP,118,5353,5353,,,,,
217,1720703073.787404000,fe80::9c4f:4e27:e09a:8d13,ff02::1:3,UDP,94,54398,5355,,,,,
218,1720703073.787550000,192.168.56.102,224.0.0.252,UDP,74,54398,5355,,,,,
219,1720703073.787606000,fe80::9c4f:4e27:e09a:8d13,ff02::fb,UDP,138,5353,5353,,,,,
220,1720703074.214325000,192.168.56.102,224.0.0.22,,54,0,0,,,,,
221,1720703074.214376000,fe80::9c4f:4e27:e09a:8d13,ff02::16,,90,0,0,,,,,
222,1720703075.621528000,192.168.56.101,192.168.56.102,HTTPS,140,443,49983,,,,,
223,1720703075.621928000,192.168.56.102,192.168.56.101,HTTPS,513,49983,443,,,,,
224,1720703075.664309000,192.168.56.101,192.168.56.102,HTTPS,60,443,49983,,,,,
225,1720703077.671578000,192.168.56.101,192.168.56.102,HTTPS,140,443,49983,,,,,
226,1720703077.671824000,192.168.56.102,192.168.56.101,HTTPS,78,49983,443,,,,,
227,1720703077.671904000,192.168.56.102,192.168.56.101,HTTPS,54,49983,443,,,,,
228,1720703077.672177000,192.168.56.102,192.168.56.101,HTTPS,66,49984,443,,,,,
229,1720703077.672185000,192.168.56.101,192.168.56.102,HTTPS,60,443,49983,,,,,
230,1720703077.672268000,192.168.56.101,192.168.56.102,HTTPS,78,443,49983,,,,,
231,1720703077.672268000,192.168.56.101,192.168.56.102,HTTPS,60,443,49983,,,,,
232,1720703077.672371000,192.168.56.102,192.168.56.101,HTTPS,54,49983,443,,,,,
233,1720703077.672506000,192.168.56.101,192.168.56.102,HTTPS,66,443,49984,,,,,
234,1720703077.672548000,192.168.56.102,192.168.56.101,HTTPS,54,49984,443,,,,,
235,1720703077.672837000,192.168.56.102,192.168.56.101,HTTPS,293,49984,443,,,,,
236,1720703077.673153000,192.168.56.101,192.168.56.102,HTTPS,60,443,49984,,,,,
237,1720703077.684413000,192.168.56.101,192.168.56.102,HTTPS,1514,443,49984,,,,,
238,1720703077.684413000,192.168.56.101,192.168.56.102,HTTPS,325,443,49984,,,,,
239,1720703077.684456000,192.168.56.102,192.168.56.101,HTTPS,54,49984,443,,,,,
240,1720703077.685587000,192.168.56.102,192.168.56.101,HTTPS,118,49984,443,,,,,
241,1720703077.685666000,192.168.56.102,192.168.56.101,HTTPS,515,49984,443,,,,,
242,1720703077.685912000,192.168.56.101,192.168.56.102,HTTPS,60,443,49984,,,,,
243,1720703078.722014000,0,0,,42,0,0,,,,,
244,1720703078.722176000,0,0,,60,0,0,,,,,
245,1720703079.298079000,192.168.56.102,239.255.255.250,UDP,217,54399,1900,,,,,
246,1720703079.601325000,192.168.56.101,192.168.56.102,HTTPS,381,443,49984,,,,,
247,1720703079.601700000,192.168.56.102,192.168.56.101,HTTPS,78,49984,443,,,,,
248,1720703079.602007000,192.168.56.101,192.168.56.102,HTTPS,78,443,49984,,,,,
249,1720703079.602007000,192.168.56.101,192.168.56.102,HTTPS,60,443,49984,,,,,
250,1720703079.602044000,192.168.56.102,192.168.56.101,HTTPS,54,49984,443,,,,,
251,1720703079.603548000,192.168.56.102,192.168.56.101,HTTPS,54,49984,443,,,,,
252,1720703080.301777000,192.168.56.102,239.255.255.250,UDP,217,54399,1900,,,,,
253,1720703081.311109000,192.168.56.102,239.255.255.250,UDP,217,54399,1900,,,,,
254,1720703082.312929000,192.168.56.102,239.255.255.250,UDP,217,54399,1900,,,,,
