,time,source,destination,protocol,length,source_port,destination_port,request_method,response_code,request_uri,data,user_agent
45,1720703865.330613000,192.168.56.102,192.168.56.101,HTTPS,54,50327,443,,,,,
46,1720703865.331959000,192.168.56.102,192.168.56.101,HTTPS,118,50327,443,,,,,
47,1720703865.332013000,192.168.56.102,192.168.56.101,HTTPS,514,50327,443,,,,,
48,1720703865.332117000,192.168.56.101,192.168.56.102,HTTPS,60,443,50327,,,,,
49,1720703867.644690000,192.168.56.101,192.168.56.102,HTTPS,140,443,50327,,,,,
50,1720703867.645149000,192.168.56.102,192.168.56.101,HTTPS,526,50327,443,,,,,
51,1720703867.686066000,192.168.56.101,192.168.56.102,HTTPS,60,443,50327,,,,,
52,1720703869.002092000,192.168.56.101,192.168.56.102,HTTPS,140,443,50327,,,,,
53,1720703869.002313000,192.168.56.102,192.168.56.101,HTTPS,78,50327,443,,,,,
54,1720703869.002408000,192.168.56.102,192.168.56.101,HTTPS,54,50327,443,,,,,
55,1720703869.002495000,192.168.56.101,192.168.56.102,HTTPS,60,443,50327,,,,,
56,1720703869.002614000,192.168.56.101,192.168.56.102,HTTPS,78,443,50327,,,,,
57,1720703869.002639000,192.168.56.102,192.168.56.101,HTTPS,54,50327,443,,,,,
58,1720703869.002658000,192.168.56.102,192.168.56.101,HTTPS,66,50328,443,,,,,
59,1720703869.002726000,192.168.56.101,192.168.56.102,HTTPS,60,443,50327,,,,,
60,1720703869.002807000,192.168.56.101,192.168.56.102,HTTPS,66,443,50328,,,,,
61,1720703869.002853000,192.168.56.102,192.168.56.101,HTTPS,54,50328,443,,,,,
62,1720703869.003063000,192.168.56.102,192.168.56.101,HTTPS,293,50328,443,,,,,
63,1720703869.003217000,192.168.56.101,192.168.56.102,HTTPS,60,443,50328,,,,,
64,1720703869.015287000,192.168.56.101,192.168.56.102,HTTPS,1514,443,50328,,,,,
65,1720703869.015287000,192.168.56.101,192.168.56.102,HTTPS,304,443,50328,,,,,
66,1720703869.015315000,192.168.56.102,192.168.56.101,HTTPS,54,50328,443,,,,,
67,1720703869.016589000,192.168.56.102,192.168.56.101,HTTPS,118,50328,443,,,,,
68,1720703869.016664000,192.168.56.102,192.168.56.101,HTTPS,528,50328,443,,,,,
69,1720703869.016789000,192.168.56.101,192.168.56.102,HTTPS,60,443,50328,,,,,
70,1720703870.431069000,192.168.56.101,192.168.56.102,HTTPS,140,443,50328,,,,,
71,1720703870.431388000,192.168.56.102,192.168.56.101,HTTPS,78,50328,443,,,,,
72,1720703870.431487000,192.168.56.102,192.168.56.101,HTTPS,54,50328,443,,,,,
73,1720703870.431747000,192.168.56.101,192.168.56.102,HTTPS,78,443,50328,,,,,
74,1720703870.431747000,192.168.56.101,192.168.56.102,HTTPS,60,443,50328,,,,,
75,1720703870.431753000,192.168.56.102,192.168.56.101,HTTPS,66,50329,443,,,,,
76,1720703870.431774000,192.168.56.102,192.168.56.101,HTTPS,54,50328,443,,,,,
77,1720703870.431907000,192.168.56.101,192.168.56.102,HTTPS,66,443,50329,,,,,
78,1720703870.431943000,192.168.56.102,192.168.56.101,HTTPS,54,50329,443,,,,,
79,1720703870.432163000,192.168.56.102,192.168.56.101,HTTPS,293,50329,443,,,,,
80,1720703870.432343000,192.168.56.101,192.168.56.102,HTTPS,60,443,50329,,,,,
81,1720703870.444210000,192.168.56.101,192.168.56.102,HTTPS,1514,443,50329,,,,,
82,1720703870.444210000,192.168.56.101,192.168.56.102,HTTPS,304,443,50329,,,,,
83,1720703870.444244000,192.168.56.102,192.168.56.101,HTTPS,54,50329,443,,,,,
84,1720703870.445245000,192.168.56.102,192.168.56.101,HTTPS,118,50329,443,,,,,
85,1720703870.445316000,192.168.56.102,192.168.56.101,HTTPS,515,50329,443,,,,,
86,1720703870.445480000,192.168.56.101,192.168.56.102,HTTPS,60,443,50329,,,,,
87,1720703871.752999000,192.168.56.101,192.168.56.102,HTTPS,140,443,50329,,,,,
88,1720703871.753243000,192.168.56.102,192.168.56.101,HTTPS,78,50329,443,,,,,
89,1720703871.753318000,192.168.56.102,192.168.56.101,HTTPS,54,50329,443,,,,,
90,1720703871.753599000,192.168.56.102,192.168.56.101,HTTPS,66,50330,443,,,,,
91,1720703871.753596000,192.168.56.101,192.168.56.102,HTTPS,78,443,50329,,,,,
92,1720703871.753596000,192.168.56.101,192.168.56.102,HTTPS,60,443,50329,,,,,
93,1720703871.753628000,192.168.56.102,192.168.56.101,HTTPS,54,50329,443,,,,,
94,1720703871.753846000,192.168.56.101,192.168.56.102,HTTPS,66,443,50330,,,,,
95,1720703871.753882000,192.168.56.102,192.168.56.101,HTTPS,54,50330,443,,,,,
96,1720703871.754098000,192.168.56.102,192.168.56.101,HTTPS,293,50330,443,,,,,
97,1720703871.754323000,192.168.56.101,192.168.56.102,HTTPS,60,443,50330,,,,,
98,1720703871.766264000,192.168.56.101,192.168.56.102,HTTPS,1514,443,50330,,,,,
99,1720703871.766264000,192.168.56.101,192.168.56.102,HTTPS,304,443,50330,,,,,
100,1720703871.766298000,192.168.56.102,192.168.56.101,HTTPS,54,50330,443,,,,,
101,1720703871.767613000,192.168.56.102,192.168.56.101,HTTPS,118,50330,443,,,,,
102,1720703871.767675000,192.168.56.102,192.168.56.101,HTTPS,513,50330,443,,,,,
103,1720703871.767869000,192.168.56.101,192.168.56.102,HTTPS,60,443,50330,,,,,
104,1720703873.762750000,192.168.56.101,192.168.56.102,HTTPS,140,443,50330,,,,,
105,1720703873.763010000,192.168.56.102,192.168.56.101,HTTPS,78,50330,443,,,,,
106,1720703873.763155000,192.168.56.102,192.168.56.101,HTTPS,54,50330,443,,,,,
107,1720703873.763281000,192.168.56.101,192.168.56.102,HTTPS,78,443,50330,,,,,
108,1720703873.763281000,192.168.56.101,192.168.56.102,HTTPS,60,443,50330,,,,,
109,1720703873.763281000,192.168.56.101,192.168.56.102,HTTPS,60,443,50330,,,,,
110,1720703873.763311000,192.168.56.102,192.168.56.101,HTTPS,54,50330,443,,,,,
111,1720703873.763426000,192.168.56.102,192.168.56.101,HTTPS,66,50331,443,,,,,
112,1720703873.763610000,192.168.56.101,192.168.56.102,HTTPS,66,443,50331,,,,,
113,1720703873.763653000,192.168.56.102,192.168.56.101,HTTPS,54,50331,443,,,,,
114,1720703873.763937000,192.168.56.102,192.168.56.101,HTTPS,293,50331,443,,,,,
115,1720703873.764130000,192.168.56.101,192.168.56.102,HTTPS,60,443,50331,,,,,
116,1720703873.776386000,192.168.56.101,192.168.56.102,HTTPS,1514,443,50331,,,,,
117,1720703873.776386000,192.168.56.101,192.168.56.102,HTTPS,304,443,50331,,,,,
118,1720703873.776419000,192.168.56.102,192.168.56.101,HTTPS,54,50331,443,,,,,
119,1720703873.777592000,192.168.56.102,192.168.56.101,HTTPS,118,50331,443,,,,,
120,1720703873.777668000,192.168.56.102,192.168.56.101,HTTPS,521,50331,443,,,,,
121,1720703873.777801000,192.168.56.101,192.168.56.102,HTTPS,60,443,50331,,,,,
122,1720703874.926548000,192.168.56.101,192.168.56.102,HTTPS,140,443,50331,,,,,
123,1720703874.926881000,192.168.56.102,192.168.56.101,HTTPS,78,50331,443,,,,,
124,1720703874.926977000,192.168.56.102,192.168.56.101,HTTPS,54,50331,443,,,,,
125,1720703874.927238000,192.168.56.101,192.168.56.102,HTTPS,78,443,50331,,,,,
126,1720703874.927238000,192.168.56.101,192.168.56.102,HTTPS,60,443,50331,,,,,
127,1720703874.927284000,192.168.56.102,192.168.56.101,HTTPS,66,50332,443,,,,,
128,1720703874.927290000,192.168.56.102,192.168.56.101,HTTPS,54,50331,443,,,,,
129,1720703874.927485000,192.168.56.101,192.168.56.102,HTTPS,66,443,50332,,,,,
130,1720703874.927539000,192.168.56.102,192.168.56.101,HTTPS,54,50332,443,,,,,
131,1720703874.927750000,192.168.56.102,192.168.56.101,HTTPS,293,50332,443,,,,,
132,1720703874.927898000,192.168.56.101,192.168.56.102,HTTPS,60,443,50332,,,,,
133,1720703874.940137000,192.168.56.101,192.168.56.102,HTTPS,1514,443,50332,,,,,
134,1720703874.940137000,192.168.56.101,192.168.56.102,HTTPS,304,443,50332,,,,,
135,1720703874.940161000,192.168.56.102,192.168.56.101,HTTPS,54,50332,443,,,,,
136,1720703874.941452000,192.168.56.102,192.168.56.101,HTTPS,118,50332,443,,,,,
137,1720703874.941525000,192.168.56.102,192.168.56.101,HTTPS,516,50332,443,,,,,
138,1720703874.941657000,192.168.56.101,192.168.56.102,HTTPS,60,443,50332,,,,,
139,1720703876.389842000,192.168.56.101,192.168.56.102,HTTPS,140,443,50332,,,,,
140,1720703876.390084000,192.168.56.102,192.168.56.101,HTTPS,78,50332,443,,,,,
141,1720703876.390149000,192.168.56.102,192.168.56.101,HTTPS,54,50332,443,,,,,
142,1720703876.390363000,192.168.56.101,192.168.56.102,HTTPS,78,443,50332,,,,,
143,1720703876.390363000,192.168.56.101,192.168.56.102,HTTPS,60,443,50332,,,,,
144,1720703876.390392000,192.168.56.102,192.168.56.101,HTTPS,54,50332,443,,,,,
145,1720703876.390398000,192.168.56.102,192.168.56.101,HTTPS,66,50333,443,,,,,
146,1720703876.390561000,192.168.56.101,192.168.56.102,HTTPS,66,443,50333,,,,,
147,1720703876.390611000,192.168.56.102,192.168.56.101,HTTPS,54,50333,443,,,,,
148,1720703876.390919000,192.168.56.102,192.168.56.101,HTTPS,293,50333,443,,,,,
149,1720703876.391077000,192.168.56.101,192.168.56.102,HTTPS,60,443,50333,,,,,
150,1720703876.403323000,192.168.56.101,192.168.56.102,HTTPS,1514,443,50333,,,,,
151,1720703876.403323000,192.168.56.101,192.168.56.102,HTTPS,304,443,50333,,,,,
152,1720703876.403354000,192.168.56.102,192.168.56.101,HTTPS,54,50333,443,,,,,
153,1720703876.404513000,192.168.56.102,192.168.56.101,HTTPS,118,50333,443,,,,,
154,1720703876.404585000,192.168.56.102,192.168.56.101,HTTPS,527,50333,443,,,,,
155,1720703876.404713000,192.168.56.101,192.168.56.102,HTTPS,60,443,50333,,,,,
156,1720703878.919648000,192.168.56.101,192.168.56.102,HTTPS,140,443,50333,,,,,
157,1720703878.919883000,192.168.56.102,192.168.56.101,HTTPS,78,50333,443,,,,,
158,1720703878.919974000,192.168.56.102,192.168.56.101,HTTPS,54,50333,443,,,,,
159,1720703878.920272000,192.168.56.101,192.168.56.102,HTTPS,78,443,50333,,,,,
160,1720703878.920284000,192.168.56.102,192.168.56.101,HTTPS,66,50334,443,,,,,
161,1720703878.920307000,192.168.56.102,192.168.56.101,HTTPS,54,50333,443,,,,,
162,1720703878.920422000,192.168.56.101,192.168.56.102,HTTPS,60,443,50333,,,,,
163,1720703878.920501000,192.168.56.101,192.168.56.102,HTTPS,66,443,50334,,,,,
164,1720703878.920543000,192.168.56.102,192.168.56.101,HTTPS,54,50334,443,,,,,
165,1720703878.920965000,192.168.56.102,192.168.56.101,HTTPS,293,50334,443,,,,,
166,1720703878.921152000,192.168.56.101,192.168.56.102,HTTPS,60,443,50334,,,,,
167,1720703878.931895000,192.168.56.101,192.168.56.102,HTTPS,1514,443,50334,,,,,
168,1720703878.931895000,192.168.56.101,192.168.56.102,HTTPS,304,443,50334,,,,,
169,1720703878.931990000,192.168.56.102,192.168.56.101,HTTPS,54,50334,443,,,,,
170,1720703878.933150000,192.168.56.102,192.168.56.101,HTTPS,118,50334,443,,,,,
171,1720703878.933269000,192.168.56.102,192.168.56.101,HTTPS,515,50334,443,,,,,
172,1720703878.933496000,192.168.56.101,192.168.56.102,HTTPS,60,443,50334,,,,,
173,1720703881.136569000,192.168.56.101,192.168.56.102,HTTPS,140,443,50334,,,,,
174,1720703881.137054000,192.168.56.102,192.168.56.101,HTTPS,515,50334,443,,,,,
175,1720703881.179273000,192.168.56.101,192.168.56.102,HTTPS,60,443,50334,,,,,
176,1720703883.555077000,192.168.56.101,192.168.56.102,HTTPS,140,443,50334,,,,,
177,1720703883.555376000,192.168.56.102,192.168.56.101,HTTPS,78,50334,443,,,,,
178,1720703883.555467000,192.168.56.102,192.168.56.101,HTTPS,54,50334,443,,,,,
179,1720703883.555701000,192.168.56.101,192.168.56.102,HTTPS,60,443,50334,,,,,
180,1720703883.555787000,192.168.56.101,192.168.56.102,HTTPS,78,443,50334,,,,,
181,1720703883.555787000,192.168.56.101,192.168.56.102,HTTPS,60,443,50334,,,,,
182,1720703883.555808000,192.168.56.102,192.168.56.101,HTTPS,54,50334,443,,,,,
183,1720703883.555834000,192.168.56.102,192.168.56.101,HTTPS,66,50335,443,,,,,
184,1720703883.556111000,192.168.56.101,192.168.56.102,HTTPS,66,443,50335,,,,,
185,1720703883.556152000,192.168.56.102,192.168.56.101,HTTPS,54,50335,443,,,,,
186,1720703883.556473000,192.168.56.102,192.168.56.101,HTTPS,293,50335,443,,,,,
187,1720703883.556770000,192.168.56.101,192.168.56.102,HTTPS,60,443,50335,,,,,
188,1720703883.568847000,192.168.56.101,192.168.56.102,HTTPS,1514,443,50335,,,,,
189,1720703883.568847000,192.168.56.101,192.168.56.102,HTTPS,304,443,50335,,,,,
190,1720703883.568902000,192.168.56.102,192.168.56.101,HTTPS,54,50335,443,,,,,
191,1720703883.569926000,192.168.56.102,192.168.56.101,HTTPS,118,50335,443,,,,,
192,1720703883.570008000,192.168.56.102,192.168.56.101,HTTPS,524,50335,443,,,,,
193,1720703883.570214000,192.168.56.101,192.168.56.102,HTTPS,60,443,50335,,,,,
194,1720703885.612849000,192.168.56.101,192.168.56.102,HTTPS,140,443,50335,,,,,
195,1720703885.613132000,192.168.56.102,192.168.56.101,HTTPS,78,50335,443,,,,,
196,1720703885.613226000,192.168.56.102,192.168.56.101,HTTPS,54,50335,443,,,,,
197,1720703885.613540000,192.168.56.102,192.168.56.101,HTTPS,66,50336,443,,,,,
198,1720703885.613544000,192.168.56.101,192.168.56.102,HTTPS,78,443,50335,,,,,
199,1720703885.613544000,192.168.56.101,192.168.56.102,HTTPS,60,443,50335,,,,,
200,1720703885.613575000,192.168.56.102,192.168.56.101,HTTPS,54,50335,443,,,,,
201,1720703885.613756000,192.168.56.101,192.168.56.102,HTTPS,66,443,50336,,,,,
202,1720703885.613827000,192.168.56.102,192.168.56.101,HTTPS,54,50336,443,,,,,
203,1720703885.614016000,192.168.56.102,192.168.56.101,HTTPS,293,50336,443,,,,,
204,1720703885.614234000,192.168.56.101,192.168.56.102,HTTPS,60,443,50336,,,,,
205,1720703885.625159000,192.168.56.101,192.168.56.102,HTTPS,1514,443,50336,,,,,
206,1720703885.625159000,192.168.56.101,192.168.56.102,HTTPS,304,443,50336,,,,,
207,1720703885.625229000,192.168.56.102,192.168.56.101,HTTPS,54,50336,443,,,,,
208,1720703885.626686000,192.168.56.102,192.168.56.101,HTTPS,118,50336,443,,,,,
209,1720703885.626858000,192.168.56.102,192.168.56.101,HTTPS,519,50336,443,,,,,
210,1720703885.627026000,192.168.56.101,192.168.56.102,HTTPS,60,443,50336,,,,,
211,1720703887.756570000,192.168.56.101,192.168.56.102,HTTPS,337,443,50336,,,,,
212,1720703887.757044000,192.168.56.102,192.168.56.101,HTTPS,78,50336,443,,,,,
213,1720703887.757128000,192.168.56.102,192.168.56.101,HTTPS,54,50336,443,,,,,
214,1720703887.757443000,192.168.56.101,192.168.56.102,HTTPS,78,443,50336,,,,,
215,1720703887.757472000,192.168.56.102,192.168.56.101,HTTPS,54,50336,443,,,,,
216,1720703887.757493000,192.168.56.102,192.168.56.101,HTTPS,66,50337,443,,,,,
217,1720703887.757598000,192.168.56.101,192.168.56.102,HTTPS,60,443,50336,,,,,
218,1720703887.757700000,192.168.56.101,192.168.56.102,HTTPS,66,443,50337,,,,,
219,1720703887.757736000,192.168.56.102,192.168.56.101,HTTPS,54,50337,443,,,,,
220,1720703887.758130000,192.168.56.102,192.168.56.101,HTTPS,293,50337,443,,,,,
221,1720703887.758374000,192.168.56.101,192.168.56.102,HTTPS,60,443,50337,,,,,
222,1720703887.770653000,192.168.56.101,192.168.56.102,HTTPS,1514,443,50337,,,,,
223,1720703887.770653000,192.168.56.101,192.168.56.102,HTTPS,304,443,50337,,,,,
224,1720703887.770729000,192.168.56.102,192.168.56.101,HTTPS,54,50337,443,,,,,
225,1720703887.772112000,192.168.56.102,192.168.56.101,HTTPS,118,50337,443,,,,,
226,1720703887.772224000,192.168.56.102,192.168.56.101,HTTPS,525,50337,443,,,,,
227,1720703887.772365000,192.168.56.101,192.168.56.102,HTTPS,60,443,50337,,,,,
228,1720703887.885656000,192.168.56.102,192.168.56.101,HTTPS,66,50338,443,,,,,
229,1720703887.885879000,192.168.56.101,192.168.56.102,HTTPS,66,443,50338,,,,,
230,1720703887.885927000,192.168.56.102,192.168.56.101,HTTPS,54,50338,443,,,,,
231,1720703887.886146000,192.168.56.102,192.168.56.101,HTTPS,293,50338,443,,,,,
232,1720703887.886298000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
233,1720703887.895710000,192.168.56.101,192.168.56.102,HTTPS,1514,443,50338,,,,,
234,1720703887.895710000,192.168.56.101,192.168.56.102,HTTPS,304,443,50338,,,,,
235,1720703887.895865000,192.168.56.102,192.168.56.101,HTTPS,54,50338,443,,,,,
236,1720703887.897137000,192.168.56.102,192.168.56.101,HTTPS,118,50338,443,,,,,
237,1720703887.897372000,192.168.56.102,192.168.56.101,HTTPS,1262,50338,443,,,,,
238,1720703887.897407000,192.168.56.102,192.168.56.101,HTTPS,2448,50338,443,,,,,
239,1720703887.897426000,192.168.56.102,192.168.56.101,HTTPS,614,50338,443,,,,,
240,1720703887.897533000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
241,1720703887.897689000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
242,1720703887.897712000,192.168.56.102,192.168.56.101,HTTPS,4820,50338,443,,,,,
243,1720703887.897743000,192.168.56.102,192.168.56.101,HTTPS,6006,50338,443,,,,,
244,1720703887.897773000,192.168.56.102,192.168.56.101,HTTPS,7192,50338,443,,,,,
245,1720703887.897879000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
246,1720703887.897879000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
247,1720703887.897879000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
248,1720703887.897889000,192.168.56.102,192.168.56.101,HTTPS,25772,50338,443,,,,,
249,1720703887.898008000,192.168.56.102,192.168.56.101,HTTPS,5894,50338,443,,,,,
250,1720703887.898084000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
251,1720703887.898090000,192.168.56.102,192.168.56.101,HTTPS,10274,50338,443,,,,,
252,1720703887.898153000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
253,1720703887.898168000,192.168.56.102,192.168.56.101,HTTPS,20386,50338,443,,,,,
254,1720703887.898240000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
255,1720703887.898302000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
256,1720703887.898362000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
257,1720703887.898382000,192.168.56.102,192.168.56.101,HTTPS,15494,50338,443,,,,,
258,1720703887.898415000,192.168.56.102,192.168.56.101,HTTPS,3194,50338,443,,,,,
259,1720703887.898472000,192.168.56.102,192.168.56.101,HTTPS,16460,50338,443,,,,,
260,1720703887.898496000,192.168.56.102,192.168.56.101,HTTPS,16460,50338,443,,,,,
261,1720703887.898526000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
262,1720703887.898537000,192.168.56.102,192.168.56.101,HTTPS,16460,50338,443,,,,,
263,1720703887.898555000,192.168.56.102,192.168.56.101,HTTPS,16460,50338,443,,,,,
264,1720703887.898581000,192.168.56.102,192.168.56.101,HTTPS,2974,50338,443,,,,,
265,1720703887.898784000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
266,1720703887.898793000,192.168.56.102,192.168.56.101,HTTPS,13540,50338,443,,,,,
267,1720703887.898827000,192.168.56.102,192.168.56.101,HTTPS,16460,50338,443,,,,,
268,1720703887.898864000,192.168.56.102,192.168.56.101,HTTPS,16460,50338,443,,,,,
269,1720703887.898881000,192.168.56.102,192.168.56.101,HTTPS,16460,50338,443,,,,,
270,1720703887.898910000,192.168.56.102,192.168.56.101,HTTPS,16460,50338,443,,,,,
271,1720703887.898914000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
272,1720703887.898963000,192.168.56.102,192.168.56.101,HTTPS,16460,50338,443,,,,,
273,1720703887.898979000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
274,1720703887.898996000,192.168.56.102,192.168.56.101,HTTPS,16460,50338,443,,,,,
275,1720703887.899018000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
276,1720703887.899027000,192.168.56.102,192.168.56.101,HTTPS,16460,50338,443,,,,,
277,1720703887.899051000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
278,1720703887.899051000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
279,1720703887.899055000,192.168.56.102,192.168.56.101,HTTPS,16460,50338,443,,,,,
280,1720703887.899076000,192.168.56.102,192.168.56.101,HTTPS,16460,50338,443,,,,,
281,1720703887.899107000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
282,1720703887.899110000,192.168.56.102,192.168.56.101,HTTPS,16460,50338,443,,,,,
283,1720703887.899135000,192.168.56.102,192.168.56.101,HTTPS,16460,50338,443,,,,,
284,1720703887.899155000,192.168.56.102,192.168.56.101,HTTPS,16460,50338,443,,,,,
285,1720703887.899177000,192.168.56.102,192.168.56.101,HTTPS,16460,50338,443,,,,,
286,1720703887.899203000,192.168.56.102,192.168.56.101,HTTPS,16460,50338,443,,,,,
287,1720703887.899220000,192.168.56.102,192.168.56.101,HTTPS,2974,50338,443,,,,,
288,1720703887.899510000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
289,1720703887.899522000,192.168.56.102,192.168.56.101,HTTPS,64294,50338,443,,,,,
290,1720703887.899542000,192.168.56.102,192.168.56.101,HTTPS,47736,50338,443,,,,,
291,1720703887.899603000,192.168.56.102,192.168.56.101,HTTPS,16460,50338,443,,,,,
292,1720703887.899637000,192.168.56.102,192.168.56.101,HTTPS,16460,50338,443,,,,,
293,1720703887.899655000,192.168.56.102,192.168.56.101,HTTPS,16460,50338,443,,,,,
294,1720703887.899672000,192.168.56.102,192.168.56.101,HTTPS,4434,50338,443,,,,,
295,1720703887.900046000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
296,1720703887.900062000,192.168.56.102,192.168.56.101,HTTPS,64294,50338,443,,,,,
297,1720703887.900077000,192.168.56.102,192.168.56.101,HTTPS,36554,50338,443,,,,,
298,1720703887.900451000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
299,1720703887.900460000,192.168.56.102,192.168.56.101,HTTPS,58454,50338,443,,,,,
300,1720703887.900510000,192.168.56.102,192.168.56.101,HTTPS,1046,50338,443,,,,,
301,1720703887.900605000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
302,1720703887.900614000,192.168.56.102,192.168.56.101,HTTPS,29254,50338,443,,,,,
303,1720703887.900918000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
304,1720703887.900927000,192.168.56.102,192.168.56.101,HTTPS,46774,50338,443,,,,,
305,1720703887.901272000,192.168.56.101,192.168.56.102,HTTPS,60,443,50338,,,,,
306,1720703887.901281000,192.168.56.102,192.168.56.101,HTTPS,39474,50338,443,,,,,
