"No.","Time","Source","Destination","Protocol","Length","Info"
"52","4.004449","10.0.3.15","20.82.9.214","TCP","66","50113  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"53","4.017228","10.0.3.3","10.0.3.15","DNS","262","Standard query response 0x86f4 HTTPS app-edge.smartscreen.microsoft.com CNAME prod-atm-wds-apprep.trafficmanager.net CNAME prod-agic-we-1.westeurope.cloudapp.azure.com SOA ns1-201.azure-dns.com"
"54","4.028710","20.82.9.214","10.0.3.15","TCP","60","443  >  50113 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"55","4.028798","10.0.3.15","20.82.9.214","TCP","54","50113  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"56","4.029166","10.0.3.15","20.82.9.214","TLSv1.3","1862","Client Hello"
"57","4.029296","20.82.9.214","10.0.3.15","TCP","60","443  >  50113 [ACK] Seq=1 Ack=1461 Win=65535 Len=0"
"58","4.029296","20.82.9.214","10.0.3.15","TCP","60","443  >  50113 [ACK] Seq=1 Ack=1809 Win=65535 Len=0"
"59","4.058066","20.82.9.214","10.0.3.15","TLSv1.3","1502","Server Hello, Change Cipher Spec, Application Data"
"60","4.058642","20.82.9.214","10.0.3.15","TCP","1502","443  >  50113 [PSH, ACK] Seq=1449 Ack=1809 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"61","4.058670","10.0.3.15","20.82.9.214","TCP","54","50113  >  443 [ACK] Seq=1809 Ack=2897 Win=64240 Len=0"
"62","4.058771","20.82.9.214","10.0.3.15","TCP","1254","443  >  50113 [PSH, ACK] Seq=2897 Ack=1809 Win=65535 Len=1200 [TCP segment of a reassembled PDU]"
"63","4.058862","20.82.9.214","10.0.3.15","TCP","1502","443  >  50113 [PSH, ACK] Seq=4097 Ack=1809 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"64","4.058876","10.0.3.15","20.82.9.214","TCP","54","50113  >  443 [ACK] Seq=1809 Ack=5545 Win=64240 Len=0"
"65","4.058971","20.82.9.214","10.0.3.15","TLSv1.3","870","Application Data, Application Data, Application Data"
"66","4.060782","10.0.3.15","20.82.9.214","TLSv1.3","134","Change Cipher Spec, Application Data"
"67","4.060929","20.82.9.214","10.0.3.15","TCP","60","443  >  50113 [ACK] Seq=6361 Ack=1889 Win=65535 Len=0"
"68","4.061027","10.0.3.15","20.82.9.214","TLSv1.3","146","Application Data"
"69","4.061129","20.82.9.214","10.0.3.15","TCP","60","443  >  50113 [ACK] Seq=6361 Ack=1981 Win=65535 Len=0"
"70","4.061272","10.0.3.15","20.82.9.214","TLSv1.3","488","Application Data"
"71","4.061310","10.0.3.15","20.82.9.214","TLSv1.3","1451","Application Data"
"72","4.061371","20.82.9.214","10.0.3.15","TCP","60","443  >  50113 [ACK] Seq=6361 Ack=2415 Win=65535 Len=0"
"73","4.061371","20.82.9.214","10.0.3.15","TCP","60","443  >  50113 [ACK] Seq=6361 Ack=3812 Win=65535 Len=0"
"74","4.086097","20.82.9.214","10.0.3.15","TLSv1.3","357","Application Data"
"75","4.086553","20.82.9.214","10.0.3.15","TLSv1.3","441","Application Data, Application Data"
"76","4.086615","10.0.3.15","20.82.9.214","TCP","54","50113  >  443 [ACK] Seq=3812 Ack=7051 Win=64240 Len=0"
"77","4.086789","10.0.3.15","20.82.9.214","TLSv1.3","85","Application Data"
"78","4.086908","20.82.9.214","10.0.3.15","TCP","60","443  >  50113 [ACK] Seq=7051 Ack=3843 Win=65535 Len=0"
"79","4.110964","20.82.9.214","10.0.3.15","TLSv1.3","803","Application Data"
"80","4.151376","10.0.3.15","20.82.9.214","TCP","54","50113  >  443 [ACK] Seq=3843 Ack=7800 Win=63491 Len=0"
"81","4.276567","10.0.3.15","92.123.51.138","TCP","54","49977  >  443 [FIN, ACK] Seq=1 Ack=1 Win=65535 Len=0"
"82","4.276706","10.0.3.15","13.74.129.92","TCP","54","49975  >  443 [FIN, ACK] Seq=1 Ack=1 Win=65535 Len=0"
"83","4.276792","92.123.51.138","10.0.3.15","TCP","60","443  >  49977 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"84","4.276792","13.74.129.92","10.0.3.15","TCP","60","443  >  49975 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"85","4.291808","10.0.3.15","52.113.194.132","TCP","54","49976  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"86","4.292004","52.113.194.132","10.0.3.15","TCP","60","443  >  49976 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"87","7.334650","10.0.3.15","2.17.197.81","TCP","55","49882  >  443 [ACK] Seq=1 Ack=1 Win=63155 Len=1 [TCP segment of a reassembled PDU]"
"88","7.334857","2.17.197.81","10.0.3.15","TCP","60","443  >  49882 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"89","7.491875","10.0.3.15","20.50.73.11","TCP","55","50087  >  443 [ACK] Seq=1 Ack=1 Win=63117 Len=1 [TCP segment of a reassembled PDU]"
"90","7.492126","20.50.73.11","10.0.3.15","TCP","60","443  >  50087 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"91","7.757240","10.0.3.15","2.17.107.24","TCP","55","50089  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=1 [TCP segment of a reassembled PDU]"
"92","7.757455","2.17.107.24","10.0.3.15","TCP","60","443  >  50089 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"93","8.076941","10.0.3.15","104.68.65.75","TCP","55","50088  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=1 [TCP segment of a reassembled PDU]"
"94","8.077221","104.68.65.75","10.0.3.15","TCP","60","443  >  50088 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"95","9.215512","10.0.3.15","204.79.197.203","TCP","55","49878  >  443 [ACK] Seq=1 Ack=1 Win=63779 Len=1 [TCP segment of a reassembled PDU]"
"96","9.215728","204.79.197.203","10.0.3.15","TCP","60","443  >  49878 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"97","9.514099","10.0.3.15","13.107.21.239","TCP","55","49873  >  443 [ACK] Seq=1 Ack=1 Win=63482 Len=1 [TCP segment of a reassembled PDU]"
"98","9.514128","10.0.3.15","13.107.246.67","TCP","55","49876  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=1 [TCP segment of a reassembled PDU]"
"99","9.514304","13.107.21.239","10.0.3.15","TCP","60","443  >  49873 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"100","9.514304","13.107.246.67","10.0.3.15","TCP","60","443  >  49876 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"101","9.545923","10.0.3.15","20.31.169.57","TCP","55","49875  >  443 [ACK] Seq=1 Ack=1 Win=63573 Len=1 [TCP segment of a reassembled PDU]"
"102","9.546177","20.31.169.57","10.0.3.15","TCP","60","443  >  49875 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"103","9.670850","10.0.3.15","13.69.116.108","TLSv1.2","137","Application Data"
"104","9.670914","10.0.3.15","13.69.116.108","TLSv1.2","858","Application Data"
"105","9.671108","13.69.116.108","10.0.3.15","TCP","60","443  >  49979 [ACK] Seq=298 Ack=3078 Win=65535 Len=0"
"106","9.671108","13.69.116.108","10.0.3.15","TCP","60","443  >  49979 [ACK] Seq=298 Ack=3882 Win=65535 Len=0"
"107","9.674358","10.0.3.15","10.0.3.3","DNS","71","Standard query 0x734b A wpad.voo.be"
"108","9.691112","13.69.116.108","10.0.3.15","TLSv1.2","86","Application Data"
"109","9.709733","13.69.116.108","10.0.3.15","TLSv1.2","152","Application Data"
"110","9.709766","10.0.3.15","13.69.116.108","TCP","54","49979  >  443 [ACK] Seq=3882 Ack=428 Win=62867 Len=0"
"111","9.710446","10.0.3.15","13.69.116.108","TLSv1.2","89","Application Data"
"112","9.710588","13.69.116.108","10.0.3.15","TCP","60","443  >  49979 [ACK] Seq=428 Ack=3917 Win=65535 Len=0"
"113","9.870620","10.0.3.3","10.0.3.15","DNS","136","Standard query response 0x734b No such name A wpad.voo.be SOA brutele01.brutele.be"
"114","12.693569","10.0.3.15","20.50.73.11","TCP","55","50075  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=1 [TCP segment of a reassembled PDU]"
"115","12.693791","20.50.73.11","10.0.3.15","TCP","60","443  >  50075 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"116","12.841005","10.0.3.15","2.17.107.113","TCP","55","50079  >  443 [ACK] Seq=1 Ack=1 Win=64177 Len=1 [TCP segment of a reassembled PDU]"
"117","12.841240","2.17.107.113","10.0.3.15","TCP","60","443  >  50079 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"118","13.322170","10.0.3.15","10.0.3.3","DNS","79","Standard query 0xd820 A bzib.nelreports.net"
"119","13.322338","10.0.3.15","10.0.3.3","DNS","79","Standard query 0x6de0 HTTPS bzib.nelreports.net"
"120","13.341177","10.0.3.3","10.0.3.15","DNS","186","Standard query response 0xd820 A bzib.nelreports.net CNAME bzib.nelreports.net.akamaized.net CNAME a416.dscd.akamai.net A 104.117.77.107 A 104.117.77.128"
"121","13.354089","10.0.3.15","104.117.77.107","TCP","66","50118  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"122","13.361943","10.0.3.3","10.0.3.15","DNS","218","Standard query response 0x6de0 HTTPS bzib.nelreports.net CNAME bzib.nelreports.net.akamaized.net CNAME a416.dscd.akamai.net SOA n0dscd.akamai.net"
"123","13.371376","104.117.77.107","10.0.3.15","TCP","60","443  >  50118 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"124","13.371446","10.0.3.15","104.117.77.107","TCP","54","50118  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"125","13.371895","10.0.3.15","104.117.77.107","TLSv1.3","1879","Client Hello"
"126","13.372031","104.117.77.107","10.0.3.15","TCP","60","443  >  50118 [ACK] Seq=1 Ack=1461 Win=65535 Len=0"
"127","13.372031","104.117.77.107","10.0.3.15","TCP","60","443  >  50118 [ACK] Seq=1 Ack=1826 Win=65535 Len=0"
"128","13.415446","104.117.77.107","10.0.3.15","TLSv1.3","1502","Server Hello, Change Cipher Spec, Application Data"
"129","13.415547","104.117.77.107","10.0.3.15","TCP","1502","443  >  50118 [PSH, ACK] Seq=1449 Ack=1826 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"130","13.415566","10.0.3.15","104.117.77.107","TCP","54","50118  >  443 [ACK] Seq=1826 Ack=2897 Win=64240 Len=0"
"131","13.416741","104.117.77.107","10.0.3.15","TLSv1.3","937","Application Data, Application Data, Application Data"
"132","13.421190","10.0.3.15","104.117.77.107","TLSv1.3","134","Change Cipher Spec, Application Data"
"133","13.421369","104.117.77.107","10.0.3.15","TCP","60","443  >  50118 [ACK] Seq=3780 Ack=1906 Win=65535 Len=0"
"134","13.421394","10.0.3.15","104.117.77.107","TLSv1.3","520","Application Data"
"135","13.421563","104.117.77.107","10.0.3.15","TCP","60","443  >  50118 [ACK] Seq=3780 Ack=2372 Win=65535 Len=0"
"136","13.432644","104.117.77.107","10.0.3.15","TLSv1.3","341","Application Data"
"137","13.433322","104.117.77.107","10.0.3.15","TLSv1.3","341","Application Data"
"138","13.433335","10.0.3.15","104.117.77.107","TCP","54","50118  >  443 [ACK] Seq=2372 Ack=4354 Win=62783 Len=0"
"139","13.462776","10.0.3.15","2.17.107.114","TCP","55","50083  >  443 [ACK] Seq=1 Ack=1 Win=64177 Len=1 [TCP segment of a reassembled PDU]"
"140","13.462947","2.17.107.114","10.0.3.15","TCP","60","443  >  50083 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"141","13.565452","104.117.77.107","10.0.3.15","TLSv1.3","442","Application Data"
"142","13.566098","10.0.3.15","104.117.77.107","TLSv1.3","1378","Application Data"
"143","13.566374","104.117.77.107","10.0.3.15","TCP","60","443  >  50118 [ACK] Seq=4742 Ack=3696 Win=65535 Len=0"
"144","13.755814","104.117.77.107","10.0.3.15","TLSv1.3","461","Application Data"
"145","13.799061","10.0.3.15","104.117.77.107","TCP","54","50118  >  443 [ACK] Seq=3696 Ack=5149 Win=63833 Len=0"
"146","13.877501","10.0.3.15","104.117.77.161","TCP","55","49879  >  443 [ACK] Seq=1 Ack=1 Win=63833 Len=1 [TCP segment of a reassembled PDU]"
"147","13.877696","104.117.77.161","10.0.3.15","TCP","60","443  >  49879 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"148","14.981195","10.0.3.15","2.17.107.113","UDP","198","55205  >  443 Len=156"
"149","15.008628","2.17.107.113","10.0.3.15","UDP","74","443  >  55205 Len=32"
"150","15.020383","10.0.3.15","2.17.107.113","UDP","75","55205  >  443 Len=33"
"151","15.076277","2.17.107.113","10.0.3.15","UDP","524","443  >  55205 Len=482"
"152","15.076277","2.17.107.113","10.0.3.15","UDP","615","443  >  55205 Len=573"
"153","15.076277","2.17.107.113","10.0.3.15","UDP","66","443  >  55205 Len=24"
"154","15.077017","10.0.3.15","2.17.107.113","UDP","80","55205  >  443 Len=38"
"155","15.081331","10.0.3.15","2.17.107.113","UDP","75","55205  >  443 Len=33"
"156","15.098616","2.17.107.113","10.0.3.15","UDP","68","443  >  55205 Len=26"
"157","16.060588","10.0.3.15","2.17.107.113","UDP","209","55205  >  443 Len=167"
"158","16.078082","2.17.107.113","10.0.3.15","UDP","74","443  >  55205 Len=32"
"159","16.081816","10.0.3.15","2.17.107.113","UDP","75","55205  >  443 Len=33"
"160","16.160220","2.17.107.113","10.0.3.15","UDP","524","443  >  55205 Len=482"
"161","16.160220","2.17.107.113","10.0.3.15","UDP","996","443  >  55205 Len=954"
"162","16.160556","10.0.3.15","2.17.107.113","UDP","80","55205  >  443 Len=38"
"163","16.160973","2.17.107.113","10.0.3.15","UDP","66","443  >  55205 Len=24"
"164","16.160973","2.17.107.113","10.0.3.15","UDP","64","443  >  55205 Len=22"
"165","16.165827","10.0.3.15","2.17.107.113","UDP","75","55205  >  443 Len=33"
"166","16.178773","2.17.107.113","10.0.3.15","UDP","68","443  >  55205 Len=26"
"167","16.188141","10.0.3.15","2.17.107.113","UDP","210","55205  >  443 Len=168"
"168","16.208699","2.17.107.113","10.0.3.15","UDP","74","443  >  55205 Len=32"
"169","16.213297","10.0.3.15","2.17.107.113","UDP","75","55205  >  443 Len=33"
"170","16.288921","2.17.107.113","10.0.3.15","UDP","406","443  >  55205 Len=364"
"171","16.289624","10.0.3.15","2.17.107.113","UDP","80","55205  >  443 Len=38"
"172","16.289698","2.17.107.113","10.0.3.15","UDP","1025","443  >  55205 Len=983"
"173","16.289698","2.17.107.113","10.0.3.15","UDP","66","443  >  55205 Len=24"
"174","16.301797","10.0.3.15","2.17.107.113","UDP","75","55205  >  443 Len=33"
"175","16.306821","2.17.107.113","10.0.3.15","UDP","68","443  >  55205 Len=26"
"176","16.327026","10.0.3.15","2.17.107.113","UDP","212","55205  >  443 Len=170"
"177","16.350335","2.17.107.113","10.0.3.15","UDP","74","443  >  55205 Len=32"
"178","16.361970","10.0.3.15","2.17.107.113","UDP","75","55205  >  443 Len=33"
"179","16.426358","10.0.3.15","2.17.107.113","UDP","75","55205  >  443 Len=33"
"180","16.426492","10.0.3.15","2.17.107.113","UDP","79","55205  >  443 Len=37"
"181","16.426977","10.0.3.15","2.17.107.113","UDP","214","55205  >  443 Len=172"
"182","16.436344","2.17.107.113","10.0.3.15","UDP","408","443  >  55205 Len=366"
"183","16.436464","2.17.107.113","10.0.3.15","UDP","992","443  >  55205 Len=950"
"184","16.436464","2.17.107.113","10.0.3.15","UDP","66","443  >  55205 Len=24"
"185","16.441570","10.0.3.15","2.17.107.113","UDP","75","55205  >  443 Len=33"
"186","16.451061","2.17.107.113","10.0.3.15","UDP","74","443  >  55205 Len=32"
"187","16.464226","10.0.3.15","2.17.107.113","UDP","75","55205  >  443 Len=33"
"188","16.518668","2.17.107.113","10.0.3.15","UDP","410","443  >  55205 Len=368"
"189","16.518974","10.0.3.15","2.17.107.113","UDP","80","55205  >  443 Len=38"
"190","16.519566","2.17.107.113","10.0.3.15","UDP","969","443  >  55205 Len=927"
"191","16.519566","2.17.107.113","10.0.3.15","UDP","66","443  >  55205 Len=24"
"192","16.522770","10.0.3.15","2.17.107.113","UDP","75","55205  >  443 Len=33"
"193","16.541462","10.0.3.15","2.17.107.113","UDP","216","55205  >  443 Len=174"
"194","16.548357","2.17.107.113","10.0.3.15","UDP","68","443  >  55205 Len=26"
"195","16.556165","2.17.107.113","10.0.3.15","UDP","73","443  >  55205 Len=31"
"196","16.566827","10.0.3.15","2.17.107.113","UDP","75","55205  >  443 Len=33"
"197","16.691795","2.17.107.113","10.0.3.15","UDP","432","443  >  55205 Len=390"
"198","16.691873","2.17.107.113","10.0.3.15","UDP","971","443  >  55205 Len=929"
"199","16.691993","2.17.107.113","10.0.3.15","UDP","66","443  >  55205 Len=24"
"200","16.692080","10.0.3.15","2.17.107.113","UDP","80","55205  >  443 Len=38"
"201","16.697295","10.0.3.15","2.17.107.113","UDP","75","55205  >  443 Len=33"
"202","16.712013","2.17.107.113","10.0.3.15","UDP","68","443  >  55205 Len=26"
"203","16.769220","10.0.3.15","10.0.3.3","DNS","74","Standard query 0x69a9 A www.google.com"
"204","16.769355","10.0.3.15","10.0.3.3","DNS","74","Standard query 0xf15f HTTPS www.google.com"
"205","16.770000","10.0.3.3","10.0.3.15","DNS","99","Standard query response 0xf15f HTTPS www.google.com HTTPS"
"206","16.786703","10.0.3.15","10.0.3.3","DNS","74","Standard query 0x7b59 A www.google.com"
"207","16.790013","10.0.3.15","10.0.3.3","DNS","77","Standard query 0x8f25 A fonts.gstatic.com"
"208","16.790162","10.0.3.15","10.0.3.3","DNS","77","Standard query 0xb9fe HTTPS fonts.gstatic.com"
"209","16.790498","10.0.3.3","10.0.3.15","DNS","418","Standard query response 0x69a9 A www.google.com A 74.125.133.104 A 74.125.133.147 A 74.125.133.103 A 74.125.133.106 A 74.125.133.99 A 74.125.133.105 NS ns1.google.com NS ns2.google.com NS ns4.google.com NS ns3.google.com A 216.239.36.10 A 216.239.38.10 A 216.239.32.10 A 216.239.34.10 AAAA 2001:4860:4802:36::a AAAA 2001:4860:4802:38::a AAAA 2001:4860:4802:32::a AAAA 2001:4860:4802:34::a"
"210","16.790597","10.0.3.3","10.0.3.15","DNS","418","Standard query response 0x7b59 A www.google.com A 74.125.133.104 A 74.125.133.147 A 74.125.133.103 A 74.125.133.106 A 74.125.133.99 A 74.125.133.105 NS ns1.google.com NS ns2.google.com NS ns4.google.com NS ns3.google.com A 216.239.36.10 A 216.239.38.10 A 216.239.32.10 A 216.239.34.10 AAAA 2001:4860:4802:36::a AAAA 2001:4860:4802:38::a AAAA 2001:4860:4802:32::a AAAA 2001:4860:4802:34::a"
"211","16.791362","10.0.3.15","74.125.133.104","QUIC","1292","Initial, DCID=059f35b11f727ae1, PKN: 1, CRYPTO"
"212","16.791399","10.0.3.15","74.125.133.104","QUIC","1292","Initial, DCID=059f35b11f727ae1, PKN: 2, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, PING, CRYPTO, PADDING, CRYPTO"
"213","16.808892","10.0.3.3","10.0.3.15","DNS","93","Standard query response 0x8f25 A fonts.gstatic.com A 74.125.71.94"
"214","16.809006","10.0.3.3","10.0.3.15","DNS","134","Standard query response 0xb9fe HTTPS fonts.gstatic.com SOA ns1.google.com"
"215","16.810491","10.0.3.15","74.125.71.94","QUIC","1292","Initial, DCID=ac68d275a18637c0, PKN: 1, CRYPTO"
"216","16.810591","10.0.3.15","74.125.71.94","QUIC","1292","Initial, DCID=ac68d275a18637c0, PKN: 2, PADDING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, PING, CRYPTO, CRYPTO, PING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO"
"217","16.818582","74.125.133.104","10.0.3.15","QUIC","1292","Initial, SCID=e59f35b11f727ae1, PKN: 1, ACK, PADDING"
"218","16.818990","74.125.133.104","10.0.3.15","QUIC","1292","Initial, SCID=e59f35b11f727ae1, PKN: 2, CRYPTO, PADDING"
"219","16.819100","74.125.133.104","10.0.3.15","QUIC","1292","Initial, SCID=e59f35b11f727ae1, PKN: 3, CRYPTO, PADDING"
"220","16.819495","10.0.3.15","74.125.133.104","QUIC","1292","Initial, DCID=e59f35b11f727ae1, PKN: 3, ACK, PADDING"
