,time,source,destination,protocol,length,source_port,destination_port,request_method,response_code,request_uri,data,user_agent,response_phrase,content_type,content_length
35,1724936199.050930000,127.0.0.1,127.0.0.53,UDP,74,2942,53,,,,,,,,
36,1724936199.050966000,127.0.0.1,127.0.0.53,UDP,74,21704,53,,,,,,,,
37,1724936199.148211000,127.0.0.1,127.0.0.53,UDP,81,49626,53,,,,,,,,
38,1724936199.148226000,127.0.0.1,127.0.0.53,UDP,81,49626,53,,,,,,,,
39,1724936199.162313000,127.0.0.53,127.0.0.1,UDP,553,53,2942,,,,,,,,
40,1724936199.162384000,127.0.0.53,127.0.0.1,UDP,139,53,21704,,,,,,,,
41,1724936199.162436000,127.0.0.53,127.0.0.1,UDP,158,53,41150,,,,,,,,
42,1724936199.373718000,127.0.0.53,127.0.0.1,UDP,672,53,49626,,,,,,,,
43,1724936199.374235000,127.0.0.53,127.0.0.1,UDP,146,53,49626,,,,,,,,
44,1724936201.940966000,127.0.0.1,127.0.0.53,UDP,81,52658,53,,,,,,,,
45,1724936201.940980000,127.0.0.1,127.0.0.53,UDP,81,52658,53,,,,,,,,
46,1724936201.941326000,127.0.0.53,127.0.0.1,UDP,672,53,52658,,,,,,,,
47,1724936201.965795000,127.0.0.53,127.0.0.1,UDP,146,53,52658,,,,,,,,
48,1724936230.019819000,127.0.0.1,127.0.0.53,UDP,92,16758,53,,,,,,,,
49,1724936230.019884000,127.0.0.1,127.0.0.53,UDP,92,33592,53,,,,,,,,
50,1724936230.019933000,127.0.0.1,127.0.0.53,UDP,92,61362,53,,,,,,,,
51,1724936230.199388000,127.0.0.53,127.0.0.1,UDP,526,53,33592,,,,,,,,
52,1724936230.228771000,127.0.0.53,127.0.0.1,UDP,257,53,61362,,,,,,,,
53,1724936230.228963000,127.0.0.53,127.0.0.1,UDP,257,53,16758,,,,,,,,
54,1724936234.848864000,127.0.0.1,127.0.0.1,TCP,74,33036,80,,,,,,,,
55,1724936234.848889000,127.0.0.1,127.0.0.1,TCP,74,80,33036,,,,,,,,
56,1724936234.848913000,127.0.0.1,127.0.0.1,TCP,66,33036,80,,,,,,,,
57,1724936234.848958000,127.0.0.1,127.0.0.1,HTTP,230,33036,80,GET,,/scripts/bootstrap.min.js,,python-requests/2.25.1,,,
58,1724936234.848970000,127.0.0.1,127.0.0.1,TCP,66,80,33036,,,,,,,,
59,1724936234.849426000,127.0.0.1,127.0.0.1,TCP,159,80,33036,,,,,,,,
60,1724936234.849442000,127.0.0.1,127.0.0.1,TCP,66,33036,80,,,,,,,,
61,1724936234.849482000,127.0.0.1,127.0.0.1,TCP,68,80,33036,,,,,,,,
62,1724936234.849493000,127.0.0.1,127.0.0.1,TCP,66,33036,80,,,,,,,,
63,1724936234.849526000,127.0.0.1,127.0.0.1,HTTP,66,80,33036,,200,,ls,,,,
64,1724936234.850028000,127.0.0.1,127.0.0.1,TCP,66,33036,80,,,,,,,,
65,1724936234.850049000,127.0.0.1,127.0.0.1,TCP,66,80,33036,,,,,,,,
66,1724936234.851159000,127.0.0.1,127.0.0.1,TCP,74,33048,80,,,,,,,,
67,1724936234.851174000,127.0.0.1,127.0.0.1,TCP,74,80,33048,,,,,,,,
68,1724936234.851189000,127.0.0.1,127.0.0.1,TCP,66,33048,80,,,,,,,,
69,1724936234.851216000,127.0.0.1,127.0.0.1,TCP,292,33048,80,,,,,,,,
70,1724936234.851225000,127.0.0.1,127.0.0.1,TCP,66,80,33048,,,,,,,,
71,1724936234.851243000,127.0.0.1,127.0.0.1,HTTP,189,33048,80,POST,,/upload/register,data=%5B%27.gitignore%27%2C%27.git%27%2C%27README.md%27%2C%27client%27%2C%27olds%27%2C%27server%27%2C%27LICENSE%27%5D,python-requests/2.25.1,,application/x-www-form-urlencoded,123.0
72,1724936234.851260000,127.0.0.1,127.0.0.1,TCP,66,80,33048,,,,,,,,
73,1724936234.851509000,127.0.0.1,127.0.0.1,TCP,159,80,33048,,,,,,,,
74,1724936234.851532000,127.0.0.1,127.0.0.1,TCP,66,33048,80,,,,,,,,
75,1724936234.851865000,127.0.0.1,127.0.0.1,HTTP,66,80,33048,,200,,,,,,
76,1724936234.851927000,127.0.0.1,127.0.0.1,TCP,66,33048,80,,,,,,,,
77,1724936234.851946000,127.0.0.1,127.0.0.1,TCP,66,80,33048,,,,,,,,
78,1724936259.144620000,127.0.0.1,127.0.0.53,UDP,81,51131,53,,,,,,,,
79,1724936259.144633000,127.0.0.1,127.0.0.53,UDP,81,51131,53,,,,,,,,
80,1724936259.380106000,127.0.0.53,127.0.0.1,UDP,97,53,51131,,,,,,,,
81,1724936259.381365000,127.0.0.53,127.0.0.1,UDP,146,53,51131,,,,,,,,
82,1724936261.514033000,127.0.0.1,127.0.0.53,UDP,81,47277,53,,,,,,,,
83,1724936261.514048000,127.0.0.1,127.0.0.53,UDP,81,47277,53,,,,,,,,
84,1724936261.514174000,127.0.0.53,127.0.0.1,UDP,97,53,47277,,,,,,,,
85,1724936261.838729000,127.0.0.53,127.0.0.1,UDP,165,53,47277,,,,,,,,
86,1724936285.931259000,127.0.0.1,127.0.0.1,TCP,74,51466,80,,,,,,,,
87,1724936285.931279000,127.0.0.1,127.0.0.1,TCP,74,80,51466,,,,,,,,
88,1724936285.931300000,127.0.0.1,127.0.0.1,TCP,66,51466,80,,,,,,,,
89,1724936285.931336000,127.0.0.1,127.0.0.1,HTTP,222,51466,80,GET,,/assets/script.js,,python-requests/2.25.1,,,
90,1724936285.931346000,127.0.0.1,127.0.0.1,TCP,66,80,51466,,,,,,,,
91,1724936285.931734000,127.0.0.1,127.0.0.1,TCP,159,80,51466,,,,,,,,
92,1724936285.931750000,127.0.0.1,127.0.0.1,TCP,66,51466,80,,,,,,,,
93,1724936285.931803000,127.0.0.1,127.0.0.1,HTTP,66,80,51466,,200,,,,,,
94,1724936285.932117000,127.0.0.1,127.0.0.1,TCP,66,51466,80,,,,,,,,
95,1724936285.932136000,127.0.0.1,127.0.0.1,TCP,66,80,51466,,,,,,,,
96,1724936305.955470000,127.0.0.1,127.0.0.53,UDP,92,15316,53,,,,,,,,
97,1724936305.955545000,127.0.0.1,127.0.0.53,UDP,92,55759,53,,,,,,,,
98,1724936305.955604000,127.0.0.1,127.0.0.53,UDP,92,42852,53,,,,,,,,
99,1724936305.991558000,127.0.0.53,127.0.0.1,UDP,212,53,55759,,,,,,,,
100,1724936306.273082000,127.0.0.53,127.0.0.1,UDP,256,53,15316,,,,,,,,
101,1724936306.273413000,127.0.0.53,127.0.0.1,UDP,257,53,42852,,,,,,,,
102,1724936319.050434000,127.0.0.1,127.0.0.53,UDP,74,23311,53,,,,,,,,
103,1724936319.050501000,127.0.0.1,127.0.0.53,UDP,74,7480,53,,,,,,,,
104,1724936319.050545000,127.0.0.1,127.0.0.53,UDP,74,26358,53,,,,,,,,
105,1724936319.110886000,127.0.0.53,127.0.0.1,UDP,139,53,26358,,,,,,,,
106,1724936319.110962000,127.0.0.53,127.0.0.1,UDP,139,53,23311,,,,,,,,
107,1724936319.115346000,127.0.0.53,127.0.0.1,UDP,553,53,7480,,,,,,,,
108,1724936319.154975000,127.0.0.1,127.0.0.53,UDP,81,36383,53,,,,,,,,
109,1724936319.154988000,127.0.0.1,127.0.0.53,UDP,81,36383,53,,,,,,,,
110,1724936319.245728000,127.0.0.53,127.0.0.1,UDP,97,53,36383,,,,,,,,
111,1724936319.246179000,127.0.0.53,127.0.0.1,UDP,146,53,36383,,,,,,,,
112,1724936321.261175000,127.0.0.1,127.0.0.53,UDP,81,51169,53,,,,,,,,
113,1724936321.261190000,127.0.0.1,127.0.0.53,UDP,81,51169,53,,,,,,,,
114,1724936321.261321000,127.0.0.53,127.0.0.1,UDP,97,53,51169,,,,,,,,
115,1724936321.358961000,127.0.0.53,127.0.0.1,UDP,146,53,51169,,,,,,,,
116,1724936337.027636000,127.0.0.1,127.0.0.1,TCP,74,46696,80,,,,,,,,
117,1724936337.027656000,127.0.0.1,127.0.0.1,TCP,74,80,46696,,,,,,,,
118,1724936337.027676000,127.0.0.1,127.0.0.1,TCP,66,46696,80,,,,,,,,
119,1724936337.027712000,127.0.0.1,127.0.0.1,HTTP,225,46696,80,GET,,/jscript/backbone.js,,python-requests/2.25.1,,,
120,1724936337.027723000,127.0.0.1,127.0.0.1,TCP,66,80,46696,,,,,,,,
121,1724936337.028125000,127.0.0.1,127.0.0.1,TCP,159,80,46696,,,,,,,,
122,1724936337.028140000,127.0.0.1,127.0.0.1,TCP,66,46696,80,,,,,,,,
123,1724936337.028175000,127.0.0.1,127.0.0.1,TCP,70,80,46696,,,,,,,,
124,1724936337.028188000,127.0.0.1,127.0.0.1,TCP,66,46696,80,,,,,,,,
125,1724936337.028240000,127.0.0.1,127.0.0.1,HTTP,66,80,46696,,200,,kill,,,,
126,1724936337.028532000,127.0.0.1,127.0.0.1,TCP,66,46696,80,,,,,,,,
127,1724936337.028554000,127.0.0.1,127.0.0.1,TCP,66,80,46696,,,,,,,,
128,1724936337.029457000,127.0.0.1,127.0.0.1,TCP,74,46702,80,,,,,,,,
129,1724936337.029470000,127.0.0.1,127.0.0.1,TCP,74,80,46702,,,,,,,,
130,1724936337.029485000,127.0.0.1,127.0.0.1,TCP,66,46702,80,,,,,,,,
131,1724936337.029513000,127.0.0.1,127.0.0.1,HTTP,227,46702,80,GET,,/static/background.png,,python-requests/2.25.1,,,
132,1724936337.029526000,127.0.0.1,127.0.0.1,TCP,66,80,46702,,,,,,,,
133,1724936337.029738000,127.0.0.1,127.0.0.1,TCP,159,80,46702,,,,,,,,
134,1724936337.029752000,127.0.0.1,127.0.0.1,TCP,66,46702,80,,,,,,,,
135,1724936337.029787000,127.0.0.1,127.0.0.1,HTTP,66,80,46702,,200,,,,,,
136,1724936337.030061000,127.0.0.1,127.0.0.1,TCP,66,46702,80,,,,,,,,
137,1724936337.030079000,127.0.0.1,127.0.0.1,TCP,66,80,46702,,,,,,,,
138,1724936379.148612000,127.0.0.1,127.0.0.53,UDP,81,55481,53,,,,,,,,
139,1724936379.148629000,127.0.0.1,127.0.0.53,UDP,81,55481,53,,,,,,,,
140,1724936379.496757000,127.0.0.53,127.0.0.1,UDP,672,53,55481,,,,,,,,
141,1724936379.496874000,127.0.0.53,127.0.0.1,UDP,146,53,55481,,,,,,,,
142,1724936381.954152000,127.0.0.1,127.0.0.53,UDP,81,35626,53,,,,,,,,
143,1724936381.954164000,127.0.0.1,127.0.0.53,UDP,81,35626,53,,,,,,,,
144,1724936381.954455000,127.0.0.53,127.0.0.1,UDP,672,53,35626,,,,,,,,
145,1724936381.988098000,127.0.0.53,127.0.0.1,UDP,146,53,35626,,,,,,,,
146,1724936386.139748000,127.0.0.1,127.0.0.53,UDP,92,19458,53,,,,,,,,
147,1724936386.139823000,127.0.0.1,127.0.0.53,UDP,92,17404,53,,,,,,,,
148,1724936386.139876000,127.0.0.1,127.0.0.53,UDP,92,58635,53,,,,,,,,
149,1724936386.249132000,127.0.0.53,127.0.0.1,UDP,212,53,17404,,,,,,,,
150,1724936386.269674000,127.0.0.53,127.0.0.1,UDP,257,53,19458,,,,,,,,
151,1724936386.270288000,127.0.0.53,127.0.0.1,UDP,257,53,58635,,,,,,,,
