,time,source,destination,protocol,length,source_port,destination_port,request_method,request_uri,data,user_agent
38,1722724326.173434000,2.17.197.249,10.0.3.15,TCP,1490,80,49853,,,,
39,1722724326.173555000,10.0.3.15,2.17.197.240,TCP,54,49849,80,,,,
40,1722724326.173574000,10.0.3.15,2.17.197.249,TCP,54,49853,80,,,,
41,1722724326.173946000,104.90.25.41,10.0.3.15,TCP,1502,443,49717,,,,
42,1722724326.173975000,10.0.3.15,104.90.25.41,TCP,54,49717,443,,,,
43,1722724326.178478000,104.90.25.41,10.0.3.15,TCP,1502,443,49717,,,,
44,1722724326.178478000,2.17.197.249,10.0.3.15,TCP,1514,80,49853,,,,
45,1722724326.178478000,2.17.197.249,10.0.3.15,TCP,1490,80,49853,,,,
46,1722724326.178540000,10.0.3.15,2.17.197.249,TCP,54,49853,80,,,,
47,1722724326.182008000,2.17.197.249,10.0.3.15,TCP,1514,80,49853,,,,
48,1722724326.182008000,2.17.197.249,10.0.3.15,TCP,1490,80,49853,,,,
49,1722724326.182057000,10.0.3.15,2.17.197.249,TCP,54,49853,80,,,,
50,1722724326.183320000,104.90.25.41,10.0.3.15,TCP,1502,443,49717,,,,
51,1722724326.183368000,10.0.3.15,104.90.25.41,TCP,54,49717,443,,,,
52,1722724326.193431000,104.90.25.41,10.0.3.15,TCP,1502,443,49717,,,,
53,1722724326.207994000,104.90.25.41,10.0.3.15,TCP,1514,443,49717,,,,
54,1722724326.207994000,104.90.25.41,10.0.3.15,TCP,1490,443,49717,,,,
55,1722724326.208064000,10.0.3.15,104.90.25.41,TCP,54,49717,443,,,,
56,1722724326.212151000,104.90.25.41,10.0.3.15,TCP,1514,443,49717,,,,
57,1722724326.212151000,104.90.25.41,10.0.3.15,TCP,1514,443,49717,,,,
58,1722724326.212151000,104.90.25.41,10.0.3.15,TCP,1514,443,49717,,,,
59,1722724326.212151000,104.90.25.41,10.0.3.15,TCP,1466,443,49717,,,,
60,1722724326.212253000,10.0.3.15,104.90.25.41,TCP,54,49717,443,,,,
61,1722724326.221595000,104.90.25.41,10.0.3.15,TCP,1502,443,49717,,,,
62,1722724326.221654000,10.0.3.15,104.90.25.41,TCP,54,49717,443,,,,
63,1722724326.250157000,104.90.25.41,10.0.3.15,TCP,1514,443,49717,,,,
64,1722724326.250157000,104.90.25.41,10.0.3.15,TCP,1490,443,49717,,,,
65,1722724326.250300000,10.0.3.15,104.90.25.41,TCP,54,49717,443,,,,
66,1722724326.256736000,104.90.25.41,10.0.3.15,TCP,1502,443,49717,,,,
67,1722724326.260868000,13.107.21.239,10.0.3.15,TCP,60,443,49855,,,,
68,1722724326.260945000,13.107.21.239,10.0.3.15,TCP,60,443,49856,,,,
69,1722724326.260945000,20.42.73.29,10.0.3.15,TCP,60,443,49732,,,,
70,1722724326.260982000,10.0.3.15,20.42.73.29,TCP,54,49732,443,,,,
71,1722724326.261053000,204.79.197.203,10.0.3.15,TCP,1514,443,49830,,,,
72,1722724326.261053000,104.90.25.41,10.0.3.15,TCP,1502,443,49717,,,,
73,1722724326.261100000,10.0.3.15,104.90.25.41,TCP,54,49717,443,,,,
74,1722724326.261784000,10.0.3.15,13.107.21.239,TCP,66,49857,443,,,,
75,1722724326.262138000,10.0.3.15,13.107.21.239,TCP,66,49858,443,,,,
76,1722724326.271925000,204.79.197.203,10.0.3.15,TCP,1514,443,49830,,,,
77,1722724326.272001000,10.0.3.15,204.79.197.203,TCP,54,49830,443,,,,
78,1722724326.272268000,10.0.3.15,204.79.197.203,TCP,89,49830,443,,,,
79,1722724326.272408000,204.79.197.203,10.0.3.15,TCP,60,443,49830,,,,
80,1722724326.284758000,204.79.197.203,10.0.3.15,TCP,1514,443,49830,,,,
81,1722724326.284758000,204.79.197.203,10.0.3.15,TCP,1514,443,49830,,,,
82,1722724326.284828000,10.0.3.15,204.79.197.203,TCP,54,49830,443,,,,
83,1722724326.298208000,204.79.197.203,10.0.3.15,TCP,1514,443,49830,,,,
84,1722724326.309790000,204.79.197.203,10.0.3.15,TCP,1514,443,49830,,,,
85,1722724326.309869000,10.0.3.15,204.79.197.203,TCP,54,49830,443,,,,
86,1722724326.314331000,204.79.197.203,10.0.3.15,TCP,1514,443,49830,,,,
87,1722724326.357148000,204.79.197.203,10.0.3.15,TCP,1514,443,49830,,,,
88,1722724326.357148000,204.79.197.203,10.0.3.15,TCP,1120,443,49830,,,,
89,1722724326.357148000,23.41.178.91,10.0.3.15,TCP,1502,443,49836,,,,
90,1722724326.357307000,10.0.3.15,204.79.197.203,TCP,54,49830,443,,,,
91,1722724326.372531000,23.41.178.91,10.0.3.15,TCP,1502,443,49836,,,,
92,1722724326.372593000,10.0.3.15,23.41.178.91,TCP,54,49836,443,,,,
93,1722724326.372664000,2.17.197.240,10.0.3.15,HTTP,1514,80,49854,,,,
94,1722724326.387461000,10.0.3.15,23.41.178.91,TCP,175,49836,443,,,,
95,1722724326.387464000,23.41.178.91,10.0.3.15,TCP,1502,443,49836,,,,
96,1722724326.387798000,23.41.178.91,10.0.3.15,TCP,60,443,49836,,,,
97,1722724326.396280000,23.41.178.91,10.0.3.15,TCP,1502,443,49836,,,,
98,1722724326.396420000,10.0.3.15,23.41.178.91,TCP,54,49836,443,,,,
99,1722724326.414282000,2.17.197.249,10.0.3.15,TCP,1514,80,49852,,,,
100,1722724326.414282000,2.17.197.249,10.0.3.15,TCP,1490,80,49852,,,,
101,1722724326.414344000,10.0.3.15,2.17.197.249,TCP,54,49852,80,,,,
102,1722724326.418524000,10.0.3.15,2.17.197.240,TCP,54,49854,80,,,,
103,1722724326.418610000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
104,1722724326.418688000,2.17.197.240,10.0.3.15,HTTP,1514,80,49854,,,,
105,1722724326.418705000,10.0.3.15,2.17.197.240,TCP,54,49854,80,,,,
106,1722724326.418813000,2.17.197.240,10.0.3.15,HTTP,1514,80,49854,,,,
107,1722724326.418813000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
108,1722724326.418813000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
109,1722724326.418861000,10.0.3.15,2.17.197.240,TCP,54,49854,80,,,,
110,1722724326.418930000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
111,1722724326.418949000,10.0.3.15,2.17.197.240,TCP,54,49854,80,,,,
112,1722724326.419032000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
113,1722724326.419032000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
114,1722724326.419032000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
115,1722724326.419032000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
116,1722724326.419032000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
117,1722724326.419068000,10.0.3.15,2.17.197.240,TCP,54,49854,80,,,,
118,1722724326.419174000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
119,1722724326.419174000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
120,1722724326.419174000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
121,1722724326.419174000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
122,1722724326.419174000,2.17.197.240,10.0.3.15,HTTP,1514,80,49854,,,,
123,1722724326.419218000,10.0.3.15,2.17.197.240,TCP,54,49854,80,,,,
124,1722724326.419277000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
125,1722724326.419277000,2.17.197.240,10.0.3.15,HTTP,1514,80,49854,,,,
126,1722724326.419277000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
127,1722724326.419277000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
128,1722724326.419277000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
129,1722724326.419305000,10.0.3.15,2.17.197.240,TCP,54,49854,80,,,,
130,1722724326.419370000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
131,1722724326.419370000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
132,1722724326.419370000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
133,1722724326.419370000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
134,1722724326.419370000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
135,1722724326.419418000,10.0.3.15,2.17.197.240,TCP,54,49854,80,,,,
136,1722724326.419501000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
137,1722724326.419501000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
138,1722724326.419501000,2.17.197.240,10.0.3.15,HTTP,1514,80,49854,,,,
139,1722724326.419501000,2.17.197.240,10.0.3.15,HTTP,1514,80,49854,,,,
140,1722724326.419501000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
141,1722724326.419501000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
142,1722724326.419501000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
143,1722724326.419501000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
144,1722724326.419501000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
145,1722724326.419563000,10.0.3.15,2.17.197.240,TCP,54,49854,80,,,,
146,1722724326.419619000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
147,1722724326.419619000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
148,1722724326.419619000,2.17.197.240,10.0.3.15,HTTP,1514,80,49854,,,,
149,1722724326.419619000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
150,1722724326.419650000,10.0.3.15,2.17.197.240,TCP,54,49854,80,,,,
151,1722724326.419712000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
152,1722724326.419712000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
153,1722724326.419712000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
154,1722724326.419712000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
155,1722724326.419712000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
156,1722724326.419712000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
157,1722724326.419712000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
158,1722724326.419712000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
159,1722724326.419712000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
160,1722724326.419712000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
161,1722724326.419712000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
162,1722724326.419791000,10.0.3.15,2.17.197.240,TCP,54,49854,80,,,,
163,1722724326.419843000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
164,1722724326.419843000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
165,1722724326.419858000,10.0.3.15,2.17.197.240,TCP,54,49854,80,,,,
166,1722724326.419950000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
167,1722724326.419950000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
168,1722724326.419950000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
169,1722724326.419950000,2.17.197.240,10.0.3.15,HTTP,1514,80,49854,,,,
170,1722724326.419950000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
171,1722724326.419950000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
172,1722724326.419950000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
173,1722724326.419950000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
174,1722724326.419950000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
175,1722724326.419950000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
176,1722724326.419950000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
177,1722724326.419950000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
178,1722724326.419950000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
179,1722724326.420030000,10.0.3.15,2.17.197.240,TCP,54,49854,80,,,,
180,1722724326.420087000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
181,1722724326.420087000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
182,1722724326.420087000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
183,1722724326.420103000,10.0.3.15,2.17.197.240,TCP,54,49854,80,,,,
184,1722724326.420167000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
185,1722724326.420167000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
186,1722724326.420167000,2.17.197.240,10.0.3.15,HTTP,1514,80,49854,,,,
187,1722724326.420167000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
188,1722724326.420167000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
189,1722724326.420167000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
190,1722724326.420167000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
191,1722724326.420167000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
192,1722724326.420167000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
193,1722724326.420167000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
194,1722724326.420167000,2.17.197.240,10.0.3.15,HTTP,1514,80,49854,,,,
195,1722724326.420167000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
196,1722724326.420167000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
197,1722724326.420167000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
198,1722724326.420167000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
199,1722724326.420253000,10.0.3.15,2.17.197.240,TCP,54,49854,80,,,,
200,1722724326.420362000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
201,1722724326.420362000,2.17.197.240,10.0.3.15,HTTP,1514,80,49854,,,,
202,1722724326.420362000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
203,1722724326.420362000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
204,1722724326.420362000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
205,1722724326.420362000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
206,1722724326.420362000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
207,1722724326.420362000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
208,1722724326.420409000,10.0.3.15,2.17.197.240,TCP,54,49854,80,,,,
209,1722724326.420473000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
210,1722724326.420473000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
211,1722724326.420473000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
212,1722724326.420473000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
213,1722724326.420473000,2.17.197.240,10.0.3.15,HTTP,1514,80,49854,,,,
214,1722724326.420473000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
215,1722724326.420473000,2.17.197.240,10.0.3.15,HTTP,1514,80,49854,,,,
216,1722724326.420473000,2.17.197.240,10.0.3.15,HTTP,1514,80,49854,,,,
217,1722724326.420473000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
218,1722724326.420473000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
219,1722724326.420473000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
220,1722724326.420473000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
221,1722724326.420558000,10.0.3.15,2.17.197.240,TCP,54,49854,80,,,,
222,1722724326.420619000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
223,1722724326.420619000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
224,1722724326.420619000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
225,1722724326.420619000,2.17.197.240,10.0.3.15,HTTP,1514,80,49854,,,,
226,1722724326.420619000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
227,1722724326.420619000,2.17.197.240,10.0.3.15,HTTP,1514,80,49854,,,,
228,1722724326.420619000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
229,1722724326.420652000,10.0.3.15,2.17.197.240,TCP,54,49854,80,,,,
230,1722724326.420712000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
231,1722724326.420712000,2.17.197.240,10.0.3.15,HTTP,1514,80,49854,,,,
232,1722724326.420712000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
233,1722724326.420712000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
234,1722724326.420712000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
235,1722724326.420712000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
236,1722724326.420712000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
237,1722724326.420712000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
238,1722724326.420712000,2.17.197.240,10.0.3.15,HTTP,1514,80,49854,,,,
239,1722724326.420712000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
240,1722724326.420712000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
241,1722724326.420712000,2.17.197.240,10.0.3.15,TCP,743,80,49854,,,,
242,1722724326.420792000,10.0.3.15,2.17.197.240,TCP,54,49854,80,,,,
243,1722724326.424527000,2.17.197.249,10.0.3.15,TCP,1502,80,49852,,,,
244,1722724326.438283000,2.17.197.249,10.0.3.15,TCP,1502,80,49852,,,,
245,1722724326.438316000,10.0.3.15,2.17.197.249,TCP,54,49852,80,,,,
246,1722724326.448706000,2.17.197.240,10.0.3.15,TCP,1502,80,49854,,,,
247,1722724326.452997000,2.17.197.240,10.0.3.15,TCP,1514,80,49851,,,,
248,1722724326.452997000,2.17.197.240,10.0.3.15,TCP,1490,80,49851,,,,
249,1722724326.453027000,10.0.3.15,2.17.197.240,TCP,54,49851,80,,,,
250,1722724326.457161000,2.17.197.240,10.0.3.15,TCP,1514,80,49854,,,,
251,1722724326.457161000,2.17.197.240,10.0.3.15,TCP,1490,80,49854,,,,
252,1722724326.457187000,10.0.3.15,2.17.197.240,TCP,54,49854,80,,,,
253,1722724326.461346000,104.90.25.41,10.0.3.15,TCP,1514,443,49717,,,,
254,1722724326.461346000,104.90.25.41,10.0.3.15,TCP,1490,443,49717,,,,
255,1722724326.461383000,10.0.3.15,104.90.25.41,TCP,54,49717,443,,,,
256,1722724326.472477000,104.90.25.41,10.0.3.15,TCP,1514,443,49717,,,,
257,1722724326.472477000,104.90.25.41,10.0.3.15,TCP,1490,443,49717,,,,
258,1722724326.472529000,10.0.3.15,104.90.25.41,TCP,54,49717,443,,,,
259,1722724326.479596000,2.17.197.240,10.0.3.15,TCP,1514,80,49851,,,,
260,1722724326.479596000,2.17.197.240,10.0.3.15,TCP,1490,80,49851,,,,
261,1722724326.479643000,10.0.3.15,2.17.197.240,TCP,54,49851,80,,,,
262,1722724326.483960000,104.90.25.41,10.0.3.15,TCP,1514,443,49717,,,,
263,1722724326.483960000,104.90.25.41,10.0.3.15,TCP,1490,443,49717,,,,
264,1722724326.483992000,10.0.3.15,104.90.25.41,TCP,54,49717,443,,,,
265,1722724326.491286000,2.17.197.249,10.0.3.15,TCP,1502,80,49850,,,,
266,1722724326.497395000,2.17.197.249,10.0.3.15,TCP,1502,80,49850,,,,
267,1722724326.497514000,10.0.3.15,2.17.197.249,TCP,54,49850,80,,,,
268,1722724326.518217000,104.90.25.41,10.0.3.15,TCP,1514,443,49717,,,,
269,1722724326.518217000,104.90.25.41,10.0.3.15,TCP,1490,443,49717,,,,
270,1722724326.518301000,10.0.3.15,104.90.25.41,TCP,54,49717,443,,,,
271,1722724326.546365000,2.17.197.249,10.0.3.15,TCP,1502,80,49850,,,,
272,1722724326.566773000,2.17.197.249,10.0.3.15,TCP,1502,80,49850,,,,
273,1722724326.566818000,10.0.3.15,2.17.197.249,TCP,54,49850,80,,,,
274,1722724326.605544000,104.90.25.41,10.0.3.15,TCP,1502,443,49717,,,,
275,1722724326.627754000,104.90.25.41,10.0.3.15,TCP,1502,443,49717,,,,
276,1722724326.627857000,10.0.3.15,104.90.25.41,TCP,54,49717,443,,,,
277,1722724326.646834000,104.90.25.41,10.0.3.15,TCP,1502,443,49717,,,,
278,1722724326.666509000,104.90.25.41,10.0.3.15,TCP,1502,443,49717,,,,
279,1722724326.666552000,10.0.3.15,104.90.25.41,TCP,54,49717,443,,,,
280,1722724326.675063000,104.90.25.41,10.0.3.15,TCP,1502,443,49717,,,,
281,1722724326.679513000,104.90.25.41,10.0.3.15,TCP,1514,443,49717,,,,
282,1722724326.679513000,104.90.25.41,10.0.3.15,TCP,1490,443,49717,,,,
283,1722724326.679548000,10.0.3.15,104.90.25.41,TCP,54,49717,443,,,,
284,1722724326.694496000,104.90.25.41,10.0.3.15,TCP,1502,443,49717,,,,
285,1722724326.694521000,10.0.3.15,104.90.25.41,TCP,54,49717,443,,,,
286,1722724326.702459000,104.90.25.41,10.0.3.15,TCP,1502,443,49717,,,,
287,1722724326.722761000,104.90.25.41,10.0.3.15,TCP,1502,443,49717,,,,
288,1722724326.722761000,2.17.197.240,10.0.3.15,TCP,1514,80,49849,,,,
289,1722724326.722761000,2.17.197.240,10.0.3.15,TCP,1490,80,49849,,,,
290,1722724326.722834000,10.0.3.15,104.90.25.41,TCP,54,49717,443,,,,
291,1722724326.722860000,10.0.3.15,2.17.197.240,TCP,54,49849,80,,,,
292,1722724326.748877000,104.90.25.41,10.0.3.15,TCP,1502,443,49717,,,,
293,1722724326.758563000,104.90.25.41,10.0.3.15,TCP,1502,443,49717,,,,
294,1722724326.758647000,10.0.3.15,104.90.25.41,TCP,54,49717,443,,,,
295,1722724326.766472000,2.17.197.240,10.0.3.15,TCP,1514,80,49849,,,,
296,1722724326.766472000,2.17.197.240,10.0.3.15,TCP,1490,80,49849,,,,
297,1722724326.766582000,10.0.3.15,2.17.197.240,TCP,54,49849,80,,,,
298,1722724326.772930000,2.17.197.249,10.0.3.15,TCP,1502,80,49853,,,,
299,1722724326.782047000,2.17.197.249,10.0.3.15,TCP,1514,80,49853,,,,
300,1722724326.782047000,2.17.197.249,10.0.3.15,TCP,1490,80,49853,,,,
301,1722724326.782103000,10.0.3.15,2.17.197.249,TCP,54,49853,80,,,,
302,1722724326.793116000,2.17.197.249,10.0.3.15,TCP,1502,80,49853,,,,
303,1722724326.793116000,104.90.25.41,10.0.3.15,TCP,1514,443,49717,,,,
304,1722724326.793116000,104.90.25.41,10.0.3.15,TCP,1490,443,49717,,,,
305,1722724326.793254000,10.0.3.15,2.17.197.249,TCP,54,49853,80,,,,
306,1722724326.793289000,10.0.3.15,104.90.25.41,TCP,54,49717,443,,,,
307,1722724326.800083000,104.90.25.41,10.0.3.15,TCP,1502,443,49717,,,,
308,1722724326.808401000,104.90.25.41,10.0.3.15,TCP,1514,443,49717,,,,
309,1722724326.808401000,104.90.25.41,10.0.3.15,TCP,1514,443,49717,,,,
310,1722724326.808401000,104.90.25.41,10.0.3.15,TCP,1514,443,49717,,,,
311,1722724326.808401000,104.90.25.41,10.0.3.15,TCP,1514,443,49717,,,,
312,1722724326.808491000,10.0.3.15,104.90.25.41,TCP,54,49717,443,,,,
313,1722724326.808663000,104.90.25.41,10.0.3.15,TCP,1454,443,49717,,,,
314,1722724326.808712000,10.0.3.15,104.90.25.41,TCP,54,49717,443,,,,
315,1722724326.813756000,104.90.25.41,10.0.3.15,TCP,1514,443,49717,,,,
316,1722724326.813756000,104.90.25.41,10.0.3.15,TCP,1514,443,49717,,,,
317,1722724326.813756000,104.90.25.41,10.0.3.15,TCP,1514,443,49717,,,,
318,1722724326.813756000,104.90.25.41,10.0.3.15,TCP,1466,443,49717,,,,
319,1722724326.813756000,13.107.21.239,10.0.3.15,TCP,60,443,49858,,,,
320,1722724326.813868000,10.0.3.15,104.90.25.41,TCP,54,49717,443,,,,
321,1722724326.813895000,10.0.3.15,13.107.21.239,TCP,54,49858,443,,,,
322,1722724326.813995000,13.107.21.239,10.0.3.15,TCP,60,443,49857,,,,
323,1722724326.813995000,104.90.25.41,10.0.3.15,TCP,1502,443,49717,,,,
324,1722724326.814056000,10.0.3.15,13.107.21.239,TCP,54,49857,443,,,,
