,time,source,destination,protocol,length,source_port,destination_port,request_method,response_code,request_uri,data,user_agent
135,1722787847.539578000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
136,1722787847.539578000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
137,1722787847.539707000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
138,1722787847.539733000,10.0.3.15,88.221.83.186,UDP,75,50443,443,,,,,
139,1722787847.539782000,10.0.3.15,88.221.83.186,UDP,77,50443,443,,,,,
140,1722787847.539813000,10.0.3.15,88.221.83.186,UDP,77,50443,443,,,,,
141,1722787847.539990000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
142,1722787847.540086000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
143,1722787847.540097000,10.0.3.15,88.221.83.186,UDP,75,50443,443,,,,,
144,1722787847.540279000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
145,1722787847.540409000,10.0.3.15,88.221.83.186,UDP,75,50443,443,,,,,
146,1722787847.543120000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
147,1722787847.543120000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
148,1722787847.543333000,10.0.3.15,88.221.83.186,UDP,75,50443,443,,,,,
149,1722787847.543332000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
150,1722787847.543332000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
151,1722787847.543396000,10.0.3.15,88.221.83.186,UDP,75,50443,443,,,,,
152,1722787847.545078000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
153,1722787847.546031000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
154,1722787847.546174000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
155,1722787847.546239000,10.0.3.15,88.221.83.186,UDP,75,50443,443,,,,,
156,1722787847.546285000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
157,1722787847.546393000,10.0.3.15,88.221.83.186,UDP,75,50443,443,,,,,
158,1722787847.547166000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
159,1722787847.547256000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
160,1722787847.547463000,10.0.3.15,88.221.83.186,UDP,75,50443,443,,,,,
161,1722787847.548588000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
162,1722787847.548705000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
163,1722787847.548774000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
164,1722787847.548783000,10.0.3.15,88.221.83.186,UDP,75,50443,443,,,,,
165,1722787847.549210000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
166,1722787847.549312000,10.0.3.15,88.221.83.186,UDP,75,50443,443,,,,,
167,1722787847.551298000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
168,1722787847.551426000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
169,1722787847.551516000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
170,1722787847.551532000,10.0.3.15,88.221.83.186,UDP,75,50443,443,,,,,
171,1722787847.553655000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
172,1722787847.553863000,10.0.3.15,88.221.83.186,UDP,75,50443,443,,,,,
173,1722787847.553916000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
174,1722787847.554669000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
175,1722787847.554748000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
176,1722787847.554824000,10.0.3.15,88.221.83.186,UDP,75,50443,443,,,,,
177,1722787847.554955000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
178,1722787847.555062000,10.0.3.15,88.221.83.186,UDP,75,50443,443,,,,,
179,1722787847.556029000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
180,1722787847.556141000,204.79.197.203,10.0.3.15,HTTPS,93,443,49712,,,,,
181,1722787847.556141000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
182,1722787847.556395000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
183,1722787847.556460000,10.0.3.15,88.221.83.186,UDP,80,50443,443,,,,,
184,1722787847.556997000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
185,1722787847.557116000,10.0.3.15,88.221.83.186,UDP,75,50443,443,,,,,
186,1722787847.558352000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
187,1722787847.558800000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
188,1722787847.559148000,10.0.3.15,88.221.83.186,UDP,73,50443,443,,,,,
189,1722787847.565204000,10.0.3.3,10.0.3.15,UDP,225,53,56887,,,,,
190,1722787847.569589000,10.0.3.15,52.168.117.173,HTTPS,66,49761,443,,,,,
191,1722787847.577696000,10.0.3.15,204.79.197.203,HTTPS,54,49731,443,,,,,
192,1722787847.578268000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
193,1722787847.578268000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
194,1722787847.578464000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
195,1722787847.578464000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
196,1722787847.578785000,10.0.3.15,88.221.83.186,UDP,73,50443,443,,,,,
197,1722787847.578878000,10.0.3.15,88.221.83.186,UDP,73,50443,443,,,,,
198,1722787847.579207000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
199,1722787847.597062000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
200,1722787847.597346000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
201,1722787847.597346000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
202,1722787847.597346000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
203,1722787847.597346000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
204,1722787847.597508000,10.0.3.15,88.221.83.186,UDP,73,50443,443,,,,,
205,1722787847.597585000,10.0.3.15,88.221.83.186,UDP,73,50443,443,,,,,
206,1722787847.597633000,10.0.3.15,88.221.83.186,UDP,73,50443,443,,,,,
207,1722787847.597815000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
208,1722787847.597954000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
209,1722787847.598030000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
210,1722787847.598130000,10.0.3.15,88.221.83.186,UDP,73,50443,443,,,,,
211,1722787847.598279000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
212,1722787847.598279000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
213,1722787847.598540000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
214,1722787847.598540000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
215,1722787847.598540000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
216,1722787847.598620000,10.0.3.15,88.221.83.186,UDP,74,50443,443,,,,,
217,1722787847.598739000,10.0.3.15,88.221.83.186,UDP,74,50443,443,,,,,
218,1722787847.598781000,10.0.3.15,88.221.83.186,UDP,74,50443,443,,,,,
219,1722787847.598851000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
220,1722787847.598938000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
221,1722787847.598982000,10.0.3.15,88.221.83.186,UDP,74,50443,443,,,,,
222,1722787847.599133000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
223,1722787847.599133000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
224,1722787847.599268000,10.0.3.15,88.221.83.186,UDP,74,50443,443,,,,,
225,1722787847.599276000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
226,1722787847.599453000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
227,1722787847.599453000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
228,1722787847.599550000,10.0.3.15,88.221.83.186,UDP,74,50443,443,,,,,
229,1722787847.599644000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
230,1722787847.599769000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
231,1722787847.599785000,10.0.3.15,88.221.83.186,UDP,74,50443,443,,,,,
232,1722787847.599857000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
233,1722787847.600060000,10.0.3.15,88.221.83.186,UDP,74,50443,443,,,,,
234,1722787847.600070000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
235,1722787847.600070000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
236,1722787847.600343000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
237,1722787847.600343000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
238,1722787847.600343000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
239,1722787847.600343000,88.221.83.186,10.0.3.15,UDP,84,443,50443,,,,,
240,1722787847.600386000,10.0.3.15,88.221.83.186,UDP,74,50443,443,,,,,
241,1722787847.600426000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
242,1722787847.600439000,10.0.3.15,88.221.83.186,UDP,74,50443,443,,,,,
243,1722787847.600487000,10.0.3.15,88.221.83.186,UDP,74,50443,443,,,,,
244,1722787847.600545000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
245,1722787847.600639000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
246,1722787847.600694000,10.0.3.15,88.221.83.186,UDP,79,50443,443,,,,,
247,1722787847.600742000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
248,1722787847.600861000,10.0.3.15,88.221.83.186,UDP,74,50443,443,,,,,
249,1722787847.600870000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
250,1722787847.600965000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
251,1722787847.601091000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
252,1722787847.601171000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
253,1722787847.601160000,10.0.3.15,88.221.83.186,UDP,74,50443,443,,,,,
254,1722787847.601254000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
255,1722787847.601301000,10.0.3.15,88.221.83.186,UDP,74,50443,443,,,,,
256,1722787847.601528000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
257,1722787847.601528000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
258,1722787847.601725000,10.0.3.15,88.221.83.186,UDP,74,50443,443,,,,,
259,1722787847.601798000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
260,1722787847.601798000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
261,1722787847.601798000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
262,1722787847.601891000,10.0.3.15,88.221.83.186,UDP,74,50443,443,,,,,
263,1722787847.601939000,10.0.3.15,88.221.83.186,UDP,74,50443,443,,,,,
264,1722787847.602304000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
265,1722787847.602405000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
266,1722787847.602478000,10.0.3.15,88.221.83.186,UDP,74,50443,443,,,,,
267,1722787847.602512000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
268,1722787847.602760000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
269,1722787847.602760000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
270,1722787847.602825000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
271,1722787847.602900000,10.0.3.15,88.221.83.186,UDP,74,50443,443,,,,,
272,1722787847.602944000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
273,1722787847.602957000,10.0.3.15,88.221.83.186,UDP,74,50443,443,,,,,
274,1722787847.603243000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
275,1722787847.603243000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
276,1722787847.603520000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
277,1722787847.603635000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
278,1722787847.603974000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
279,1722787847.605744000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
280,1722787847.605859000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
281,1722787847.605951000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
282,1722787847.606052000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
283,1722787847.606134000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
284,1722787847.606192000,10.0.3.15,88.221.83.186,UDP,74,50443,443,,,,,
285,1722787847.606375000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
286,1722787847.606375000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
287,1722787847.606375000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
288,1722787847.606566000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
289,1722787847.606744000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
290,1722787847.606744000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
291,1722787847.606869000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
292,1722787847.607003000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
293,1722787847.607155000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
294,1722787847.607155000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
295,1722787847.607247000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
296,1722787847.607259000,10.0.3.15,88.221.83.186,UDP,75,50443,443,,,,,
297,1722787847.608650000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
298,1722787847.608650000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
299,1722787847.608739000,10.0.3.15,204.79.197.203,HTTPS,54,49712,443,,,,,
300,1722787847.608901000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
301,1722787847.608901000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
302,1722787847.613097000,13.89.179.9,10.0.3.15,HTTPS,60,443,49760,,,,,
303,1722787847.613184000,10.0.3.15,13.89.179.9,HTTPS,54,49760,443,,,,,
304,1722787847.613595000,10.0.3.15,13.89.179.9,HTTPS,1823,49760,443,,,,,
305,1722787847.613715000,10.0.3.15,88.221.83.186,UDP,76,50443,443,,,,,
306,1722787847.613770000,13.89.179.9,10.0.3.15,HTTPS,60,443,49760,,,,,
307,1722787847.613770000,13.89.179.9,10.0.3.15,HTTPS,60,443,49760,,,,,
308,1722787847.616353000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
309,1722787847.616491000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
310,1722787847.616491000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
311,1722787847.616579000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
312,1722787847.617234000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
313,1722787847.617365000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
314,1722787847.617482000,88.221.83.186,10.0.3.15,UDP,1292,443,50443,,,,,
