,time,source,destination,protocol,length,source_port,destination_port,request_method,request_uri,data,user_agent
23,1722787921.715759000,10.0.3.15,88.221.83.227,UDP,77,57970,443,,,,
24,1722787921.728247000,88.221.83.227,10.0.3.15,UDP,1040,443,57970,,,,
25,1722787921.728247000,88.221.83.227,10.0.3.15,UDP,688,443,57970,,,,
26,1722787921.728247000,88.221.83.227,10.0.3.15,UDP,64,443,57970,,,,
27,1722787921.728530000,10.0.3.15,88.221.83.227,UDP,73,57970,443,,,,
28,1722787921.733773000,10.0.3.15,88.221.83.227,UDP,195,57970,443,,,,
29,1722787921.735682000,88.221.83.227,10.0.3.15,UDP,66,443,57970,,,,
30,1722787921.754061000,88.221.83.227,10.0.3.15,UDP,70,443,57970,,,,
31,1722787921.773012000,10.0.3.15,10.0.3.3,UDP,96,58095,53,,,,
32,1722787921.773189000,10.0.3.15,10.0.3.3,UDP,96,50157,53,,,,
33,1722787921.773411000,10.0.3.15,51.104.15.252,TCP,137,49786,443,,,,
34,1722787921.773439000,10.0.3.15,51.104.15.252,TCP,93,49786,443,,,,
35,1722787921.773458000,10.0.3.15,51.104.15.252,TCP,855,49786,443,,,,
36,1722787921.773554000,51.104.15.252,10.0.3.15,TCP,60,443,49786,,,,
37,1722787921.773554000,51.104.15.252,10.0.3.15,TCP,60,443,49786,,,,
38,1722787921.773554000,51.104.15.252,10.0.3.15,TCP,60,443,49786,,,,
39,1722787921.787066000,10.0.3.15,88.221.83.227,UDP,74,57970,443,,,,
40,1722787921.792743000,10.0.3.3,10.0.3.15,UDP,223,53,58095,,,,
41,1722787921.797498000,51.104.15.252,10.0.3.15,TCP,89,443,49786,,,,
42,1722787921.801241000,51.104.15.252,10.0.3.15,TCP,93,443,49786,,,,
43,1722787921.801258000,10.0.3.15,51.104.15.252,TCP,54,49786,443,,,,
44,1722787921.813110000,10.0.3.3,10.0.3.15,UDP,272,53,50157,,,,
45,1722787921.819974000,51.104.15.252,10.0.3.15,TCP,152,443,49786,,,,
46,1722787921.820629000,10.0.3.15,51.104.15.252,TCP,89,49786,443,,,,
47,1722787921.820797000,51.104.15.252,10.0.3.15,TCP,60,443,49786,,,,
48,1722787921.828695000,10.0.3.15,88.221.83.227,UDP,72,57970,443,,,,
49,1722787921.828786000,10.0.3.15,88.221.83.227,UDP,77,57970,443,,,,
50,1722787921.834589000,10.0.3.15,88.221.83.227,UDP,191,57970,443,,,,
51,1722787921.843521000,88.221.83.227,10.0.3.15,UDP,389,443,57970,,,,
52,1722787921.843593000,88.221.83.227,10.0.3.15,UDP,679,443,57970,,,,
53,1722787921.843593000,88.221.83.227,10.0.3.15,UDP,64,443,57970,,,,
54,1722787921.843737000,10.0.3.15,88.221.83.227,UDP,73,57970,443,,,,
55,1722787921.849414000,88.221.83.227,10.0.3.15,UDP,66,443,57970,,,,
56,1722787921.874439000,88.221.83.227,10.0.3.15,UDP,70,443,57970,,,,
57,1722787921.874664000,10.0.3.15,88.221.83.227,UDP,73,57970,443,,,,
58,1722787921.924534000,10.0.3.15,88.221.83.227,UDP,72,57970,443,,,,
59,1722787921.924629000,10.0.3.15,88.221.83.227,UDP,77,57970,443,,,,
60,1722787921.941379000,10.0.3.15,88.221.83.227,UDP,191,57970,443,,,,
61,1722787921.949648000,88.221.83.227,10.0.3.15,UDP,71,443,57970,,,,
62,1722787921.981952000,10.0.3.15,88.221.83.227,UDP,74,57970,443,,,,
63,1722787921.999456000,88.221.83.227,10.0.3.15,UDP,70,443,57970,,,,
64,1722787922.028420000,10.0.3.15,88.221.83.227,UDP,74,57970,443,,,,
65,1722787922.031360000,10.0.3.15,88.221.83.227,UDP,72,57970,443,,,,
66,1722787922.031443000,10.0.3.15,88.221.83.227,UDP,77,57970,443,,,,
67,1722787922.047218000,10.0.3.15,88.221.83.227,UDP,192,57970,443,,,,
68,1722787922.062956000,88.221.83.227,10.0.3.15,UDP,71,443,57970,,,,
69,1722787922.062956000,88.221.83.227,10.0.3.15,UDP,70,443,57970,,,,
70,1722787922.063263000,10.0.3.15,88.221.83.227,UDP,73,57970,443,,,,
71,1722787922.212753000,10.0.3.15,88.221.83.227,UDP,72,57970,443,,,,
72,1722787922.212864000,10.0.3.15,88.221.83.227,UDP,77,57970,443,,,,
73,1722787922.213536000,10.0.3.15,88.221.83.227,UDP,193,57970,443,,,,
74,1722787922.223037000,173.194.76.132,10.0.3.15,TCP,60,443,49795,,,,
75,1722787922.223037000,88.221.83.227,10.0.3.15,UDP,506,443,57970,,,,
76,1722787922.223813000,88.221.83.227,10.0.3.15,UDP,711,443,57970,,,,
77,1722787922.223813000,88.221.83.227,10.0.3.15,UDP,64,443,57970,,,,
78,1722787922.224090000,10.0.3.15,88.221.83.227,UDP,73,57970,443,,,,
79,1722787922.243944000,88.221.83.227,10.0.3.15,UDP,66,443,57970,,,,
80,1722787922.243944000,88.221.83.227,10.0.3.15,UDP,70,443,57970,,,,
81,1722787922.244245000,10.0.3.15,88.221.83.227,UDP,73,57970,443,,,,
82,1722787922.279693000,88.221.83.227,10.0.3.15,UDP,64,443,57970,,,,
83,1722787922.279960000,10.0.3.15,88.221.83.227,UDP,75,57970,443,,,,
84,1722787922.331429000,10.0.3.15,88.221.83.227,UDP,72,57970,443,,,,
85,1722787922.331528000,10.0.3.15,88.221.83.227,UDP,77,57970,443,,,,
86,1722787922.332041000,10.0.3.15,88.221.83.227,UDP,194,57970,443,,,,
87,1722787922.407491000,10.0.3.15,88.221.83.227,UDP,72,57970,443,,,,
88,1722787922.408572000,88.221.83.227,10.0.3.15,UDP,71,443,57970,,,,
89,1722787922.408572000,88.221.83.227,10.0.3.15,UDP,70,443,57970,,,,
90,1722787922.408805000,10.0.3.15,88.221.83.227,UDP,73,57970,443,,,,
91,1722787922.435449000,88.221.83.227,10.0.3.15,UDP,68,443,57970,,,,
92,1722787922.575152000,88.221.83.227,10.0.3.15,UDP,389,443,57970,,,,
93,1722787922.575557000,10.0.3.15,88.221.83.227,UDP,77,57970,443,,,,
94,1722787922.576127000,88.221.83.227,10.0.3.15,UDP,729,443,57970,,,,
95,1722787922.576200000,88.221.83.227,10.0.3.15,UDP,64,443,57970,,,,
96,1722787922.576255000,10.0.3.15,88.221.83.227,UDP,73,57970,443,,,,
97,1722787922.578058000,10.0.3.15,88.221.83.227,UDP,188,57970,443,,,,
98,1722787922.578180000,10.0.3.15,88.221.83.227,UDP,179,57970,443,,,,
99,1722787922.578279000,10.0.3.15,88.221.83.227,UDP,180,57970,443,,,,
100,1722787922.598769000,10.0.3.15,88.221.83.227,UDP,194,57970,443,,,,
101,1722787922.600703000,88.221.83.227,10.0.3.15,UDP,70,443,57970,,,,
102,1722787922.600703000,88.221.83.227,10.0.3.15,UDP,70,443,57970,,,,
103,1722787922.600703000,88.221.83.227,10.0.3.15,UDP,70,443,57970,,,,
104,1722787922.600888000,10.0.3.15,88.221.83.227,UDP,73,57970,443,,,,
105,1722787922.628892000,10.0.3.15,88.221.83.227,UDP,74,57970,443,,,,
106,1722787922.668121000,88.221.83.227,10.0.3.15,UDP,70,443,57970,,,,
107,1722787922.695898000,10.0.3.15,88.221.83.227,UDP,74,57970,443,,,,
108,1722787922.710705000,88.221.83.227,10.0.3.15,UDP,333,443,57970,,,,
109,1722787922.710929000,88.221.83.227,10.0.3.15,UDP,1292,443,57970,,,,
110,1722787922.710975000,10.0.3.15,88.221.83.227,UDP,77,57970,443,,,,
111,1722787922.711000000,88.221.83.227,10.0.3.15,UDP,750,443,57970,,,,
112,1722787922.711000000,88.221.83.227,10.0.3.15,UDP,64,443,57970,,,,
113,1722787922.711053000,10.0.3.15,88.221.83.227,UDP,73,57970,443,,,,
114,1722787922.711572000,88.221.83.227,10.0.3.15,UDP,229,443,57970,,,,
115,1722787922.711890000,10.0.3.15,88.221.83.227,UDP,77,57970,443,,,,
116,1722787922.718000000,88.221.83.227,10.0.3.15,UDP,1292,443,57970,,,,
117,1722787922.718134000,88.221.83.227,10.0.3.15,UDP,579,443,57970,,,,
118,1722787922.718202000,88.221.83.227,10.0.3.15,UDP,64,443,57970,,,,
119,1722787922.718202000,88.221.83.227,10.0.3.15,UDP,115,443,57970,,,,
120,1722787922.718252000,10.0.3.15,88.221.83.227,UDP,73,57970,443,,,,
121,1722787922.718370000,10.0.3.15,88.221.83.227,UDP,77,57970,443,,,,
122,1722787922.718389000,88.221.83.227,10.0.3.15,UDP,1292,443,57970,,,,
123,1722787922.718451000,88.221.83.227,10.0.3.15,UDP,567,443,57970,,,,
124,1722787922.718508000,88.221.83.227,10.0.3.15,UDP,64,443,57970,,,,
125,1722787922.718789000,10.0.3.15,88.221.83.227,UDP,73,57970,443,,,,
126,1722787922.723662000,10.0.3.15,88.221.83.227,UDP,78,57970,443,,,,
127,1722787922.723734000,10.0.3.15,88.221.83.227,UDP,77,57970,443,,,,
128,1722787922.724273000,10.0.3.15,88.221.83.227,UDP,195,57970,443,,,,
129,1722787922.762508000,88.221.83.227,10.0.3.15,UDP,66,443,57970,,,,
130,1722787922.762508000,88.221.83.227,10.0.3.15,UDP,66,443,57970,,,,
131,1722787922.762609000,88.221.83.227,10.0.3.15,UDP,71,443,57970,,,,
132,1722787922.762609000,88.221.83.227,10.0.3.15,UDP,70,443,57970,,,,
133,1722787922.762859000,10.0.3.15,88.221.83.227,UDP,73,57970,443,,,,
134,1722787922.815070000,10.0.3.15,88.221.83.227,UDP,72,57970,443,,,,
135,1722787922.815241000,10.0.3.15,88.221.83.227,UDP,77,57970,443,,,,
136,1722787922.825254000,10.0.3.15,88.221.83.227,UDP,196,57970,443,,,,
137,1722787922.837711000,88.221.83.227,10.0.3.15,UDP,71,443,57970,,,,
138,1722787922.879514000,10.0.3.15,88.221.83.227,UDP,74,57970,443,,,,
139,1722787922.881393000,88.221.83.227,10.0.3.15,UDP,70,443,57970,,,,
140,1722787922.910429000,10.0.3.15,88.221.83.227,UDP,74,57970,443,,,,
141,1722787922.996901000,10.0.3.15,88.221.83.227,UDP,72,57970,443,,,,
142,1722787922.997008000,10.0.3.15,88.221.83.227,UDP,77,57970,443,,,,
143,1722787922.997611000,10.0.3.15,88.221.83.227,UDP,197,57970,443,,,,
144,1722787922.998965000,88.221.83.227,10.0.3.15,UDP,502,443,57970,,,,
145,1722787922.998965000,88.221.83.227,10.0.3.15,UDP,419,443,57970,,,,
146,1722787922.999095000,88.221.83.227,10.0.3.15,UDP,64,443,57970,,,,
147,1722787922.999186000,10.0.3.15,88.221.83.227,UDP,73,57970,443,,,,
148,1722787923.020499000,88.221.83.227,10.0.3.15,UDP,67,443,57970,,,,
149,1722787923.020583000,88.221.83.227,10.0.3.15,UDP,71,443,57970,,,,
150,1722787923.020776000,10.0.3.15,88.221.83.227,UDP,73,57970,443,,,,
151,1722787923.092682000,88.221.83.227,10.0.3.15,UDP,388,443,57970,,,,
152,1722787923.092682000,88.221.83.227,10.0.3.15,UDP,416,443,57970,,,,
153,1722787923.092804000,88.221.83.227,10.0.3.15,UDP,64,443,57970,,,,
154,1722787923.093006000,10.0.3.15,88.221.83.227,UDP,77,57970,443,,,,
155,1722787923.093100000,10.0.3.15,88.221.83.227,UDP,74,57970,443,,,,
156,1722787923.107590000,10.0.3.15,10.0.3.3,UDP,71,54021,53,,,,
157,1722787923.107764000,10.0.3.15,10.0.3.3,UDP,71,62263,53,,,,
158,1722787923.115076000,10.0.3.15,74.125.71.93,UDP,1292,49988,443,,,,
159,1722787923.115132000,10.0.3.15,74.125.71.93,UDP,1292,49988,443,,,,
160,1722787923.115270000,10.0.3.15,74.125.71.93,UDP,121,49988,443,,,,
161,1722787923.124683000,10.0.3.15,10.0.3.3,UDP,71,57314,53,,,,
162,1722787923.127016000,10.0.3.3,10.0.3.15,UDP,135,53,57314,,,,
163,1722787923.127016000,10.0.3.3,10.0.3.15,UDP,135,53,54021,,,,
164,1722787923.127016000,10.0.3.3,10.0.3.15,UDP,86,53,62263,,,,
165,1722787923.127447000,10.0.3.15,142.251.173.139,TCP,54,49793,443,,,,
166,1722787923.127502000,10.0.3.15,2.17.107.131,TCP,54,49771,443,,,,
167,1722787923.127525000,10.0.3.15,2.17.107.131,TCP,54,49771,443,,,,
168,1722787923.127599000,142.251.173.139,10.0.3.15,TCP,60,443,49793,,,,
169,1722787923.127599000,2.17.107.131,10.0.3.15,TCP,60,443,49771,,,,
170,1722787923.127663000,10.0.3.15,204.79.197.219,TCP,54,49769,443,,,,
171,1722787923.127693000,10.0.3.15,204.79.197.219,TCP,54,49772,443,,,,
172,1722787923.127814000,204.79.197.219,10.0.3.15,TCP,60,443,49769,,,,
173,1722787923.127814000,204.79.197.219,10.0.3.15,TCP,60,443,49772,,,,
174,1722787923.127874000,10.0.3.15,108.177.15.93,TCP,66,49820,443,,,,
175,1722787923.128057000,10.0.3.15,108.177.15.93,TCP,66,49821,443,,,,
176,1722787923.128691000,10.0.3.15,20.93.72.182,TCP,258,49803,443,,,,
177,1722787923.128722000,10.0.3.15,20.93.72.182,TCP,93,49803,443,,,,
178,1722787923.128749000,10.0.3.15,20.93.72.182,TCP,1621,49803,443,,,,
179,1722787923.128845000,20.93.72.182,10.0.3.15,TCP,60,443,49803,,,,
180,1722787923.128845000,20.93.72.182,10.0.3.15,TCP,60,443,49803,,,,
181,1722787923.128845000,20.93.72.182,10.0.3.15,TCP,60,443,49803,,,,
182,1722787923.128845000,20.93.72.182,10.0.3.15,TCP,60,443,49803,,,,
183,1722787923.136361000,74.125.71.93,10.0.3.15,UDP,1292,443,49988,,,,
184,1722787923.136500000,74.125.71.93,10.0.3.15,UDP,1292,443,49988,,,,
185,1722787923.136500000,88.221.83.227,10.0.3.15,UDP,67,443,57970,,,,
186,1722787923.136500000,74.125.71.93,10.0.3.15,UDP,346,443,49988,,,,
187,1722787923.136500000,74.125.71.93,10.0.3.15,UDP,986,443,49988,,,,
188,1722787923.137011000,10.0.3.15,74.125.71.93,UDP,120,49988,443,,,,
189,1722787923.137102000,10.0.3.15,74.125.71.93,UDP,73,49988,443,,,,
190,1722787923.137389000,10.0.3.15,74.125.71.93,UDP,1288,49988,443,,,,
191,1722787923.137423000,10.0.3.15,74.125.71.93,UDP,1292,49988,443,,,,
192,1722787923.137446000,10.0.3.15,74.125.71.93,UDP,529,49988,443,,,,
193,1722787923.146871000,204.79.197.219,10.0.3.15,TCP,60,443,49772,,,,
194,1722787923.146871000,204.79.197.219,10.0.3.15,TCP,60,443,49769,,,,
195,1722787923.147943000,108.177.15.93,10.0.3.15,TCP,60,443,49821,,,,
196,1722787923.147943000,108.177.15.93,10.0.3.15,TCP,60,443,49820,,,,
197,1722787923.147943000,142.251.173.139,10.0.3.15,TCP,60,443,49793,,,,
198,1722787923.148367000,10.0.3.15,142.251.173.139,TCP,54,49793,443,,,,
199,1722787923.148566000,10.0.3.15,108.177.15.93,TCP,54,49821,443,,,,
200,1722787923.148684000,10.0.3.15,108.177.15.93,TCP,54,49820,443,,,,
201,1722787923.148901000,10.0.3.15,108.177.15.93,TCP,1871,49821,443,,,,
202,1722787923.149121000,108.177.15.93,10.0.3.15,TCP,60,443,49821,,,,
203,1722787923.149121000,108.177.15.93,10.0.3.15,TCP,60,443,49821,,,,
204,1722787923.149263000,10.0.3.15,108.177.15.93,TCP,1807,49820,443,,,,
205,1722787923.149436000,108.177.15.93,10.0.3.15,TCP,60,443,49820,,,,
206,1722787923.149436000,108.177.15.93,10.0.3.15,TCP,60,443,49820,,,,
207,1722787923.153062000,74.125.71.93,10.0.3.15,UDP,169,443,49988,,,,
208,1722787923.161024000,74.125.71.93,10.0.3.15,UDP,71,443,49988,,,,
209,1722787923.161024000,74.125.71.93,10.0.3.15,UDP,67,443,49988,,,,
210,1722787923.161623000,10.0.3.15,74.125.71.93,UDP,73,49988,443,,,,
211,1722787923.166952000,20.93.72.182,10.0.3.15,TCP,106,443,49803,,,,
212,1722787923.173495000,74.125.71.93,10.0.3.15,UDP,67,443,49988,,,,
213,1722787923.173802000,108.177.15.93,10.0.3.15,TCP,1514,443,49820,,,,
214,1722787923.173802000,108.177.15.93,10.0.3.15,TCP,1394,443,49820,,,,
215,1722787923.173868000,10.0.3.15,108.177.15.93,TCP,54,49820,443,,,,
216,1722787923.173985000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
217,1722787923.173985000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
218,1722787923.174002000,10.0.3.15,108.177.15.93,TCP,54,49820,443,,,,
219,1722787923.174124000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
220,1722787923.174184000,108.177.15.93,10.0.3.15,TCP,886,443,49820,,,,
221,1722787923.174200000,10.0.3.15,108.177.15.93,TCP,54,49820,443,,,,
222,1722787923.174316000,108.177.15.93,10.0.3.15,TCP,1454,443,49821,,,,
223,1722787923.174449000,108.177.15.93,10.0.3.15,TCP,1454,443,49821,,,,
224,1722787923.174481000,10.0.3.15,108.177.15.93,TCP,54,49821,443,,,,
225,1722787923.174574000,108.177.15.93,10.0.3.15,TCP,1454,443,49821,,,,
226,1722787923.174659000,108.177.15.93,10.0.3.15,TCP,1454,443,49821,,,,
227,1722787923.174682000,10.0.3.15,108.177.15.93,TCP,54,49821,443,,,,
228,1722787923.174842000,108.177.15.93,10.0.3.15,TCP,1514,443,49821,,,,
229,1722787923.174842000,108.177.15.93,10.0.3.15,TCP,827,443,49821,,,,
230,1722787923.174868000,10.0.3.15,108.177.15.93,TCP,54,49821,443,,,,
231,1722787923.174926000,74.125.71.93,10.0.3.15,UDP,274,443,49988,,,,
232,1722787923.174926000,74.125.71.93,10.0.3.15,UDP,71,443,49988,,,,
233,1722787923.175209000,10.0.3.15,74.125.71.93,UDP,77,49988,443,,,,
234,1722787923.176212000,10.0.3.15,108.177.15.93,TCP,128,49820,443,,,,
235,1722787923.176341000,108.177.15.93,10.0.3.15,TCP,60,443,49820,,,,
236,1722787923.176456000,10.0.3.15,108.177.15.93,TCP,128,49821,443,,,,
237,1722787923.176555000,10.0.3.15,108.177.15.93,TCP,54,49821,443,,,,
238,1722787923.176569000,108.177.15.93,10.0.3.15,TCP,60,443,49821,,,,
239,1722787923.176664000,108.177.15.93,10.0.3.15,TCP,60,443,49821,,,,
240,1722787923.176690000,10.0.3.15,108.177.15.93,TCP,146,49820,443,,,,
241,1722787923.176766000,108.177.15.93,10.0.3.15,TCP,60,443,49820,,,,
242,1722787923.178006000,10.0.3.15,108.177.15.93,TCP,741,49820,443,,,,
243,1722787923.178158000,108.177.15.93,10.0.3.15,TCP,60,443,49820,,,,
244,1722787923.182718000,20.93.72.182,10.0.3.15,TCP,1038,443,49803,,,,
245,1722787923.182747000,10.0.3.15,20.93.72.182,TCP,54,49803,443,,,,
246,1722787923.183337000,10.0.3.15,20.93.72.182,TCP,89,49803,443,,,,
247,1722787923.183462000,20.93.72.182,10.0.3.15,TCP,60,443,49803,,,,
248,1722787923.201487000,108.177.15.93,10.0.3.15,TCP,1006,443,49821,,,,
249,1722787923.201533000,10.0.3.15,108.177.15.93,TCP,54,49821,443,,,,
250,1722787923.207023000,108.177.15.93,10.0.3.15,TCP,1037,443,49820,,,,
251,1722787923.207317000,10.0.3.15,74.125.71.93,UDP,74,49988,443,,,,
252,1722787923.207395000,10.0.3.15,108.177.15.93,TCP,85,49820,443,,,,
253,1722787923.207500000,108.177.15.93,10.0.3.15,TCP,60,443,49820,,,,
254,1722787923.217334000,108.177.15.93,10.0.3.15,TCP,1250,443,49820,,,,
255,1722787923.218248000,10.0.3.15,108.177.15.93,TCP,93,49820,443,,,,
256,1722787923.218402000,108.177.15.93,10.0.3.15,TCP,60,443,49820,,,,
257,1722787923.220917000,10.0.3.15,10.0.3.3,UDP,75,49545,53,,,,
258,1722787923.221910000,10.0.3.3,10.0.3.15,UDP,553,53,49545,,,,
259,1722787923.222759000,10.0.3.15,10.0.3.3,UDP,75,55341,53,,,,
260,1722787923.223207000,10.0.3.15,10.0.3.3,UDP,75,61566,53,,,,
261,1722787923.223859000,74.125.71.93,10.0.3.15,UDP,66,443,49988,,,,
262,1722787923.224687000,10.0.3.3,10.0.3.15,UDP,553,53,55341,,,,
263,1722787923.224868000,10.0.3.15,20.93.72.182,TCP,257,49803,443,,,,
264,1722787923.224933000,10.0.3.15,20.93.72.182,TCP,1682,49803,443,,,,
265,1722787923.225062000,20.93.72.182,10.0.3.15,TCP,60,443,49803,,,,
266,1722787923.225062000,20.93.72.182,10.0.3.15,TCP,60,443,49803,,,,
267,1722787923.225062000,20.93.72.182,10.0.3.15,TCP,60,443,49803,,,,
268,1722787923.225205000,10.0.3.3,10.0.3.15,UDP,540,53,61566,,,,
269,1722787923.225783000,10.0.3.15,108.177.15.93,TCP,120,49820,443,,,,
270,1722787923.225887000,108.177.15.93,10.0.3.15,TCP,60,443,49820,,,,
271,1722787923.257913000,20.93.72.182,10.0.3.15,TCP,89,443,49803,,,,
272,1722787923.262730000,20.93.72.182,10.0.3.15,TCP,1043,443,49803,,,,
273,1722787923.262756000,10.0.3.15,20.93.72.182,TCP,54,49803,443,,,,
274,1722787923.301527000,108.177.15.93,10.0.3.15,TCP,894,443,49820,,,,
275,1722787923.302179000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
276,1722787923.302221000,10.0.3.15,108.177.15.93,TCP,54,49820,443,,,,
277,1722787923.302915000,108.177.15.93,10.0.3.15,TCP,1514,443,49820,,,,
278,1722787923.302915000,108.177.15.93,10.0.3.15,TCP,604,443,49820,,,,
279,1722787923.302947000,10.0.3.15,108.177.15.93,TCP,54,49820,443,,,,
280,1722787923.313692000,10.0.3.15,64.233.166.190,UDP,1292,65237,443,,,,
281,1722787923.313760000,10.0.3.15,64.233.166.190,UDP,1292,65237,443,,,,
282,1722787923.315021000,10.0.3.15,74.125.133.147,UDP,281,55736,443,,,,
283,1722787923.315857000,10.0.3.15,108.177.15.93,TCP,428,49820,443,,,,
284,1722787923.316034000,108.177.15.93,10.0.3.15,TCP,60,443,49820,,,,
285,1722787923.316188000,10.0.3.15,108.177.15.93,TCP,184,49820,443,,,,
286,1722787923.316303000,108.177.15.93,10.0.3.15,TCP,60,443,49820,,,,
287,1722787923.316838000,10.0.3.15,74.125.71.93,UDP,1288,49988,443,,,,
288,1722787923.316886000,10.0.3.15,74.125.71.93,UDP,769,49988,443,,,,
289,1722787923.316960000,10.0.3.15,108.177.15.93,TCP,182,49820,443,,,,
290,1722787923.316999000,10.0.3.15,108.177.15.93,TCP,167,49820,443,,,,
291,1722787923.317033000,10.0.3.15,108.177.15.93,TCP,179,49820,443,,,,
292,1722787923.317041000,108.177.15.93,10.0.3.15,TCP,60,443,49820,,,,
293,1722787923.317041000,108.177.15.93,10.0.3.15,TCP,60,443,49820,,,,
294,1722787923.317100000,108.177.15.93,10.0.3.15,TCP,60,443,49820,,,,
295,1722787923.318186000,10.0.3.15,10.0.3.3,UDP,71,60886,53,,,,
296,1722787923.318338000,10.0.3.15,10.0.3.3,UDP,71,62199,53,,,,
297,1722787923.319295000,10.0.3.3,10.0.3.15,UDP,518,53,60886,,,,
298,1722787923.326880000,10.0.3.15,74.125.206.119,TCP,66,49822,443,,,,
299,1722787923.329307000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
300,1722787923.329992000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
301,1722787923.330026000,10.0.3.15,108.177.15.93,TCP,54,49820,443,,,,
302,1722787923.330716000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
303,1722787923.330777000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
304,1722787923.330792000,10.0.3.15,108.177.15.93,TCP,54,49820,443,,,,
305,1722787923.330960000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
306,1722787923.331094000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
307,1722787923.331121000,10.0.3.15,108.177.15.93,TCP,54,49820,443,,,,
308,1722787923.331631000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
309,1722787923.332767000,108.177.15.93,10.0.3.15,TCP,697,443,49820,,,,
310,1722787923.332856000,10.0.3.15,108.177.15.93,TCP,54,49820,443,,,,
311,1722787923.332970000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
312,1722787923.333043000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
313,1722787923.333059000,10.0.3.15,108.177.15.93,TCP,54,49820,443,,,,
314,1722787923.333709000,108.177.15.93,10.0.3.15,TCP,1514,443,49820,,,,
315,1722787923.333709000,108.177.15.93,10.0.3.15,TCP,273,443,49820,,,,
316,1722787923.333736000,10.0.3.15,108.177.15.93,TCP,54,49820,443,,,,
317,1722787923.333869000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
318,1722787923.334723000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
319,1722787923.334759000,10.0.3.15,108.177.15.93,TCP,54,49820,443,,,,
320,1722787923.335734000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
321,1722787923.336148000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
322,1722787923.336176000,10.0.3.15,108.177.15.93,TCP,54,49820,443,,,,
323,1722787923.337483000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
324,1722787923.337815000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
325,1722787923.337925000,10.0.3.15,108.177.15.93,TCP,54,49820,443,,,,
326,1722787923.339143000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
327,1722787923.339143000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
328,1722787923.339143000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
329,1722787923.339143000,108.177.15.93,10.0.3.15,TCP,1454,443,49820,,,,
