,time,source,destination,protocol,length,source_port,destination_port,request_method,response_code,request_uri,data,user_agent
136,1722788005.221138000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
137,1722788005.221316000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
138,1722788005.221377000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
139,1722788005.221444000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
140,1722788005.221557000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
141,1722788005.221666000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
142,1722788005.221776000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
143,1722788005.224935000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
144,1722788005.224935000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
145,1722788005.225120000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
146,1722788005.225120000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
147,1722788005.225224000,10.0.3.15,212.68.207.145,UDP,74,58898,443,,,,,
148,1722788005.225309000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
149,1722788005.225415000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
150,1722788005.225481000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
151,1722788005.225571000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
152,1722788005.225668000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
153,1722788005.225797000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
154,1722788005.225869000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
155,1722788005.225932000,10.0.3.15,212.68.207.145,UDP,74,58898,443,,,,,
156,1722788005.226010000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
157,1722788005.226090000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
158,1722788005.226201000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
159,1722788005.226292000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
160,1722788005.226397000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
161,1722788005.226511000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
162,1722788005.226634000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
163,1722788005.226707000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
164,1722788005.226817000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
165,1722788005.226930000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
166,1722788005.227038000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
167,1722788005.227051000,10.0.3.15,212.68.207.145,UDP,74,58898,443,,,,,
168,1722788005.227158000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
169,1722788005.227254000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
170,1722788005.228113000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
171,1722788005.228274000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
172,1722788005.228686000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
173,1722788005.228878000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
174,1722788005.228979000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
175,1722788005.229087000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
176,1722788005.229198000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
177,1722788005.229304000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
178,1722788005.229312000,10.0.3.15,212.68.207.145,UDP,74,58898,443,,,,,
179,1722788005.229406000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
180,1722788005.229508000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
181,1722788005.229612000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
182,1722788005.229728000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
183,1722788005.229823000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
184,1722788005.229926000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
185,1722788005.230038000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
186,1722788005.230148000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
187,1722788005.230712000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
188,1722788005.230803000,10.0.3.15,212.68.207.145,UDP,74,58898,443,,,,,
189,1722788005.230864000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
190,1722788005.230969000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
191,1722788005.231093000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
192,1722788005.231186000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
193,1722788005.231294000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
194,1722788005.231390000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
195,1722788005.231498000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
196,1722788005.231612000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
197,1722788005.231732000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
198,1722788005.231818000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
199,1722788005.231899000,10.0.3.15,212.68.207.145,UDP,74,58898,443,,,,,
200,1722788005.231934000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
201,1722788005.232043000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
202,1722788005.232131000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
203,1722788005.232242000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
204,1722788005.232349000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
205,1722788005.232458000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
206,1722788005.232575000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
207,1722788005.232664000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
208,1722788005.232769000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
209,1722788005.232881000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
210,1722788005.232971000,10.0.3.15,212.68.207.145,UDP,75,58898,443,,,,,
211,1722788005.232972000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
212,1722788005.233141000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
213,1722788005.233936000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
214,1722788005.233936000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
215,1722788005.233936000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
216,1722788005.235101000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
217,1722788005.235101000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
218,1722788005.235101000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
219,1722788005.235101000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
220,1722788005.235101000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
221,1722788005.235101000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
222,1722788005.235101000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
223,1722788005.235101000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
224,1722788005.235101000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
225,1722788005.235101000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
226,1722788005.235101000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
227,1722788005.235101000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
228,1722788005.235101000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
229,1722788005.235101000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
230,1722788005.235101000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
231,1722788005.235101000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
232,1722788005.235332000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
233,1722788005.235332000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
234,1722788005.235340000,10.0.3.15,212.68.207.145,UDP,75,58898,443,,,,,
235,1722788005.235401000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
236,1722788005.235461000,10.0.3.15,212.68.207.145,UDP,75,58898,443,,,,,
237,1722788005.235481000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
238,1722788005.235612000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
239,1722788005.235703000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
240,1722788005.235820000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
241,1722788005.235925000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
242,1722788005.236151000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
243,1722788005.236151000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
244,1722788005.236245000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
245,1722788005.236304000,10.0.3.15,212.68.207.145,UDP,75,58898,443,,,,,
246,1722788005.236391000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
247,1722788005.236451000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
248,1722788005.236558000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
249,1722788005.236669000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
250,1722788005.236766000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
251,1722788005.236923000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
252,1722788005.236977000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
253,1722788005.239121000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
254,1722788005.239210000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
255,1722788005.239210000,10.0.3.15,212.68.207.145,UDP,75,58898,443,,,,,
256,1722788005.239319000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
257,1722788005.239426000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
258,1722788005.239528000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
259,1722788005.239625000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
260,1722788005.239743000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
261,1722788005.239846000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
262,1722788005.239972000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
263,1722788005.240103000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
264,1722788005.240237000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
265,1722788005.240473000,10.0.3.15,212.68.207.145,UDP,75,58898,443,,,,,
266,1722788005.240748000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
267,1722788005.240748000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
268,1722788005.240748000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
269,1722788005.240748000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
270,1722788005.242470000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
271,1722788005.242551000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
272,1722788005.242661000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
273,1722788005.242779000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
274,1722788005.242853000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
275,1722788005.242998000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
276,1722788005.243067000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
277,1722788005.243095000,10.0.3.15,212.68.207.145,UDP,75,58898,443,,,,,
278,1722788005.243196000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
279,1722788005.243287000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
280,1722788005.243435000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
281,1722788005.243494000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
282,1722788005.243598000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
283,1722788005.243741000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
284,1722788005.243799000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
285,1722788005.243929000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
286,1722788005.244023000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
287,1722788005.244091000,10.0.3.15,212.68.207.145,UDP,75,58898,443,,,,,
288,1722788005.244128000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
289,1722788005.244252000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
290,1722788005.244332000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
291,1722788005.244422000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
292,1722788005.244546000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
293,1722788005.244639000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
294,1722788005.244757000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
295,1722788005.244847000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
296,1722788005.244965000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
297,1722788005.245069000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
298,1722788005.245171000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
299,1722788005.245163000,10.0.3.15,212.68.207.145,UDP,75,58898,443,,,,,
300,1722788005.245279000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
301,1722788005.245393000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
302,1722788005.245482000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
303,1722788005.245597000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
304,1722788005.245703000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
305,1722788005.245792000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
306,1722788005.245961000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
307,1722788005.246069000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
308,1722788005.246163000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
309,1722788005.246223000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
310,1722788005.246230000,10.0.3.15,212.68.207.145,UDP,75,58898,443,,,,,
311,1722788005.246320000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
312,1722788005.246430000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
313,1722788005.246532000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
314,1722788005.246651000,212.68.207.145,10.0.3.15,UDP,1292,443,58898,,,,,
