,time,source,destination,protocol,length,source_port,destination_port,request_method,response_code,request_uri,data,user_agent
23,1722788258.777861000,18.245.199.96,10.0.3.15,HTTPS,60,443,50074,,,,,
24,1722788258.819657000,10.0.3.15,13.74.129.1,HTTPS,55,50076,443,,,,,
25,1722788258.819851000,13.74.129.1,10.0.3.15,HTTPS,60,443,50076,,,,,
26,1722788258.853762000,10.0.3.15,204.79.197.203,HTTPS,55,50077,443,,,,,
27,1722788258.853955000,204.79.197.203,10.0.3.15,HTTPS,60,443,50077,,,,,
28,1722788259.346216000,10.0.3.15,13.69.116.108,HTTPS,133,49979,443,,,,,
29,1722788259.346281000,10.0.3.15,13.69.116.108,HTTPS,857,49979,443,,,,,
30,1722788259.346485000,13.69.116.108,10.0.3.15,HTTPS,60,443,49979,,,,,
31,1722788259.346485000,13.69.116.108,10.0.3.15,HTTPS,60,443,49979,,,,,
32,1722788259.396758000,13.69.116.108,10.0.3.15,HTTPS,153,443,49979,,,,,
33,1722788259.446185000,10.0.3.15,13.69.116.108,HTTPS,54,49979,443,,,,,
34,1722788259.696680000,10.0.3.15,2.17.197.81,HTTPS,55,49883,443,,,,,
35,1722788259.696885000,2.17.197.81,10.0.3.15,HTTPS,60,443,49883,,,,,
36,1722788259.724718000,10.0.3.15,204.79.197.219,HTTPS,55,50085,443,,,,,
37,1722788259.724816000,10.0.3.15,204.79.197.219,HTTPS,55,50084,443,,,,,
38,1722788259.724954000,204.79.197.219,10.0.3.15,HTTPS,60,443,50085,,,,,
39,1722788259.724954000,204.79.197.219,10.0.3.15,HTTPS,60,443,50084,,,,,
40,1722788259.727156000,10.0.3.15,151.101.9.44,HTTPS,55,50086,443,,,,,
41,1722788259.727278000,151.101.9.44,10.0.3.15,HTTPS,60,443,50086,,,,,
42,1722788260.409353000,10.0.3.15,13.69.116.108,HTTPS,137,49979,443,,,,,
43,1722788260.409428000,10.0.3.15,13.69.116.108,HTTPS,1162,49979,443,,,,,
44,1722788260.409705000,13.69.116.108,10.0.3.15,HTTPS,60,443,49979,,,,,
45,1722788260.409705000,13.69.116.108,10.0.3.15,HTTPS,60,443,49979,,,,,
46,1722788260.431633000,13.69.116.108,10.0.3.15,HTTPS,153,443,49979,,,,,
47,1722788260.477488000,10.0.3.15,13.69.116.108,HTTPS,54,49979,443,,,,,
48,1722788260.489719000,10.0.3.15,10.0.3.3,UDP,94,60370,53,,,,,
49,1722788260.489893000,10.0.3.15,10.0.3.3,UDP,94,51995,53,,,,,
50,1722788260.508395000,10.0.3.3,10.0.3.15,UDP,551,53,60370,,,,,
51,1722788260.522783000,10.0.3.15,20.82.9.214,HTTPS,66,50113,443,,,,,
52,1722788260.535562000,10.0.3.3,10.0.3.15,UDP,262,53,51995,,,,,
53,1722788260.547044000,20.82.9.214,10.0.3.15,HTTPS,60,443,50113,,,,,
54,1722788260.547132000,10.0.3.15,20.82.9.214,HTTPS,54,50113,443,,,,,
55,1722788260.547500000,10.0.3.15,20.82.9.214,HTTPS,1862,50113,443,,,,,
56,1722788260.547630000,20.82.9.214,10.0.3.15,HTTPS,60,443,50113,,,,,
57,1722788260.547630000,20.82.9.214,10.0.3.15,HTTPS,60,443,50113,,,,,
58,1722788260.576400000,20.82.9.214,10.0.3.15,HTTPS,1502,443,50113,,,,,
59,1722788260.576976000,20.82.9.214,10.0.3.15,HTTPS,1502,443,50113,,,,,
60,1722788260.577004000,10.0.3.15,20.82.9.214,HTTPS,54,50113,443,,,,,
61,1722788260.577105000,20.82.9.214,10.0.3.15,HTTPS,1254,443,50113,,,,,
62,1722788260.577196000,20.82.9.214,10.0.3.15,HTTPS,1502,443,50113,,,,,
63,1722788260.577210000,10.0.3.15,20.82.9.214,HTTPS,54,50113,443,,,,,
64,1722788260.577305000,20.82.9.214,10.0.3.15,HTTPS,870,443,50113,,,,,
65,1722788260.579116000,10.0.3.15,20.82.9.214,HTTPS,134,50113,443,,,,,
66,1722788260.579263000,20.82.9.214,10.0.3.15,HTTPS,60,443,50113,,,,,
67,1722788260.579361000,10.0.3.15,20.82.9.214,HTTPS,146,50113,443,,,,,
68,1722788260.579463000,20.82.9.214,10.0.3.15,HTTPS,60,443,50113,,,,,
69,1722788260.579606000,10.0.3.15,20.82.9.214,HTTPS,488,50113,443,,,,,
70,1722788260.579644000,10.0.3.15,20.82.9.214,HTTPS,1451,50113,443,,,,,
71,1722788260.579705000,20.82.9.214,10.0.3.15,HTTPS,60,443,50113,,,,,
72,1722788260.579705000,20.82.9.214,10.0.3.15,HTTPS,60,443,50113,,,,,
73,1722788260.604431000,20.82.9.214,10.0.3.15,HTTPS,357,443,50113,,,,,
74,1722788260.604887000,20.82.9.214,10.0.3.15,HTTPS,441,443,50113,,,,,
75,1722788260.604949000,10.0.3.15,20.82.9.214,HTTPS,54,50113,443,,,,,
76,1722788260.605123000,10.0.3.15,20.82.9.214,HTTPS,85,50113,443,,,,,
77,1722788260.605242000,20.82.9.214,10.0.3.15,HTTPS,60,443,50113,,,,,
78,1722788260.629298000,20.82.9.214,10.0.3.15,HTTPS,803,443,50113,,,,,
79,1722788260.669710000,10.0.3.15,20.82.9.214,HTTPS,54,50113,443,,,,,
80,1722788260.794901000,10.0.3.15,92.123.51.138,HTTPS,54,49977,443,,,,,
81,1722788260.795040000,10.0.3.15,13.74.129.92,HTTPS,54,49975,443,,,,,
82,1722788260.795126000,92.123.51.138,10.0.3.15,HTTPS,60,443,49977,,,,,
83,1722788260.795126000,13.74.129.92,10.0.3.15,HTTPS,60,443,49975,,,,,
84,1722788260.810142000,10.0.3.15,52.113.194.132,HTTPS,54,49976,443,,,,,
85,1722788260.810338000,52.113.194.132,10.0.3.15,HTTPS,60,443,49976,,,,,
86,1722788263.852984000,10.0.3.15,2.17.197.81,HTTPS,55,49882,443,,,,,
87,1722788263.853191000,2.17.197.81,10.0.3.15,HTTPS,60,443,49882,,,,,
88,1722788264.010209000,10.0.3.15,20.50.73.11,HTTPS,55,50087,443,,,,,
89,1722788264.010460000,20.50.73.11,10.0.3.15,HTTPS,60,443,50087,,,,,
90,1722788264.275574000,10.0.3.15,2.17.107.24,HTTPS,55,50089,443,,,,,
91,1722788264.275789000,2.17.107.24,10.0.3.15,HTTPS,60,443,50089,,,,,
92,1722788264.595275000,10.0.3.15,104.68.65.75,HTTPS,55,50088,443,,,,,
93,1722788264.595555000,104.68.65.75,10.0.3.15,HTTPS,60,443,50088,,,,,
94,1722788265.733846000,10.0.3.15,204.79.197.203,HTTPS,55,49878,443,,,,,
95,1722788265.734062000,204.79.197.203,10.0.3.15,HTTPS,60,443,49878,,,,,
96,1722788266.032433000,10.0.3.15,13.107.21.239,HTTPS,55,49873,443,,,,,
97,1722788266.032462000,10.0.3.15,13.107.246.67,HTTPS,55,49876,443,,,,,
98,1722788266.032638000,13.107.21.239,10.0.3.15,HTTPS,60,443,49873,,,,,
99,1722788266.032638000,13.107.246.67,10.0.3.15,HTTPS,60,443,49876,,,,,
100,1722788266.064257000,10.0.3.15,20.31.169.57,HTTPS,55,49875,443,,,,,
101,1722788266.064511000,20.31.169.57,10.0.3.15,HTTPS,60,443,49875,,,,,
102,1722788266.189184000,10.0.3.15,13.69.116.108,HTTPS,137,49979,443,,,,,
103,1722788266.189248000,10.0.3.15,13.69.116.108,HTTPS,858,49979,443,,,,,
104,1722788266.189442000,13.69.116.108,10.0.3.15,HTTPS,60,443,49979,,,,,
105,1722788266.189442000,13.69.116.108,10.0.3.15,HTTPS,60,443,49979,,,,,
106,1722788266.192692000,10.0.3.15,10.0.3.3,UDP,71,60924,53,,,,,
107,1722788266.209446000,13.69.116.108,10.0.3.15,HTTPS,86,443,49979,,,,,
108,1722788266.228067000,13.69.116.108,10.0.3.15,HTTPS,152,443,49979,,,,,
109,1722788266.228100000,10.0.3.15,13.69.116.108,HTTPS,54,49979,443,,,,,
110,1722788266.228780000,10.0.3.15,13.69.116.108,HTTPS,89,49979,443,,,,,
111,1722788266.228922000,13.69.116.108,10.0.3.15,HTTPS,60,443,49979,,,,,
112,1722788266.388954000,10.0.3.3,10.0.3.15,UDP,136,53,60924,,,,,
113,1722788269.211903000,10.0.3.15,20.50.73.11,HTTPS,55,50075,443,,,,,
114,1722788269.212125000,20.50.73.11,10.0.3.15,HTTPS,60,443,50075,,,,,
115,1722788269.359339000,10.0.3.15,2.17.107.113,HTTPS,55,50079,443,,,,,
116,1722788269.359574000,2.17.107.113,10.0.3.15,HTTPS,60,443,50079,,,,,
117,1722788269.840504000,10.0.3.15,10.0.3.3,UDP,79,55787,53,,,,,
118,1722788269.840672000,10.0.3.15,10.0.3.3,UDP,79,49876,53,,,,,
119,1722788269.859511000,10.0.3.3,10.0.3.15,UDP,186,53,55787,,,,,
120,1722788269.872423000,10.0.3.15,104.117.77.107,HTTPS,66,50118,443,,,,,
121,1722788269.880277000,10.0.3.3,10.0.3.15,UDP,218,53,49876,,,,,
122,1722788269.889710000,104.117.77.107,10.0.3.15,HTTPS,60,443,50118,,,,,
123,1722788269.889780000,10.0.3.15,104.117.77.107,HTTPS,54,50118,443,,,,,
124,1722788269.890229000,10.0.3.15,104.117.77.107,HTTPS,1879,50118,443,,,,,
125,1722788269.890365000,104.117.77.107,10.0.3.15,HTTPS,60,443,50118,,,,,
126,1722788269.890365000,104.117.77.107,10.0.3.15,HTTPS,60,443,50118,,,,,
127,1722788269.933780000,104.117.77.107,10.0.3.15,HTTPS,1502,443,50118,,,,,
128,1722788269.933881000,104.117.77.107,10.0.3.15,HTTPS,1502,443,50118,,,,,
129,1722788269.933900000,10.0.3.15,104.117.77.107,HTTPS,54,50118,443,,,,,
130,1722788269.935075000,104.117.77.107,10.0.3.15,HTTPS,937,443,50118,,,,,
131,1722788269.939524000,10.0.3.15,104.117.77.107,HTTPS,134,50118,443,,,,,
132,1722788269.939703000,104.117.77.107,10.0.3.15,HTTPS,60,443,50118,,,,,
133,1722788269.939728000,10.0.3.15,104.117.77.107,HTTPS,520,50118,443,,,,,
134,1722788269.939897000,104.117.77.107,10.0.3.15,HTTPS,60,443,50118,,,,,
135,1722788269.950978000,104.117.77.107,10.0.3.15,HTTPS,341,443,50118,,,,,
136,1722788269.951656000,104.117.77.107,10.0.3.15,HTTPS,341,443,50118,,,,,
137,1722788269.951669000,10.0.3.15,104.117.77.107,HTTPS,54,50118,443,,,,,
138,1722788269.981110000,10.0.3.15,2.17.107.114,HTTPS,55,50083,443,,,,,
139,1722788269.981281000,2.17.107.114,10.0.3.15,HTTPS,60,443,50083,,,,,
140,1722788270.083786000,104.117.77.107,10.0.3.15,HTTPS,442,443,50118,,,,,
141,1722788270.084432000,10.0.3.15,104.117.77.107,HTTPS,1378,50118,443,,,,,
142,1722788270.084708000,104.117.77.107,10.0.3.15,HTTPS,60,443,50118,,,,,
143,1722788270.274148000,104.117.77.107,10.0.3.15,HTTPS,461,443,50118,,,,,
144,1722788270.317395000,10.0.3.15,104.117.77.107,HTTPS,54,50118,443,,,,,
145,1722788270.395835000,10.0.3.15,104.117.77.161,HTTPS,55,49879,443,,,,,
146,1722788270.396030000,104.117.77.161,10.0.3.15,HTTPS,60,443,49879,,,,,
147,1722788271.499529000,10.0.3.15,2.17.107.113,UDP,198,55205,443,,,,,
148,1722788271.526962000,2.17.107.113,10.0.3.15,UDP,74,443,55205,,,,,
149,1722788271.538717000,10.0.3.15,2.17.107.113,UDP,75,55205,443,,,,,
150,1722788271.594611000,2.17.107.113,10.0.3.15,UDP,524,443,55205,,,,,
151,1722788271.594611000,2.17.107.113,10.0.3.15,UDP,615,443,55205,,,,,
152,1722788271.594611000,2.17.107.113,10.0.3.15,UDP,66,443,55205,,,,,
153,1722788271.595351000,10.0.3.15,2.17.107.113,UDP,80,55205,443,,,,,
154,1722788271.599665000,10.0.3.15,2.17.107.113,UDP,75,55205,443,,,,,
155,1722788271.616950000,2.17.107.113,10.0.3.15,UDP,68,443,55205,,,,,
156,1722788272.578922000,10.0.3.15,2.17.107.113,UDP,209,55205,443,,,,,
157,1722788272.596416000,2.17.107.113,10.0.3.15,UDP,74,443,55205,,,,,
158,1722788272.600150000,10.0.3.15,2.17.107.113,UDP,75,55205,443,,,,,
159,1722788272.678554000,2.17.107.113,10.0.3.15,UDP,524,443,55205,,,,,
160,1722788272.678554000,2.17.107.113,10.0.3.15,UDP,996,443,55205,,,,,
161,1722788272.678890000,10.0.3.15,2.17.107.113,UDP,80,55205,443,,,,,
162,1722788272.679307000,2.17.107.113,10.0.3.15,UDP,66,443,55205,,,,,
163,1722788272.679307000,2.17.107.113,10.0.3.15,UDP,64,443,55205,,,,,
164,1722788272.684161000,10.0.3.15,2.17.107.113,UDP,75,55205,443,,,,,
165,1722788272.697107000,2.17.107.113,10.0.3.15,UDP,68,443,55205,,,,,
166,1722788272.706475000,10.0.3.15,2.17.107.113,UDP,210,55205,443,,,,,
167,1722788272.727033000,2.17.107.113,10.0.3.15,UDP,74,443,55205,,,,,
168,1722788272.731631000,10.0.3.15,2.17.107.113,UDP,75,55205,443,,,,,
169,1722788272.807255000,2.17.107.113,10.0.3.15,UDP,406,443,55205,,,,,
170,1722788272.807958000,10.0.3.15,2.17.107.113,UDP,80,55205,443,,,,,
171,1722788272.808032000,2.17.107.113,10.0.3.15,UDP,1025,443,55205,,,,,
172,1722788272.808032000,2.17.107.113,10.0.3.15,UDP,66,443,55205,,,,,
173,1722788272.820131000,10.0.3.15,2.17.107.113,UDP,75,55205,443,,,,,
174,1722788272.825155000,2.17.107.113,10.0.3.15,UDP,68,443,55205,,,,,
175,1722788272.845360000,10.0.3.15,2.17.107.113,UDP,212,55205,443,,,,,
176,1722788272.868669000,2.17.107.113,10.0.3.15,UDP,74,443,55205,,,,,
177,1722788272.880304000,10.0.3.15,2.17.107.113,UDP,75,55205,443,,,,,
178,1722788272.944692000,10.0.3.15,2.17.107.113,UDP,75,55205,443,,,,,
179,1722788272.944826000,10.0.3.15,2.17.107.113,UDP,79,55205,443,,,,,
180,1722788272.945311000,10.0.3.15,2.17.107.113,UDP,214,55205,443,,,,,
181,1722788272.954678000,2.17.107.113,10.0.3.15,UDP,408,443,55205,,,,,
182,1722788272.954798000,2.17.107.113,10.0.3.15,UDP,992,443,55205,,,,,
183,1722788272.954798000,2.17.107.113,10.0.3.15,UDP,66,443,55205,,,,,
184,1722788272.959904000,10.0.3.15,2.17.107.113,UDP,75,55205,443,,,,,
185,1722788272.969395000,2.17.107.113,10.0.3.15,UDP,74,443,55205,,,,,
186,1722788272.982560000,10.0.3.15,2.17.107.113,UDP,75,55205,443,,,,,
187,1722788273.037002000,2.17.107.113,10.0.3.15,UDP,410,443,55205,,,,,
188,1722788273.037308000,10.0.3.15,2.17.107.113,UDP,80,55205,443,,,,,
189,1722788273.037900000,2.17.107.113,10.0.3.15,UDP,969,443,55205,,,,,
190,1722788273.037900000,2.17.107.113,10.0.3.15,UDP,66,443,55205,,,,,
191,1722788273.041104000,10.0.3.15,2.17.107.113,UDP,75,55205,443,,,,,
192,1722788273.059796000,10.0.3.15,2.17.107.113,UDP,216,55205,443,,,,,
193,1722788273.066691000,2.17.107.113,10.0.3.15,UDP,68,443,55205,,,,,
194,1722788273.074499000,2.17.107.113,10.0.3.15,UDP,73,443,55205,,,,,
195,1722788273.085161000,10.0.3.15,2.17.107.113,UDP,75,55205,443,,,,,
196,1722788273.210129000,2.17.107.113,10.0.3.15,UDP,432,443,55205,,,,,
197,1722788273.210207000,2.17.107.113,10.0.3.15,UDP,971,443,55205,,,,,
198,1722788273.210327000,2.17.107.113,10.0.3.15,UDP,66,443,55205,,,,,
199,1722788273.210414000,10.0.3.15,2.17.107.113,UDP,80,55205,443,,,,,
200,1722788273.215629000,10.0.3.15,2.17.107.113,UDP,75,55205,443,,,,,
201,1722788273.230347000,2.17.107.113,10.0.3.15,UDP,68,443,55205,,,,,
202,1722788273.287554000,10.0.3.15,10.0.3.3,UDP,74,61354,53,,,,,
203,1722788273.287689000,10.0.3.15,10.0.3.3,UDP,74,64798,53,,,,,
204,1722788273.288334000,10.0.3.3,10.0.3.15,UDP,99,53,64798,,,,,
205,1722788273.305037000,10.0.3.15,10.0.3.3,UDP,74,56034,53,,,,,
206,1722788273.308347000,10.0.3.15,10.0.3.3,UDP,77,51995,53,,,,,
207,1722788273.308496000,10.0.3.15,10.0.3.3,UDP,77,51752,53,,,,,
208,1722788273.308832000,10.0.3.3,10.0.3.15,UDP,418,53,61354,,,,,
209,1722788273.308931000,10.0.3.3,10.0.3.15,UDP,418,53,56034,,,,,
210,1722788273.309696000,10.0.3.15,74.125.133.104,UDP,1292,65510,443,,,,,
211,1722788273.309733000,10.0.3.15,74.125.133.104,UDP,1292,65510,443,,,,,
212,1722788273.327226000,10.0.3.3,10.0.3.15,UDP,93,53,51995,,,,,
213,1722788273.327340000,10.0.3.3,10.0.3.15,UDP,134,53,51752,,,,,
214,1722788273.328825000,10.0.3.15,74.125.71.94,UDP,1292,61220,443,,,,,
215,1722788273.328925000,10.0.3.15,74.125.71.94,UDP,1292,61220,443,,,,,
216,1722788273.336916000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
217,1722788273.337324000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
218,1722788273.337434000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
219,1722788273.337829000,10.0.3.15,74.125.133.104,UDP,1292,65510,443,,,,,
220,1722788273.338589000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
221,1722788273.341034000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
222,1722788273.341113000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
223,1722788273.341159000,10.0.3.15,74.125.133.104,UDP,81,65510,443,,,,,
224,1722788273.347580000,10.0.3.15,74.125.133.104,UDP,82,65510,443,,,,,
225,1722788273.347887000,74.125.71.94,10.0.3.15,UDP,1292,443,61220,,,,,
226,1722788273.347990000,10.0.3.15,74.125.133.104,HTTPS,66,50120,443,,,,,
227,1722788273.348010000,74.125.71.94,10.0.3.15,UDP,1292,443,61220,,,,,
228,1722788273.348109000,74.125.71.94,10.0.3.15,UDP,1292,443,61220,,,,,
229,1722788273.348247000,74.125.71.94,10.0.3.15,UDP,1292,443,61220,,,,,
230,1722788273.348434000,10.0.3.15,74.125.71.94,UDP,1292,61220,443,,,,,
231,1722788273.349649000,74.125.71.94,10.0.3.15,UDP,1292,443,61220,,,,,
232,1722788273.349734000,10.0.3.15,74.125.71.94,UDP,81,61220,443,,,,,
233,1722788273.350078000,74.125.71.94,10.0.3.15,UDP,1288,443,61220,,,,,
234,1722788273.350078000,74.125.71.94,10.0.3.15,UDP,64,443,61220,,,,,
235,1722788273.351674000,10.0.3.15,74.125.71.94,UDP,82,61220,443,,,,,
236,1722788273.352020000,10.0.3.15,74.125.71.94,UDP,125,61220,443,,,,,
237,1722788273.352121000,10.0.3.15,74.125.71.94,UDP,114,61220,443,,,,,
238,1722788273.352256000,10.0.3.15,74.125.71.94,UDP,74,61220,443,,,,,
239,1722788273.357342000,74.125.133.104,10.0.3.15,UDP,857,443,65510,,,,,
240,1722788273.360805000,10.0.3.15,74.125.133.104,UDP,82,65510,443,,,,,
241,1722788273.361147000,10.0.3.15,74.125.133.104,UDP,125,65510,443,,,,,
242,1722788273.361327000,10.0.3.15,74.125.133.104,UDP,112,65510,443,,,,,
243,1722788273.361778000,10.0.3.15,74.125.133.104,UDP,1117,65510,443,,,,,
244,1722788273.365333000,74.125.133.104,10.0.3.15,HTTPS,60,443,50120,,,,,
245,1722788273.365395000,10.0.3.15,74.125.133.104,HTTPS,54,50120,443,,,,,
246,1722788273.365744000,10.0.3.15,74.125.133.104,HTTPS,1778,50120,443,,,,,
247,1722788273.365867000,74.125.133.104,10.0.3.15,HTTPS,60,443,50120,,,,,
248,1722788273.365867000,74.125.133.104,10.0.3.15,HTTPS,60,443,50120,,,,,
249,1722788273.371629000,74.125.71.94,10.0.3.15,UDP,990,443,61220,,,,,
250,1722788273.371712000,74.125.71.94,10.0.3.15,UDP,163,443,61220,,,,,
251,1722788273.371892000,10.0.3.15,74.125.71.94,UDP,73,61220,443,,,,,
252,1722788273.381147000,74.125.133.104,10.0.3.15,UDP,985,443,65510,,,,,
253,1722788273.381308000,74.125.133.104,10.0.3.15,UDP,163,443,65510,,,,,
254,1722788273.381850000,10.0.3.15,74.125.133.104,UDP,74,65510,443,,,,,
255,1722788273.386913000,74.125.133.104,10.0.3.15,HTTPS,1454,443,50120,,,,,
256,1722788273.388484000,74.125.133.104,10.0.3.15,HTTPS,1454,443,50120,,,,,
257,1722788273.388484000,74.125.133.104,10.0.3.15,UDP,69,443,65510,,,,,
258,1722788273.388535000,10.0.3.15,74.125.133.104,HTTPS,54,50120,443,,,,,
259,1722788273.388673000,74.125.133.104,10.0.3.15,HTTPS,1514,443,50120,,,,,
260,1722788273.388673000,74.125.133.104,10.0.3.15,HTTPS,1144,443,50120,,,,,
261,1722788273.388728000,10.0.3.15,74.125.133.104,HTTPS,54,50120,443,,,,,
262,1722788273.392055000,10.0.3.15,74.125.133.104,HTTPS,128,50120,443,,,,,
263,1722788273.392278000,74.125.133.104,10.0.3.15,HTTPS,60,443,50120,,,,,
264,1722788273.395482000,74.125.71.94,10.0.3.15,UDP,66,443,61220,,,,,
265,1722788273.415846000,10.0.3.15,74.125.133.104,UDP,74,65510,443,,,,,
266,1722788273.459312000,74.125.133.104,10.0.3.15,UDP,1288,443,65510,,,,,
267,1722788273.459436000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
268,1722788273.459786000,10.0.3.15,74.125.133.104,UDP,77,65510,443,,,,,
269,1722788273.460740000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
270,1722788273.460828000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
271,1722788273.460898000,74.125.133.104,10.0.3.15,UDP,1026,443,65510,,,,,
272,1722788273.461031000,74.125.133.104,10.0.3.15,UDP,1287,443,65510,,,,,
273,1722788273.461109000,10.0.3.15,74.125.133.104,UDP,73,65510,443,,,,,
274,1722788273.461125000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
275,1722788273.461158000,10.0.3.15,74.125.133.104,UDP,73,65510,443,,,,,
276,1722788273.461189000,10.0.3.15,74.125.133.104,UDP,73,65510,443,,,,,
277,1722788273.461248000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
278,1722788273.461330000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
279,1722788273.461462000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
280,1722788273.461465000,10.0.3.15,74.125.133.104,UDP,73,65510,443,,,,,
281,1722788273.461555000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
282,1722788273.461641000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
283,1722788273.461687000,10.0.3.15,74.125.133.104,UDP,73,65510,443,,,,,
284,1722788273.461810000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
285,1722788273.461869000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
286,1722788273.461881000,10.0.3.15,74.125.133.104,UDP,73,65510,443,,,,,
287,1722788273.461965000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
288,1722788273.462029000,10.0.3.15,74.125.133.104,UDP,73,65510,443,,,,,
289,1722788273.462068000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
290,1722788273.462895000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
291,1722788273.462983000,10.0.3.15,74.125.133.104,UDP,73,65510,443,,,,,
292,1722788273.463336000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
293,1722788273.463418000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
294,1722788273.463523000,10.0.3.15,74.125.133.104,UDP,73,65510,443,,,,,
295,1722788273.463600000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
296,1722788273.464097000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
297,1722788273.464320000,10.0.3.15,74.125.133.104,UDP,73,65510,443,,,,,
298,1722788273.468598000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
299,1722788273.468598000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
300,1722788273.468598000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
301,1722788273.468598000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
302,1722788273.468598000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
303,1722788273.469741000,10.0.3.15,74.125.133.104,UDP,73,65510,443,,,,,
304,1722788273.469846000,10.0.3.15,74.125.133.104,UDP,73,65510,443,,,,,
305,1722788273.470353000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
306,1722788273.470537000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
307,1722788273.470537000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
308,1722788273.470570000,10.0.3.15,74.125.133.104,UDP,73,65510,443,,,,,
309,1722788273.470733000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
310,1722788273.470733000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
311,1722788273.470764000,10.0.3.15,74.125.133.104,UDP,73,65510,443,,,,,
312,1722788273.470902000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
313,1722788273.470902000,74.125.133.104,10.0.3.15,UDP,1292,443,65510,,,,,
314,1722788273.470924000,10.0.3.15,74.125.133.104,UDP,73,65510,443,,,,,
