,time,source,destination,protocol,length,source_port,destination_port,request_method,response_code,request_uri,data,user_agent,response_phrase,content_type,content_length
123,1722724284.812664000,151.101.10.172,10.0.3.15,TCP,1498,80,49712,,,,,,,,
124,1722724284.812753000,10.0.3.15,104.90.25.41,HTTPS,54,49717,443,,,,,,,,
125,1722724284.817824000,151.101.10.172,10.0.3.15,TCP,1498,80,49712,,,,,,,,
126,1722724284.817824000,204.79.197.239,10.0.3.15,HTTPS,1514,443,49793,,,,,,,,
127,1722724284.817903000,10.0.3.15,151.101.10.172,TCP,54,49712,80,,,,,,,,
128,1722724284.822098000,204.79.197.239,10.0.3.15,HTTPS,1514,443,49793,,,,,,,,
129,1722724284.822177000,10.0.3.15,204.79.197.239,HTTPS,54,49793,443,,,,,,,,
130,1722724284.822346000,204.79.197.239,10.0.3.15,HTTPS,1514,443,49793,,,,,,,,
131,1722724284.825440000,204.79.197.239,10.0.3.15,HTTPS,1514,443,49793,,,,,,,,
132,1722724284.825440000,204.79.197.239,10.0.3.15,HTTPS,111,443,49793,,,,,,,,
133,1722724284.825529000,10.0.3.15,204.79.197.239,HTTPS,54,49793,443,,,,,,,,
134,1722724284.829626000,10.0.3.15,204.79.197.239,HTTPS,212,49793,443,,,,,,,,
135,1722724284.829858000,10.0.3.15,204.79.197.239,HTTPS,153,49793,443,,,,,,,,
136,1722724284.829909000,204.79.197.239,10.0.3.15,HTTPS,60,443,49793,,,,,,,,
137,1722724284.830014000,10.0.3.15,204.79.197.239,HTTPS,387,49793,443,,,,,,,,
138,1722724284.830050000,204.79.197.239,10.0.3.15,HTTPS,60,443,49793,,,,,,,,
139,1722724284.830135000,204.79.197.239,10.0.3.15,HTTPS,60,443,49793,,,,,,,,
140,1722724284.831185000,204.79.197.239,10.0.3.15,HTTPS,1514,443,49792,,,,,,,,
141,1722724284.835393000,204.79.197.239,10.0.3.15,HTTPS,1514,443,49792,,,,,,,,
142,1722724284.835435000,10.0.3.15,204.79.197.239,HTTPS,54,49792,443,,,,,,,,
143,1722724284.846762000,204.79.197.239,10.0.3.15,HTTPS,1514,443,49792,,,,,,,,
144,1722724284.849686000,10.0.3.15,23.41.178.65,HTTPS,54,49760,443,,,,,,,,
145,1722724284.852716000,204.79.197.239,10.0.3.15,HTTPS,1514,443,49792,,,,,,,,
146,1722724284.852716000,204.79.197.239,10.0.3.15,HTTPS,111,443,49792,,,,,,,,
147,1722724284.852716000,151.101.10.172,10.0.3.15,TCP,1498,80,49712,,,,,,,,
148,1722724284.852827000,10.0.3.15,204.79.197.239,HTTPS,54,49792,443,,,,,,,,
149,1722724284.857000000,23.41.178.65,10.0.3.15,HTTPS,1502,443,49760,,,,,,,,
150,1722724284.857000000,151.101.10.172,10.0.3.15,TCP,1498,80,49712,,,,,,,,
151,1722724284.857105000,10.0.3.15,151.101.10.172,TCP,54,49712,80,,,,,,,,
152,1722724284.861258000,10.0.3.15,204.79.197.239,HTTPS,212,49792,443,,,,,,,,
153,1722724284.861415000,204.79.197.239,10.0.3.15,HTTPS,60,443,49792,,,,,,,,
154,1722724284.861627000,23.41.178.65,10.0.3.15,HTTPS,1502,443,49760,,,,,,,,
155,1722724284.861627000,104.90.25.41,10.0.3.15,HTTPS,1502,443,49717,,,,,,,,
156,1722724284.861730000,10.0.3.15,23.41.178.65,HTTPS,54,49760,443,,,,,,,,
157,1722724284.866643000,104.90.25.41,10.0.3.15,HTTPS,1502,443,49717,,,,,,,,
158,1722724284.866643000,151.101.10.172,10.0.3.15,TCP,1514,80,49712,,,,,,,,
159,1722724284.866643000,151.101.10.172,10.0.3.15,HTTP,486,80,49712,,200,,,,,application/vnd.ms-cab-compressed,7227.0
160,1722724284.866853000,10.0.3.15,104.90.25.41,HTTPS,54,49717,443,,,,,,,,
161,1722724284.866875000,10.0.3.15,151.101.10.172,TCP,54,49712,80,,,,,,,,
162,1722724284.867762000,10.0.3.15,151.101.10.172,HTTP,304,49712,80,GET,,/d/msdownload/update/others/2024/08/41710777_a136b43aff67f6e284e4a6987a9c9ed4c37713ba.cab,,Windows-Update-Agent/1216.2402.13012.0 Client-Protocol/2.80,,,
163,1722724284.867899000,151.101.10.172,10.0.3.15,TCP,60,80,49712,,,,,,,,
164,1722724284.873027000,23.41.178.65,10.0.3.15,HTTPS,1502,443,49760,,,,,,,,
165,1722724284.881956000,23.41.178.65,10.0.3.15,HTTPS,1502,443,49760,,,,,,,,
166,1722724284.881956000,104.90.25.41,10.0.3.15,HTTPS,1502,443,49717,,,,,,,,
167,1722724284.882076000,10.0.3.15,23.41.178.65,HTTPS,54,49760,443,,,,,,,,
168,1722724284.892797000,10.0.3.15,23.41.178.65,HTTPS,960,49756,443,,,,,,,,
169,1722724284.893161000,10.0.3.15,23.41.178.65,HTTPS,1130,49756,443,,,,,,,,
170,1722724284.893330000,23.41.178.65,10.0.3.15,HTTPS,60,443,49756,,,,,,,,
171,1722724284.893485000,23.41.178.65,10.0.3.15,HTTPS,60,443,49756,,,,,,,,
172,1722724284.899768000,10.0.3.15,23.41.178.65,HTTPS,144,49760,443,,,,,,,,
173,1722724284.900689000,23.41.178.65,10.0.3.15,HTTPS,60,443,49760,,,,,,,,
174,1722724284.923064000,23.41.178.65,10.0.3.15,HTTPS,1502,443,49760,,,,,,,,
175,1722724284.927412000,23.41.178.65,10.0.3.15,HTTPS,1502,443,49760,,,,,,,,
176,1722724284.927412000,104.90.25.41,10.0.3.15,HTTPS,1502,443,49717,,,,,,,,
177,1722724284.927475000,10.0.3.15,23.41.178.65,HTTPS,54,49760,443,,,,,,,,
178,1722724284.927494000,10.0.3.15,104.90.25.41,HTTPS,54,49717,443,,,,,,,,
179,1722724284.931557000,23.41.178.65,10.0.3.15,HTTPS,1514,443,49760,,,,,,,,
180,1722724284.931557000,23.41.178.65,10.0.3.15,HTTPS,1490,443,49760,,,,,,,,
181,1722724284.931584000,10.0.3.15,23.41.178.65,HTTPS,54,49760,443,,,,,,,,
182,1722724284.934728000,104.90.25.41,10.0.3.15,HTTPS,1502,443,49717,,,,,,,,
183,1722724284.951994000,23.41.178.65,10.0.3.15,HTTPS,1514,443,49760,,,,,,,,
184,1722724284.951994000,23.41.178.65,10.0.3.15,HTTPS,1490,443,49760,,,,,,,,
185,1722724284.952080000,10.0.3.15,23.41.178.65,HTTPS,54,49760,443,,,,,,,,
186,1722724284.956391000,23.41.178.65,10.0.3.15,HTTPS,1502,443,49760,,,,,,,,
187,1722724284.956391000,104.90.25.41,10.0.3.15,HTTPS,1502,443,49717,,,,,,,,
188,1722724284.956443000,10.0.3.15,104.90.25.41,HTTPS,54,49717,443,,,,,,,,
189,1722724284.960986000,23.41.178.65,10.0.3.15,HTTPS,1502,443,49760,,,,,,,,
190,1722724284.961060000,10.0.3.15,23.41.178.65,HTTPS,54,49760,443,,,,,,,,
191,1722724284.965147000,23.41.178.65,10.0.3.15,HTTPS,1502,443,49760,,,,,,,,
192,1722724284.965147000,104.90.25.41,10.0.3.15,HTTPS,1502,443,49717,,,,,,,,
193,1722724284.973836000,23.41.178.65,10.0.3.15,HTTPS,1502,443,49760,,,,,,,,
194,1722724284.973836000,104.90.25.41,10.0.3.15,HTTPS,1502,443,49717,,,,,,,,
195,1722724284.973836000,204.79.197.239,10.0.3.15,HTTPS,894,443,49793,,,,,,,,
196,1722724284.973963000,10.0.3.15,23.41.178.65,HTTPS,54,49760,443,,,,,,,,
197,1722724284.973984000,10.0.3.15,104.90.25.41,HTTPS,54,49717,443,,,,,,,,
198,1722724284.975742000,10.0.3.15,204.79.197.239,HTTPS,92,49793,443,,,,,,,,
199,1722724284.975887000,204.79.197.239,10.0.3.15,HTTPS,60,443,49793,,,,,,,,
200,1722724284.976160000,204.79.197.239,10.0.3.15,HTTPS,92,443,49793,,,,,,,,
201,1722724284.976160000,23.41.178.65,10.0.3.15,HTTPS,1502,443,49760,,,,,,,,
202,1722724285.013014000,23.41.178.65,10.0.3.15,HTTPS,1502,443,49760,,,,,,,,
203,1722724285.013077000,10.0.3.15,23.41.178.65,HTTPS,54,49760,443,,,,,,,,
204,1722724285.018740000,23.41.178.65,10.0.3.15,HTTPS,1502,443,49760,,,,,,,,
205,1722724285.018740000,204.79.197.239,10.0.3.15,HTTPS,465,443,49792,,,,,,,,
206,1722724285.018740000,104.90.25.41,10.0.3.15,HTTPS,1502,443,49717,,,,,,,,
207,1722724285.018740000,151.101.10.172,10.0.3.15,TCP,1514,80,49712,,,,,,,,
208,1722724285.018740000,151.101.10.172,10.0.3.15,TCP,1482,80,49712,,,,,,,,
209,1722724285.018900000,10.0.3.15,151.101.10.172,TCP,54,49712,80,,,,,,,,
210,1722724285.030424000,10.0.3.15,204.79.197.239,HTTPS,54,49793,443,,,,,,,,
211,1722724285.035146000,151.101.10.172,10.0.3.15,TCP,1498,80,49712,,,,,,,,
212,1722724285.038953000,104.90.25.41,10.0.3.15,HTTPS,1502,443,49717,,,,,,,,
213,1722724285.038953000,151.101.10.172,10.0.3.15,TCP,1498,80,49712,,,,,,,,
214,1722724285.039039000,10.0.3.15,104.90.25.41,HTTPS,54,49717,443,,,,,,,,
215,1722724285.039063000,10.0.3.15,151.101.10.172,TCP,54,49712,80,,,,,,,,
216,1722724285.048675000,23.41.178.65,10.0.3.15,HTTPS,1514,443,49760,,,,,,,,
217,1722724285.048675000,23.41.178.65,10.0.3.15,HTTPS,1490,443,49760,,,,,,,,
218,1722724285.048747000,10.0.3.15,23.41.178.65,HTTPS,54,49760,443,,,,,,,,
219,1722724285.054161000,23.41.178.65,10.0.3.15,HTTPS,1502,443,49760,,,,,,,,
220,1722724285.054161000,104.90.25.41,10.0.3.15,HTTPS,1502,443,49717,,,,,,,,
221,1722724285.054161000,151.101.10.172,10.0.3.15,TCP,1514,80,49712,,,,,,,,
222,1722724285.054161000,151.101.10.172,10.0.3.15,HTTP,488,80,49712,,200,,,,,application/vnd.ms-cab-compressed,7229.0
223,1722724285.054263000,10.0.3.15,23.41.178.65,HTTPS,54,49760,443,,,,,,,,
224,1722724285.054294000,10.0.3.15,151.101.10.172,TCP,54,49712,80,,,,,,,,
225,1722724285.055082000,10.0.3.15,151.101.10.172,HTTP,304,49712,80,GET,,/d/msdownload/update/others/2024/08/41710776_6c4991f22d9f4298736f78c72d014d4a3e8d24bf.cab,,Windows-Update-Agent/1216.2402.13012.0 Client-Protocol/2.80,,,
226,1722724285.055270000,151.101.10.172,10.0.3.15,TCP,60,80,49712,,,,,,,,
227,1722724285.061082000,10.0.3.15,204.79.197.239,HTTPS,54,49792,443,,,,,,,,
228,1722724285.063882000,23.41.178.65,10.0.3.15,HTTPS,1514,443,49760,,,,,,,,
229,1722724285.063882000,23.41.178.65,10.0.3.15,HTTPS,1514,443,49760,,,,,,,,
230,1722724285.063882000,23.41.178.65,10.0.3.15,HTTPS,1514,443,49760,,,,,,,,
231,1722724285.063882000,23.41.178.65,10.0.3.15,HTTPS,1466,443,49760,,,,,,,,
232,1722724285.063882000,104.90.25.41,10.0.3.15,HTTPS,1514,443,49717,,,,,,,,
233,1722724285.063882000,104.90.25.41,10.0.3.15,HTTPS,1490,443,49717,,,,,,,,
234,1722724285.064011000,10.0.3.15,23.41.178.65,HTTPS,54,49760,443,,,,,,,,
235,1722724285.064036000,10.0.3.15,104.90.25.41,HTTPS,54,49717,443,,,,,,,,
236,1722724285.067250000,23.41.178.65,10.0.3.15,HTTPS,1502,443,49760,,,,,,,,
237,1722724285.083879000,104.90.25.41,10.0.3.15,HTTPS,1514,443,49717,,,,,,,,
238,1722724285.083879000,104.90.25.41,10.0.3.15,HTTPS,1490,443,49717,,,,,,,,
239,1722724285.083967000,10.0.3.15,104.90.25.41,HTTPS,54,49717,443,,,,,,,,
240,1722724285.108257000,10.0.3.15,23.41.178.65,HTTPS,54,49760,443,,,,,,,,
241,1722724285.128149000,104.90.25.41,10.0.3.15,HTTPS,1502,443,49717,,,,,,,,
242,1722724285.165811000,23.41.178.65,10.0.3.15,HTTPS,1514,443,49760,,,,,,,,
243,1722724285.165811000,23.41.178.65,10.0.3.15,HTTPS,1490,443,49760,,,,,,,,
244,1722724285.165957000,10.0.3.15,23.41.178.65,HTTPS,54,49760,443,,,,,,,,
245,1722724285.167875000,104.90.25.41,10.0.3.15,HTTPS,1502,443,49717,,,,,,,,
246,1722724285.167933000,10.0.3.15,104.90.25.41,HTTPS,54,49717,443,,,,,,,,
247,1722724285.176565000,104.90.25.41,10.0.3.15,HTTPS,1502,443,49717,,,,,,,,
248,1722724285.176565000,151.101.10.172,10.0.3.15,TCP,1498,80,49712,,,,,,,,
249,1722724285.180845000,23.41.178.65,10.0.3.15,HTTPS,1502,443,49760,,,,,,,,
250,1722724285.180845000,151.101.10.172,10.0.3.15,TCP,1498,80,49712,,,,,,,,
251,1722724285.180927000,10.0.3.15,151.101.10.172,TCP,54,49712,80,,,,,,,,
252,1722724285.184065000,23.41.178.65,10.0.3.15,HTTPS,1502,443,49760,,,,,,,,
253,1722724285.184065000,23.41.178.65,10.0.3.15,HTTPS,822,443,49756,,,,,,,,
254,1722724285.184149000,10.0.3.15,23.41.178.65,HTTPS,54,49760,443,,,,,,,,
255,1722724285.193739000,23.41.178.65,10.0.3.15,HTTPS,639,443,49756,,,,,,,,
256,1722724285.193797000,10.0.3.15,23.41.178.65,HTTPS,54,49756,443,,,,,,,,
257,1722724285.195534000,23.41.178.65,10.0.3.15,HTTPS,820,443,49756,,,,,,,,
258,1722724285.209104000,23.41.178.65,10.0.3.15,HTTPS,668,443,49756,,,,,,,,
259,1722724285.209104000,151.101.10.172,10.0.3.15,TCP,1498,80,49712,,,,,,,,
260,1722724285.209194000,10.0.3.15,23.41.178.65,HTTPS,54,49756,443,,,,,,,,
261,1722724285.217962000,10.0.3.15,104.90.25.41,HTTPS,54,49717,443,,,,,,,,
262,1722724285.222687000,151.101.10.172,10.0.3.15,TCP,1498,80,49712,,,,,,,,
263,1722724285.222801000,10.0.3.15,151.101.10.172,TCP,54,49712,80,,,,,,,,
264,1722724285.232350000,23.41.178.65,10.0.3.15,HTTPS,1502,443,49760,,,,,,,,
265,1722724285.232350000,104.90.25.41,10.0.3.15,HTTPS,1502,443,49717,,,,,,,,
266,1722724285.242879000,23.41.178.65,10.0.3.15,HTTPS,1502,443,49760,,,,,,,,
267,1722724285.242943000,10.0.3.15,23.41.178.65,HTTPS,54,49760,443,,,,,,,,
268,1722724285.247652000,151.101.10.172,10.0.3.15,TCP,1514,80,49712,,,,,,,,
269,1722724285.247652000,151.101.10.172,10.0.3.15,HTTP,484,80,49712,,200,,,,,application/vnd.ms-cab-compressed,7225.0
270,1722724285.247734000,10.0.3.15,151.101.10.172,TCP,54,49712,80,,,,,,,,
271,1722724285.247899000,104.90.25.41,10.0.3.15,HTTPS,1502,443,49717,,,,,,,,
272,1722724285.247943000,10.0.3.15,104.90.25.41,HTTPS,54,49717,443,,,,,,,,
273,1722724285.248698000,10.0.3.15,151.101.10.172,HTTP,304,49712,80,GET,,/d/msdownload/update/others/2024/08/41710775_4be43d484434032a312e96487b0859d2adf8895b.cab,,Windows-Update-Agent/1216.2402.13012.0 Client-Protocol/2.80,,,
274,1722724285.248873000,151.101.10.172,10.0.3.15,TCP,60,80,49712,,,,,,,,
275,1722724285.254260000,23.41.178.65,10.0.3.15,HTTPS,1514,443,49760,,,,,,,,
276,1722724285.254260000,23.41.178.65,10.0.3.15,HTTPS,1490,443,49760,,,,,,,,
