,time,source,destination,protocol,length,source_port,destination_port,request_method,request_uri,data,user_agent
88,1722788089.646379000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
89,1722788089.658762000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
90,1722788089.658762000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
91,1722788089.658822000,10.0.3.15,204.79.197.203,TCP,54,49878,443,,,,
92,1722788089.659362000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
93,1722788089.659378000,10.0.3.15,204.79.197.203,TCP,54,49878,443,,,,
94,1722788089.659458000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
95,1722788089.659575000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
96,1722788089.659596000,10.0.3.15,204.79.197.203,TCP,54,49878,443,,,,
97,1722788089.659715000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
98,1722788089.659846000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
99,1722788089.659868000,10.0.3.15,204.79.197.203,TCP,54,49878,443,,,,
100,1722788089.660025000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
101,1722788089.660318000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
102,1722788089.660333000,10.0.3.15,204.79.197.203,TCP,54,49878,443,,,,
103,1722788089.660437000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
104,1722788089.660594000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
105,1722788089.660648000,10.0.3.15,204.79.197.203,TCP,54,49878,443,,,,
106,1722788089.660716000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
107,1722788089.660823000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
108,1722788089.660839000,10.0.3.15,204.79.197.203,TCP,54,49878,443,,,,
109,1722788089.660942000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
110,1722788089.661058000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
111,1722788089.661074000,10.0.3.15,204.79.197.203,TCP,54,49878,443,,,,
112,1722788089.661170000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
113,1722788089.661534000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
114,1722788089.661552000,10.0.3.15,204.79.197.203,TCP,54,49878,443,,,,
115,1722788089.662740000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
116,1722788089.662843000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
117,1722788089.662892000,10.0.3.15,204.79.197.203,TCP,54,49878,443,,,,
118,1722788089.662994000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
119,1722788089.663085000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
120,1722788089.663097000,10.0.3.15,204.79.197.203,TCP,54,49878,443,,,,
121,1722788089.663783000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
122,1722788089.672973000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
123,1722788089.673032000,10.0.3.15,204.79.197.203,TCP,54,49878,443,,,,
124,1722788089.674821000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
125,1722788089.674903000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
126,1722788089.674928000,10.0.3.15,204.79.197.203,TCP,54,49878,443,,,,
127,1722788089.675041000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
128,1722788089.675155000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
129,1722788089.675164000,10.0.3.15,204.79.197.203,TCP,54,49878,443,,,,
130,1722788089.675255000,204.79.197.203,10.0.3.15,TCP,1514,443,49878,,,,
131,1722788089.675341000,204.79.197.203,10.0.3.15,TCP,1066,443,49878,,,,
132,1722788089.675371000,10.0.3.15,204.79.197.203,TCP,54,49878,443,,,,
133,1722788089.702339000,10.0.3.15,10.0.3.3,UDP,87,52298,53,,,,
134,1722788089.702573000,10.0.3.15,10.0.3.3,UDP,87,54658,53,,,,
135,1722788089.702802000,10.0.3.15,10.0.3.3,UDP,84,64629,53,,,,
136,1722788089.702966000,10.0.3.15,10.0.3.3,UDP,84,63133,53,,,,
137,1722788089.703168000,10.0.3.15,10.0.3.3,UDP,71,50217,53,,,,
138,1722788089.703319000,10.0.3.15,10.0.3.3,UDP,71,57113,53,,,,
139,1722788089.704024000,10.0.3.15,10.0.3.3,UDP,79,61334,53,,,,
140,1722788089.704148000,10.0.3.15,10.0.3.3,UDP,79,63215,53,,,,
141,1722788089.720802000,10.0.3.3,10.0.3.15,UDP,221,53,54658,,,,
142,1722788089.720802000,10.0.3.3,10.0.3.15,UDP,217,53,52298,,,,
143,1722788089.721022000,10.0.3.3,10.0.3.15,UDP,461,53,64629,,,,
144,1722788089.722753000,10.0.3.15,10.0.3.3,UDP,72,60714,53,,,,
145,1722788089.722918000,10.0.3.15,10.0.3.3,UDP,72,64699,53,,,,
146,1722788089.723414000,10.0.3.3,10.0.3.15,UDP,398,53,60714,,,,
147,1722788089.727883000,10.0.3.15,10.0.3.3,UDP,69,63062,53,,,,
148,1722788089.728018000,10.0.3.15,10.0.3.3,UDP,69,56021,53,,,,
149,1722788089.728740000,10.0.3.3,10.0.3.15,UDP,165,53,63133,,,,
150,1722788089.729948000,10.0.3.3,10.0.3.15,UDP,548,53,50217,,,,
151,1722788089.730283000,10.0.3.15,88.221.83.185,UDP,1292,56608,443,,,,
152,1722788089.730340000,10.0.3.15,88.221.83.185,UDP,1292,56608,443,,,,
153,1722788089.730675000,10.0.3.3,10.0.3.15,UDP,187,53,61334,,,,
154,1722788089.731169000,10.0.3.15,10.0.3.3,UDP,70,61096,53,,,,
155,1722788089.731303000,10.0.3.15,10.0.3.3,UDP,70,63742,53,,,,
156,1722788089.742823000,10.0.3.3,10.0.3.15,UDP,290,53,64699,,,,
157,1722788089.742823000,10.0.3.3,10.0.3.15,UDP,249,53,57113,,,,
158,1722788089.743457000,10.0.3.15,104.117.77.161,TCP,66,49879,443,,,,
159,1722788089.743640000,10.0.3.15,10.0.3.3,UDP,74,61140,53,,,,
160,1722788089.743737000,10.0.3.15,10.0.3.3,UDP,74,59845,53,,,,
161,1722788089.760245000,20.114.58.89,10.0.3.15,TCP,196,443,49877,,,,
162,1722788089.760438000,10.0.3.15,20.114.58.89,TCP,92,49877,443,,,,
163,1722788089.760605000,20.114.58.89,10.0.3.15,TCP,60,443,49877,,,,
164,1722788089.761017000,10.0.3.3,10.0.3.15,UDP,133,53,63062,,,,
165,1722788089.762252000,10.0.3.3,10.0.3.15,UDP,255,53,63215,,,,
166,1722788089.763640000,20.114.58.89,10.0.3.15,TCP,688,443,49877,,,,
167,1722788089.764943000,10.0.3.3,10.0.3.15,UDP,165,53,61096,,,,
168,1722788089.768972000,10.0.3.15,20.114.58.89,TCP,282,49877,443,,,,
169,1722788089.769050000,10.0.3.15,20.114.58.89,TCP,94,49877,443,,,,
170,1722788089.769172000,20.114.58.89,10.0.3.15,TCP,60,443,49877,,,,
171,1722788089.769172000,20.114.58.89,10.0.3.15,TCP,60,443,49877,,,,
172,1722788089.776323000,88.221.83.185,10.0.3.15,UDP,1292,443,56608,,,,
173,1722788089.776323000,104.117.77.161,10.0.3.15,TCP,60,443,49879,,,,
174,1722788089.776540000,10.0.3.15,104.117.77.161,TCP,54,49879,443,,,,
175,1722788089.777152000,10.0.3.15,104.117.77.161,TCP,1847,49879,443,,,,
176,1722788089.777299000,104.117.77.161,10.0.3.15,TCP,60,443,49879,,,,
177,1722788089.777299000,104.117.77.161,10.0.3.15,TCP,60,443,49879,,,,
178,1722788089.778052000,10.0.3.15,13.74.129.1,TCP,66,49880,443,,,,
179,1722788089.778555000,10.0.3.15,13.107.21.237,TCP,66,49881,443,,,,
180,1722788089.778894000,10.0.3.15,10.0.3.3,UDP,71,49813,53,,,,
181,1722788089.779038000,10.0.3.15,10.0.3.3,UDP,71,56934,53,,,,
182,1722788089.784393000,10.0.3.3,10.0.3.15,UDP,242,53,59845,,,,
183,1722788089.784393000,10.0.3.3,10.0.3.15,UDP,175,53,56021,,,,
184,1722788089.784607000,10.0.3.3,10.0.3.15,UDP,350,53,61140,,,,
185,1722788089.786787000,10.0.3.15,2.17.197.81,TCP,66,49882,443,,,,
186,1722788089.787319000,10.0.3.15,2.17.197.81,TCP,66,49883,443,,,,
187,1722788089.788916000,10.0.3.15,88.221.83.224,UDP,1292,55833,443,,,,
188,1722788089.788989000,10.0.3.15,88.221.83.224,UDP,1292,55833,443,,,,
189,1722788089.789506000,10.0.3.15,18.155.129.101,TCP,66,49884,443,,,,
190,1722788089.789934000,10.0.3.15,2.17.107.24,TCP,66,49885,443,,,,
191,1722788089.791247000,13.107.21.237,10.0.3.15,TCP,60,443,49881,,,,
192,1722788089.791299000,10.0.3.15,13.107.21.237,TCP,54,49881,443,,,,
193,1722788089.791617000,10.0.3.15,13.107.21.237,TCP,1870,49881,443,,,,
194,1722788089.791716000,13.107.21.237,10.0.3.15,TCP,60,443,49881,,,,
195,1722788089.791716000,13.107.21.237,10.0.3.15,TCP,60,443,49881,,,,
196,1722788089.792519000,10.0.3.3,10.0.3.15,UDP,190,53,63742,,,,
197,1722788089.792668000,88.221.83.185,10.0.3.15,UDP,1292,443,56608,,,,
198,1722788089.792867000,88.221.83.185,10.0.3.15,UDP,1292,443,56608,,,,
199,1722788089.794024000,88.221.83.185,10.0.3.15,UDP,1292,443,56608,,,,
200,1722788089.794024000,88.221.83.185,10.0.3.15,UDP,564,443,56608,,,,
201,1722788089.794136000,10.0.3.15,88.221.83.185,UDP,1292,56608,443,,,,
202,1722788089.794540000,10.0.3.15,88.221.83.185,UDP,208,56608,443,,,,
203,1722788089.798920000,2.17.197.81,10.0.3.15,TCP,60,443,49882,,,,
204,1722788089.799013000,10.0.3.15,2.17.197.81,TCP,54,49882,443,,,,
205,1722788089.799197000,2.17.197.81,10.0.3.15,TCP,60,443,49883,,,,
206,1722788089.799197000,10.0.3.3,10.0.3.15,UDP,146,53,49813,,,,
207,1722788089.799275000,10.0.3.15,2.17.197.81,TCP,54,49883,443,,,,
208,1722788089.799768000,10.0.3.15,2.17.197.81,TCP,1810,49882,443,,,,
209,1722788089.800278000,10.0.3.15,2.17.197.81,TCP,1842,49883,443,,,,
210,1722788089.800447000,2.17.197.81,10.0.3.15,TCP,60,443,49882,,,,
211,1722788089.800447000,2.17.197.81,10.0.3.15,TCP,60,443,49882,,,,
212,1722788089.800543000,2.17.197.81,10.0.3.15,TCP,60,443,49883,,,,
213,1722788089.800543000,2.17.197.81,10.0.3.15,TCP,60,443,49883,,,,
214,1722788089.808453000,104.117.77.161,10.0.3.15,TCP,1514,443,49879,,,,
215,1722788089.808453000,104.117.77.161,10.0.3.15,TCP,1514,443,49879,,,,
216,1722788089.808626000,10.0.3.15,104.117.77.161,TCP,54,49879,443,,,,
217,1722788089.808787000,2.17.107.24,10.0.3.15,TCP,60,443,49885,,,,
218,1722788089.808787000,104.117.77.161,10.0.3.15,TCP,916,443,49879,,,,
219,1722788089.808951000,10.0.3.15,2.17.107.24,TCP,54,49885,443,,,,
220,1722788089.809951000,10.0.3.15,2.17.107.24,TCP,1791,49885,443,,,,
221,1722788089.810254000,2.17.107.24,10.0.3.15,TCP,60,443,49885,,,,
222,1722788089.810254000,2.17.107.24,10.0.3.15,TCP,60,443,49885,,,,
223,1722788089.810620000,13.74.129.1,10.0.3.15,TCP,60,443,49880,,,,
224,1722788089.810695000,10.0.3.15,13.74.129.1,TCP,54,49880,443,,,,
225,1722788089.810794000,10.0.3.15,204.79.197.203,TCP,66,49886,443,,,,
226,1722788089.811088000,10.0.3.15,13.74.129.1,TCP,1773,49880,443,,,,
227,1722788089.811306000,13.74.129.1,10.0.3.15,TCP,60,443,49880,,,,
228,1722788089.811306000,13.74.129.1,10.0.3.15,TCP,60,443,49880,,,,
229,1722788089.811765000,13.107.21.237,10.0.3.15,TCP,153,443,49881,,,,
230,1722788089.812660000,10.0.3.15,13.107.21.237,TCP,716,49881,443,,,,
231,1722788089.812803000,13.107.21.237,10.0.3.15,TCP,60,443,49881,,,,
232,1722788089.812964000,88.221.83.185,10.0.3.15,UDP,329,443,56608,,,,
233,1722788089.812964000,88.221.83.185,10.0.3.15,UDP,330,443,56608,,,,
234,1722788089.813036000,88.221.83.185,10.0.3.15,UDP,100,443,56608,,,,
235,1722788089.813036000,88.221.83.185,10.0.3.15,UDP,63,443,56608,,,,
236,1722788089.813223000,10.0.3.15,104.117.77.161,TCP,134,49879,443,,,,
237,1722788089.813333000,104.117.77.161,10.0.3.15,TCP,60,443,49879,,,,
238,1722788089.813624000,10.0.3.15,88.221.83.185,UDP,73,56608,443,,,,
239,1722788089.813768000,10.0.3.15,88.221.83.185,UDP,73,56608,443,,,,
240,1722788089.813989000,10.0.3.15,104.117.77.161,TCP,497,49879,443,,,,
241,1722788089.814072000,104.117.77.161,10.0.3.15,TCP,60,443,49879,,,,
242,1722788089.819283000,2.17.197.81,10.0.3.15,TCP,1502,443,49882,,,,
243,1722788089.819283000,2.17.197.81,10.0.3.15,TCP,1502,443,49882,,,,
244,1722788089.819390000,10.0.3.15,2.17.197.81,TCP,54,49882,443,,,,
245,1722788089.819891000,2.17.197.81,10.0.3.15,TCP,948,443,49882,,,,
246,1722788089.820077000,2.17.197.81,10.0.3.15,TCP,1502,443,49883,,,,
247,1722788089.820898000,2.17.197.81,10.0.3.15,TCP,1502,443,49883,,,,
248,1722788089.820956000,10.0.3.15,2.17.197.81,TCP,54,49883,443,,,,
249,1722788089.821097000,2.17.197.81,10.0.3.15,TCP,949,443,49883,,,,
250,1722788089.822028000,18.155.129.101,10.0.3.15,TCP,60,443,49884,,,,
251,1722788089.822130000,10.0.3.15,18.155.129.101,TCP,54,49884,443,,,,
252,1722788089.822815000,10.0.3.15,18.155.129.101,TCP,1852,49884,443,,,,
253,1722788089.822990000,18.155.129.101,10.0.3.15,TCP,60,443,49884,,,,
254,1722788089.822990000,18.155.129.101,10.0.3.15,TCP,60,443,49884,,,,
255,1722788089.825067000,10.0.3.15,2.17.197.81,TCP,134,49882,443,,,,
256,1722788089.825187000,2.17.197.81,10.0.3.15,TCP,60,443,49882,,,,
257,1722788089.825469000,10.0.3.15,2.17.197.81,TCP,134,49883,443,,,,
258,1722788089.825554000,2.17.197.81,10.0.3.15,TCP,60,443,49883,,,,
259,1722788089.832568000,204.79.197.203,10.0.3.15,TCP,60,443,49886,,,,
260,1722788089.832620000,10.0.3.15,204.79.197.203,TCP,54,49886,443,,,,
261,1722788089.833021000,10.0.3.15,204.79.197.203,TCP,1775,49886,443,,,,
262,1722788089.833130000,204.79.197.203,10.0.3.15,TCP,60,443,49886,,,,
263,1722788089.833130000,204.79.197.203,10.0.3.15,TCP,60,443,49886,,,,
264,1722788089.833765000,10.0.3.3,10.0.3.15,UDP,223,53,56934,,,,
265,1722788089.835609000,13.107.21.237,10.0.3.15,TCP,1514,443,49881,,,,
266,1722788089.835727000,13.107.21.237,10.0.3.15,TCP,1514,443,49881,,,,
267,1722788089.835743000,10.0.3.15,13.107.21.237,TCP,54,49881,443,,,,
268,1722788089.835844000,13.107.21.237,10.0.3.15,TCP,1514,443,49881,,,,
269,1722788089.835973000,13.107.21.237,10.0.3.15,TCP,1514,443,49881,,,,
270,1722788089.835983000,10.0.3.15,13.107.21.237,TCP,54,49881,443,,,,
271,1722788089.836057000,13.107.21.237,10.0.3.15,TCP,1447,443,49881,,,,
272,1722788089.837164000,104.117.77.161,10.0.3.15,TCP,341,443,49879,,,,
273,1722788089.837206000,104.117.77.161,10.0.3.15,TCP,341,443,49879,,,,
274,1722788089.837213000,10.0.3.15,104.117.77.161,TCP,54,49879,443,,,,
275,1722788089.837889000,10.0.3.15,13.107.21.237,TCP,128,49881,443,,,,
276,1722788089.837970000,13.107.21.237,10.0.3.15,TCP,60,443,49881,,,,
277,1722788089.838388000,88.221.83.185,10.0.3.15,UDP,66,443,56608,,,,
278,1722788089.840054000,88.221.83.224,10.0.3.15,UDP,1292,443,55833,,,,
279,1722788089.840207000,2.17.107.24,10.0.3.15,TCP,1502,443,49885,,,,
280,1722788089.840292000,2.17.107.24,10.0.3.15,TCP,1502,443,49885,,,,
281,1722788089.840307000,10.0.3.15,2.17.107.24,TCP,54,49885,443,,,,
282,1722788089.840372000,2.17.107.24,10.0.3.15,TCP,871,443,49885,,,,
283,1722788089.840406000,2.17.197.81,10.0.3.15,TCP,341,443,49882,,,,
284,1722788089.840778000,2.17.197.81,10.0.3.15,TCP,341,443,49882,,,,
285,1722788089.840790000,10.0.3.15,2.17.197.81,TCP,54,49882,443,,,,
286,1722788089.841530000,10.0.3.15,2.17.107.24,TCP,134,49885,443,,,,
287,1722788089.841613000,2.17.107.24,10.0.3.15,TCP,60,443,49885,,,,
288,1722788089.842945000,2.17.197.81,10.0.3.15,TCP,341,443,49883,,,,
289,1722788089.843058000,2.17.197.81,10.0.3.15,TCP,341,443,49883,,,,
290,1722788089.843067000,10.0.3.15,2.17.197.81,TCP,54,49883,443,,,,
291,1722788089.845831000,18.155.129.101,10.0.3.15,TCP,1482,443,49884,,,,
292,1722788089.845917000,18.155.129.101,10.0.3.15,TCP,1482,443,49884,,,,
293,1722788089.845926000,10.0.3.15,18.155.129.101,TCP,54,49884,443,,,,
294,1722788089.846075000,18.155.129.101,10.0.3.15,TCP,1482,443,49884,,,,
295,1722788089.848239000,18.155.129.101,10.0.3.15,TCP,1514,443,49884,,,,
296,1722788089.848239000,18.155.129.101,10.0.3.15,TCP,87,443,49884,,,,
297,1722788089.848254000,10.0.3.15,18.155.129.101,TCP,54,49884,443,,,,
298,1722788089.849521000,10.0.3.15,18.155.129.101,TCP,118,49884,443,,,,
299,1722788089.849608000,18.155.129.101,10.0.3.15,TCP,60,443,49884,,,,
300,1722788089.852846000,88.221.83.224,10.0.3.15,UDP,1292,443,55833,,,,
301,1722788089.853191000,88.221.83.224,10.0.3.15,UDP,1292,443,55833,,,,
302,1722788089.853291000,88.221.83.224,10.0.3.15,UDP,1292,443,55833,,,,
303,1722788089.853335000,88.221.83.224,10.0.3.15,UDP,560,443,55833,,,,
304,1722788089.853397000,10.0.3.15,88.221.83.224,UDP,81,55833,443,,,,
305,1722788089.854067000,13.74.129.1,10.0.3.15,TCP,1514,443,49880,,,,
306,1722788089.854188000,13.74.129.1,10.0.3.15,TCP,1514,443,49880,,,,
307,1722788089.854194000,10.0.3.15,88.221.83.224,UDP,83,55833,443,,,,
308,1722788089.854200000,10.0.3.15,13.74.129.1,TCP,54,49880,443,,,,
309,1722788089.854329000,13.74.129.1,10.0.3.15,TCP,1514,443,49880,,,,
310,1722788089.854444000,13.74.129.1,10.0.3.15,TCP,1514,443,49880,,,,
311,1722788089.854444000,13.74.129.1,10.0.3.15,TCP,515,443,49880,,,,
312,1722788089.854472000,10.0.3.15,13.74.129.1,TCP,54,49880,443,,,,
313,1722788089.855413000,10.0.3.15,88.221.83.224,UDP,131,55833,443,,,,
314,1722788089.855515000,10.0.3.15,88.221.83.224,UDP,113,55833,443,,,,
315,1722788089.856005000,10.0.3.15,13.74.129.1,TCP,147,49880,443,,,,
316,1722788089.856110000,13.74.129.1,10.0.3.15,TCP,60,443,49880,,,,
317,1722788089.857539000,13.107.21.237,10.0.3.15,TCP,513,443,49881,,,,
318,1722788089.857605000,204.79.197.203,10.0.3.15,TCP,153,443,49886,,,,
319,1722788089.857605000,13.107.21.237,10.0.3.15,TCP,116,443,49881,,,,
320,1722788089.857626000,10.0.3.15,13.107.21.237,TCP,54,49881,443,,,,
321,1722788089.858183000,10.0.3.15,204.79.197.203,TCP,621,49886,443,,,,
322,1722788089.858278000,204.79.197.203,10.0.3.15,TCP,60,443,49886,,,,
323,1722788089.860060000,2.17.107.24,10.0.3.15,TCP,341,443,49885,,,,
324,1722788089.860122000,2.17.107.24,10.0.3.15,TCP,341,443,49885,,,,
325,1722788089.860128000,10.0.3.15,2.17.107.24,TCP,54,49885,443,,,,
326,1722788089.872353000,18.155.129.101,10.0.3.15,TCP,200,443,49884,,,,
327,1722788089.873059000,18.155.129.101,10.0.3.15,TCP,116,443,49884,,,,
328,1722788089.873087000,10.0.3.15,18.155.129.101,TCP,54,49884,443,,,,
