,time,source,destination,protocol,length,source_port,destination_port,request_method,response_code,request_uri,data,user_agent
75,1721137861.104875000,192.168.56.102,192.168.56.101,TCP,78,49756,8888,,,,,
76,1721137861.104919000,192.168.56.102,192.168.56.101,TCP,54,49756,8888,,,,,
77,1721137861.105330000,192.168.56.101,192.168.56.102,TCP,78,8888,49756,,,,,
78,1721137861.105330000,192.168.56.101,192.168.56.102,TCP,60,8888,49756,,,,,
79,1721137861.105366000,192.168.56.102,192.168.56.101,TCP,54,49756,8888,,,,,
80,1721137865.143885000,0,0,,60,0,0,,,,,
81,1721137865.143900000,0,0,,42,0,0,,,,,
82,1721137899.145842000,192.168.56.102,239.255.255.250,UDP,217,56223,1900,,,,,
83,1721137900.153640000,192.168.56.102,239.255.255.250,UDP,217,56223,1900,,,,,
84,1721137901.163726000,192.168.56.102,239.255.255.250,UDP,217,56223,1900,,,,,
85,1721137902.171980000,192.168.56.102,239.255.255.250,UDP,217,56223,1900,,,,,
86,1721137949.139096000,192.168.56.102,192.168.56.101,TCP,66,49757,8888,,,,,
87,1721137949.139319000,192.168.56.101,192.168.56.102,TCP,66,8888,49757,,,,,
88,1721137949.139359000,192.168.56.102,192.168.56.101,TCP,54,49757,8888,,,,,
89,1721137949.139553000,192.168.56.102,192.168.56.101,TCP,293,49757,8888,,,,,
90,1721137949.139679000,192.168.56.101,192.168.56.102,TCP,60,8888,49757,,,,,
91,1721137949.140308000,192.168.56.101,192.168.56.102,TCP,927,8888,49757,,,,,
92,1721137949.150561000,192.168.56.102,192.168.56.101,TCP,739,49757,8888,,,,,
93,1721137949.150602000,192.168.56.102,192.168.56.101,TCP,80,49757,8888,,,,,
94,1721137949.150613000,192.168.56.102,192.168.56.101,TCP,120,49757,8888,,,,,
95,1721137949.153309000,192.168.56.101,192.168.56.102,TCP,60,8888,49757,,,,,
96,1721137949.166444000,192.168.56.101,192.168.56.102,TCP,80,8888,49757,,,,,
97,1721137949.166444000,192.168.56.101,192.168.56.102,TCP,130,8888,49757,,,,,
98,1721137949.166500000,192.168.56.102,192.168.56.101,TCP,54,49757,8888,,,,,
99,1721137949.166978000,192.168.56.102,192.168.56.101,TCP,80,49757,8888,,,,,
100,1721137949.166995000,192.168.56.102,192.168.56.101,TCP,230,49757,8888,,,,,
101,1721137949.167126000,192.168.56.101,192.168.56.102,TCP,60,8888,49757,,,,,
102,1721137950.170718000,192.168.56.102,192.168.56.101,TCP,78,49757,8888,,,,,
103,1721137950.170764000,192.168.56.102,192.168.56.101,TCP,54,49757,8888,,,,,
104,1721137950.171242000,192.168.56.101,192.168.56.102,TCP,78,8888,49757,,,,,
105,1721137950.171242000,192.168.56.101,192.168.56.102,TCP,60,8888,49757,,,,,
106,1721137950.171284000,192.168.56.102,192.168.56.101,TCP,54,49757,8888,,,,,
107,1721137954.187438000,0,0,,60,0,0,,,,,
108,1721137954.187467000,0,0,,42,0,0,,,,,
109,1721138001.761920000,192.168.56.102,224.0.0.251,UDP,85,5353,5353,,,,,
110,1721138001.762289000,fe80::9c4f:4e27:e09a:8d13,ff02::fb,UDP,105,5353,5353,,,,,
111,1721138002.766119000,192.168.56.102,224.0.0.251,UDP,85,5353,5353,,,,,
112,1721138002.766482000,fe80::9c4f:4e27:e09a:8d13,ff02::fb,UDP,105,5353,5353,,,,,
113,1721138017.826972000,fe80::800:27ff:fe00:0,ff02::2,,70,0,0,,,,,
114,1721138019.147351000,192.168.56.102,239.255.255.250,UDP,217,55916,1900,,,,,
115,1721138020.152658000,192.168.56.102,239.255.255.250,UDP,217,55916,1900,,,,,
116,1721138021.155562000,192.168.56.102,239.255.255.250,UDP,217,55916,1900,,,,,
117,1721138022.156248000,192.168.56.102,239.255.255.250,UDP,217,55916,1900,,,,,
118,1721138022.832383000,192.168.56.102,192.168.56.101,TCP,66,49758,8888,,,,,
119,1721138022.832691000,192.168.56.101,192.168.56.102,TCP,66,8888,49758,,,,,
120,1721138022.832739000,192.168.56.102,192.168.56.101,TCP,54,49758,8888,,,,,
121,1721138022.833096000,192.168.56.102,192.168.56.101,TCP,293,49758,8888,,,,,
122,1721138022.833339000,192.168.56.101,192.168.56.102,TCP,60,8888,49758,,,,,
123,1721138022.834119000,192.168.56.101,192.168.56.102,TCP,928,8888,49758,,,,,
124,1721138022.848005000,192.168.56.102,192.168.56.101,TCP,739,49758,8888,,,,,
125,1721138022.848063000,192.168.56.102,192.168.56.101,TCP,80,49758,8888,,,,,
126,1721138022.848078000,192.168.56.102,192.168.56.101,TCP,120,49758,8888,,,,,
127,1721138022.848320000,192.168.56.101,192.168.56.102,TCP,60,8888,49758,,,,,
128,1721138022.851708000,192.168.56.101,192.168.56.102,TCP,80,8888,49758,,,,,
129,1721138022.851776000,192.168.56.101,192.168.56.102,TCP,78,8888,49758,,,,,
130,1721138022.851785000,192.168.56.102,192.168.56.101,TCP,54,49758,8888,,,,,
131,1721138023.858409000,192.168.56.102,192.168.56.101,TCP,78,49758,8888,,,,,
132,1721138023.858467000,192.168.56.102,192.168.56.101,TCP,54,49758,8888,,,,,
133,1721138023.858939000,192.168.56.101,192.168.56.102,TCP,78,8888,49758,,,,,
134,1721138023.858939000,192.168.56.101,192.168.56.102,TCP,60,8888,49758,,,,,
135,1721138023.858974000,192.168.56.102,192.168.56.101,TCP,54,49758,8888,,,,,
136,1721138112.833881000,192.168.56.102,192.168.56.101,TCP,66,49759,8888,,,,,
137,1721138112.834175000,192.168.56.101,192.168.56.102,TCP,66,8888,49759,,,,,
138,1721138112.834232000,192.168.56.102,192.168.56.101,TCP,54,49759,8888,,,,,
139,1721138112.834572000,192.168.56.102,192.168.56.101,TCP,293,49759,8888,,,,,
140,1721138112.834829000,192.168.56.101,192.168.56.102,TCP,60,8888,49759,,,,,
141,1721138112.835718000,192.168.56.101,192.168.56.102,TCP,928,8888,49759,,,,,
142,1721138112.848698000,192.168.56.102,192.168.56.101,TCP,739,49759,8888,,,,,
143,1721138112.848736000,192.168.56.102,192.168.56.101,TCP,80,49759,8888,,,,,
144,1721138112.848758000,192.168.56.102,192.168.56.101,TCP,120,49759,8888,,,,,
145,1721138112.848896000,192.168.56.101,192.168.56.102,TCP,60,8888,49759,,,,,
146,1721138112.852335000,192.168.56.101,192.168.56.102,TCP,80,8888,49759,,,,,
147,1721138112.852383000,192.168.56.101,192.168.56.102,TCP,78,8888,49759,,,,,
148,1721138112.852398000,192.168.56.102,192.168.56.101,TCP,54,49759,8888,,,,,
149,1721138113.854220000,192.168.56.102,192.168.56.101,TCP,78,49759,8888,,,,,
150,1721138113.854278000,192.168.56.102,192.168.56.101,TCP,54,49759,8888,,,,,
151,1721138113.854773000,192.168.56.101,192.168.56.102,TCP,78,8888,49759,,,,,
152,1721138113.854773000,192.168.56.101,192.168.56.102,TCP,60,8888,49759,,,,,
153,1721138113.854813000,192.168.56.102,192.168.56.101,TCP,54,49759,8888,,,,,
154,1721138121.382331000,192.168.56.102,192.168.56.100,UDP,356,68,67,,,,,
155,1721138121.387139000,192.168.56.100,192.168.56.102,UDP,590,67,68,,,,,
156,1721138121.390291000,fe80::9c4f:4e27:e09a:8d13,ff02::16,,90,0,0,,,,,
157,1721138121.390324000,192.168.56.102,224.0.0.22,,54,0,0,,,,,
158,1721138121.395271000,fe80::9c4f:4e27:e09a:8d13,ff02::16,,90,0,0,,,,,
159,1721138121.395383000,192.168.56.102,224.0.0.22,,54,0,0,,,,,
160,1721138121.395630000,fe80::9c4f:4e27:e09a:8d13,ff02::16,,90,0,0,,,,,
161,1721138121.395650000,192.168.56.102,224.0.0.22,,54,0,0,,,,,
162,1721138121.395809000,fe80::9c4f:4e27:e09a:8d13,ff02::16,,90,0,0,,,,,
163,1721138121.395943000,192.168.56.102,224.0.0.22,,54,0,0,,,,,
164,1721138121.396410000,192.168.56.102,224.0.0.251,UDP,80,5353,5353,,,,,
165,1721138121.396869000,fe80::9c4f:4e27:e09a:8d13,ff02::fb,UDP,100,5353,5353,,,,,
166,1721138121.397022000,192.168.56.102,224.0.0.251,UDP,118,5353,5353,,,,,
167,1721138121.397141000,fe80::9c4f:4e27:e09a:8d13,ff02::1:3,UDP,94,57492,5355,,,,,
168,1721138121.397242000,fe80::9c4f:4e27:e09a:8d13,ff02::fb,UDP,138,5353,5353,,,,,
169,1721138121.397298000,192.168.56.102,224.0.0.252,UDP,74,57492,5355,,,,,
170,1721138121.480230000,192.168.56.102,224.0.0.22,,54,0,0,,,,,
171,1721138121.480270000,fe80::9c4f:4e27:e09a:8d13,ff02::16,,90,0,0,,,,,
172,1721138125.970270000,0,0,,42,0,0,,,,,
173,1721138125.970441000,0,0,,60,0,0,,,,,
174,1721138139.160930000,192.168.56.102,239.255.255.250,UDP,217,57493,1900,,,,,
175,1721138140.161089000,192.168.56.102,239.255.255.250,UDP,217,57493,1900,,,,,
176,1721138141.169853000,192.168.56.102,239.255.255.250,UDP,217,57493,1900,,,,,
177,1721138142.175700000,192.168.56.102,239.255.255.250,UDP,217,57493,1900,,,,,
178,1721138188.859202000,192.168.56.102,192.168.56.101,TCP,66,49760,8888,,,,,
179,1721138188.859514000,192.168.56.101,192.168.56.102,TCP,66,8888,49760,,,,,
180,1721138188.859576000,192.168.56.102,192.168.56.101,TCP,54,49760,8888,,,,,
181,1721138188.859843000,192.168.56.102,192.168.56.101,TCP,293,49760,8888,,,,,
182,1721138188.860103000,192.168.56.101,192.168.56.102,TCP,60,8888,49760,,,,,
183,1721138188.861195000,192.168.56.101,192.168.56.102,TCP,927,8888,49760,,,,,
184,1721138188.874743000,192.168.56.102,192.168.56.101,TCP,739,49760,8888,,,,,
185,1721138188.874785000,192.168.56.102,192.168.56.101,TCP,80,49760,8888,,,,,
186,1721138188.874798000,192.168.56.102,192.168.56.101,TCP,120,49760,8888,,,,,
187,1721138188.874999000,192.168.56.101,192.168.56.102,TCP,60,8888,49760,,,,,
188,1721138188.878292000,192.168.56.101,192.168.56.102,TCP,80,8888,49760,,,,,
189,1721138188.878376000,192.168.56.101,192.168.56.102,TCP,78,8888,49760,,,,,
190,1721138188.878392000,192.168.56.102,192.168.56.101,TCP,54,49760,8888,,,,,
191,1721138189.879803000,192.168.56.102,192.168.56.101,TCP,78,49760,8888,,,,,
192,1721138189.879869000,192.168.56.102,192.168.56.101,TCP,54,49760,8888,,,,,
193,1721138189.880435000,192.168.56.101,192.168.56.102,TCP,78,8888,49760,,,,,
194,1721138189.880435000,192.168.56.101,192.168.56.102,TCP,60,8888,49760,,,,,
195,1721138189.880478000,192.168.56.102,192.168.56.101,TCP,54,49760,8888,,,,,
196,1721138259.170305000,192.168.56.102,239.255.255.250,UDP,217,52055,1900,,,,,
197,1721138260.182575000,192.168.56.102,239.255.255.250,UDP,217,52055,1900,,,,,
198,1721138261.182932000,192.168.56.102,239.255.255.250,UDP,217,52055,1900,,,,,
199,1721138262.186011000,192.168.56.102,239.255.255.250,UDP,217,52055,1900,,,,,
200,1721138271.884258000,192.168.56.102,192.168.56.101,TCP,66,49761,8888,,,,,
201,1721138271.884653000,192.168.56.101,192.168.56.102,TCP,66,8888,49761,,,,,
202,1721138271.884707000,192.168.56.102,192.168.56.101,TCP,54,49761,8888,,,,,
203,1721138271.884938000,192.168.56.102,192.168.56.101,TCP,293,49761,8888,,,,,
204,1721138271.885218000,192.168.56.101,192.168.56.102,TCP,60,8888,49761,,,,,
205,1721138271.886115000,192.168.56.101,192.168.56.102,TCP,928,8888,49761,,,,,
206,1721138271.900000000,192.168.56.102,192.168.56.101,TCP,739,49761,8888,,,,,
207,1721138271.900038000,192.168.56.102,192.168.56.101,TCP,80,49761,8888,,,,,
208,1721138271.900052000,192.168.56.102,192.168.56.101,TCP,120,49761,8888,,,,,
209,1721138271.900223000,192.168.56.101,192.168.56.102,TCP,60,8888,49761,,,,,
210,1721138271.903609000,192.168.56.101,192.168.56.102,TCP,80,8888,49761,,,,,
211,1721138271.903694000,192.168.56.101,192.168.56.102,TCP,78,8888,49761,,,,,
212,1721138271.903702000,192.168.56.102,192.168.56.101,TCP,54,49761,8888,,,,,
213,1721138272.915614000,192.168.56.102,192.168.56.101,TCP,78,49761,8888,,,,,
214,1721138272.915664000,192.168.56.102,192.168.56.101,TCP,54,49761,8888,,,,,
215,1721138272.916203000,192.168.56.101,192.168.56.102,TCP,78,8888,49761,,,,,
216,1721138272.916203000,192.168.56.101,192.168.56.102,TCP,60,8888,49761,,,,,
217,1721138272.916246000,192.168.56.102,192.168.56.101,TCP,54,49761,8888,,,,,
218,1721138303.779647000,192.168.56.102,224.0.0.251,UDP,85,5353,5353,,,,,
219,1721138303.779980000,fe80::9c4f:4e27:e09a:8d13,ff02::fb,UDP,105,5353,5353,,,,,
220,1721138304.778251000,192.168.56.102,224.0.0.251,UDP,85,5353,5353,,,,,
221,1721138304.778526000,fe80::9c4f:4e27:e09a:8d13,ff02::fb,UDP,105,5353,5353,,,,,
222,1721138360.544881000,192.168.56.102,192.168.56.101,TCP,66,49762,8888,,,,,
223,1721138360.545272000,192.168.56.101,192.168.56.102,TCP,66,8888,49762,,,,,
224,1721138360.545335000,192.168.56.102,192.168.56.101,TCP,54,49762,8888,,,,,
225,1721138360.545628000,192.168.56.102,192.168.56.101,TCP,293,49762,8888,,,,,
226,1721138360.545924000,192.168.56.101,192.168.56.102,TCP,60,8888,49762,,,,,
227,1721138360.546835000,192.168.56.101,192.168.56.102,TCP,929,8888,49762,,,,,
228,1721138360.560264000,192.168.56.102,192.168.56.101,TCP,739,49762,8888,,,,,
229,1721138360.560293000,192.168.56.102,192.168.56.101,TCP,80,49762,8888,,,,,
230,1721138360.560310000,192.168.56.102,192.168.56.101,TCP,120,49762,8888,,,,,
231,1721138360.560491000,192.168.56.101,192.168.56.102,TCP,60,8888,49762,,,,,
232,1721138360.563841000,192.168.56.101,192.168.56.102,TCP,80,8888,49762,,,,,
233,1721138360.563927000,192.168.56.101,192.168.56.102,TCP,78,8888,49762,,,,,
234,1721138360.563950000,192.168.56.102,192.168.56.101,TCP,54,49762,8888,,,,,
235,1721138361.579028000,192.168.56.102,192.168.56.101,TCP,78,49762,8888,,,,,
236,1721138361.579083000,192.168.56.102,192.168.56.101,TCP,54,49762,8888,,,,,
237,1721138361.579667000,192.168.56.101,192.168.56.102,TCP,78,8888,49762,,,,,
238,1721138361.579667000,192.168.56.101,192.168.56.102,TCP,60,8888,49762,,,,,
239,1721138361.579727000,192.168.56.102,192.168.56.101,TCP,54,49762,8888,,,,,
240,1721138379.178631000,192.168.56.102,239.255.255.250,UDP,217,54228,1900,,,,,
241,1721138380.182258000,192.168.56.102,239.255.255.250,UDP,217,54228,1900,,,,,
242,1721138381.183185000,192.168.56.102,239.255.255.250,UDP,217,54228,1900,,,,,
243,1721138382.185043000,192.168.56.102,239.255.255.250,UDP,217,54228,1900,,,,,
244,1721138421.419004000,192.168.56.102,192.168.56.100,UDP,356,68,67,,,,,
245,1721138421.424090000,192.168.56.100,192.168.56.102,UDP,590,67,68,,,,,
246,1721138421.427006000,192.168.56.102,224.0.0.22,,54,0,0,,,,,
247,1721138421.427011000,fe80::9c4f:4e27:e09a:8d13,ff02::16,,90,0,0,,,,,
248,1721138421.432290000,fe80::9c4f:4e27:e09a:8d13,ff02::16,,90,0,0,,,,,
249,1721138421.432368000,192.168.56.102,224.0.0.22,,54,0,0,,,,,
250,1721138421.432766000,fe80::9c4f:4e27:e09a:8d13,ff02::16,,90,0,0,,,,,
251,1721138421.432812000,192.168.56.102,224.0.0.22,,54,0,0,,,,,
252,1721138421.433022000,fe80::9c4f:4e27:e09a:8d13,ff02::16,,90,0,0,,,,,
253,1721138421.433059000,192.168.56.102,224.0.0.22,,54,0,0,,,,,
254,1721138421.433844000,192.168.56.102,224.0.0.251,UDP,80,5353,5353,,,,,
255,1721138421.434359000,fe80::9c4f:4e27:e09a:8d13,ff02::fb,UDP,100,5353,5353,,,,,
256,1721138421.434633000,fe80::9c4f:4e27:e09a:8d13,ff02::1:3,UDP,94,61661,5355,,,,,
257,1721138421.434681000,192.168.56.102,224.0.0.251,UDP,118,5353,5353,,,,,
258,1721138421.434702000,192.168.56.102,224.0.0.252,UDP,74,61661,5355,,,,,
259,1721138421.434975000,fe80::9c4f:4e27:e09a:8d13,ff02::fb,UDP,138,5353,5353,,,,,
260,1721138421.479983000,192.168.56.102,224.0.0.22,,54,0,0,,,,,
261,1721138421.480023000,fe80::9c4f:4e27:e09a:8d13,ff02::16,,90,0,0,,,,,
262,1721138425.971803000,0,0,,42,0,0,,,,,
263,1721138425.972006000,0,0,,60,0,0,,,,,
264,1721138430.324118000,192.168.56.102,192.168.56.101,TCP,66,49763,8888,,,,,
265,1721138430.324448000,192.168.56.101,192.168.56.102,TCP,66,8888,49763,,,,,
266,1721138430.324519000,192.168.56.102,192.168.56.101,TCP,54,49763,8888,,,,,
267,1721138430.324761000,192.168.56.102,192.168.56.101,TCP,293,49763,8888,,,,,
268,1721138430.324983000,192.168.56.101,192.168.56.102,TCP,60,8888,49763,,,,,
269,1721138430.325826000,192.168.56.101,192.168.56.102,TCP,928,8888,49763,,,,,
270,1721138430.339418000,192.168.56.102,192.168.56.101,TCP,739,49763,8888,,,,,
271,1721138430.339454000,192.168.56.102,192.168.56.101,TCP,80,49763,8888,,,,,
272,1721138430.339466000,192.168.56.102,192.168.56.101,TCP,120,49763,8888,,,,,
273,1721138430.339610000,192.168.56.101,192.168.56.102,TCP,60,8888,49763,,,,,
274,1721138430.343072000,192.168.56.101,192.168.56.102,TCP,80,8888,49763,,,,,
275,1721138430.343128000,192.168.56.101,192.168.56.102,TCP,78,8888,49763,,,,,
276,1721138430.343142000,192.168.56.102,192.168.56.101,TCP,54,49763,8888,,,,,
277,1721138431.358158000,192.168.56.102,192.168.56.101,TCP,78,49763,8888,,,,,
278,1721138431.358211000,192.168.56.102,192.168.56.101,TCP,54,49763,8888,,,,,
279,1721138431.358683000,192.168.56.101,192.168.56.102,TCP,78,8888,49763,,,,,
280,1721138431.358683000,192.168.56.101,192.168.56.102,TCP,60,8888,49763,,,,,
281,1721138431.358719000,192.168.56.102,192.168.56.101,TCP,54,49763,8888,,,,,
282,1721138499.186735000,192.168.56.102,239.255.255.250,UDP,217,61662,1900,,,,,
283,1721138500.192791000,192.168.56.102,239.255.255.250,UDP,217,61662,1900,,,,,
284,1721138501.198577000,192.168.56.102,239.255.255.250,UDP,217,61662,1900,,,,,
285,1721138502.208672000,192.168.56.102,239.255.255.250,UDP,217,61662,1900,,,,,
286,1721138515.756821000,192.168.56.102,192.168.56.101,TCP,66,49764,8888,,,,,
287,1721138515.757087000,192.168.56.101,192.168.56.102,TCP,66,8888,49764,,,,,
288,1721138515.757139000,192.168.56.102,192.168.56.101,TCP,54,49764,8888,,,,,
289,1721138515.757376000,192.168.56.102,192.168.56.101,TCP,293,49764,8888,,,,,
290,1721138515.757551000,192.168.56.101,192.168.56.102,TCP,60,8888,49764,,,,,
291,1721138515.758362000,192.168.56.101,192.168.56.102,TCP,927,8888,49764,,,,,
292,1721138515.772127000,192.168.56.102,192.168.56.101,TCP,739,49764,8888,,,,,
293,1721138515.772159000,192.168.56.102,192.168.56.101,TCP,80,49764,8888,,,,,
294,1721138515.772170000,192.168.56.102,192.168.56.101,TCP,120,49764,8888,,,,,
295,1721138515.772279000,192.168.56.101,192.168.56.102,TCP,60,8888,49764,,,,,
296,1721138515.775645000,192.168.56.101,192.168.56.102,TCP,80,8888,49764,,,,,
297,1721138515.775704000,192.168.56.101,192.168.56.102,TCP,78,8888,49764,,,,,
298,1721138515.775716000,192.168.56.102,192.168.56.101,TCP,54,49764,8888,,,,,
299,1721138516.780634000,192.168.56.102,192.168.56.101,TCP,78,49764,8888,,,,,
300,1721138516.780683000,192.168.56.102,192.168.56.101,TCP,54,49764,8888,,,,,
301,1721138516.781172000,192.168.56.101,192.168.56.102,TCP,78,8888,49764,,,,,
302,1721138516.781172000,192.168.56.101,192.168.56.102,TCP,60,8888,49764,,,,,
303,1721138516.781205000,192.168.56.102,192.168.56.101,TCP,54,49764,8888,,,,,
