,time,source,destination,protocol,length,source_port,destination_port,request_method,response_code,request_uri,data,user_agent
78,1721138779.997237000,192.168.56.101,192.168.56.102,TCP,66,8888,49769,,,,,
79,1721138779.997294000,192.168.56.102,192.168.56.101,TCP,54,49769,8888,,,,,
80,1721138779.997684000,192.168.56.102,192.168.56.101,TCP,293,49769,8888,,,,,
81,1721138779.997913000,192.168.56.101,192.168.56.102,TCP,60,8888,49769,,,,,
82,1721138779.998614000,192.168.56.101,192.168.56.102,TCP,928,8888,49769,,,,,
83,1721138780.012425000,192.168.56.102,192.168.56.101,TCP,739,49769,8888,,,,,
84,1721138780.012462000,192.168.56.102,192.168.56.101,TCP,80,49769,8888,,,,,
85,1721138780.012473000,192.168.56.102,192.168.56.101,TCP,120,49769,8888,,,,,
86,1721138780.012617000,192.168.56.101,192.168.56.102,TCP,60,8888,49769,,,,,
87,1721138780.043694000,192.168.56.101,192.168.56.102,TCP,80,8888,49769,,,,,
88,1721138780.043694000,192.168.56.101,192.168.56.102,TCP,171,8888,49769,,,,,
89,1721138780.043748000,192.168.56.102,192.168.56.101,TCP,54,49769,8888,,,,,
90,1721138780.045229000,192.168.56.102,192.168.56.101,TCP,54,49769,8888,,,,,
91,1721138785.130595000,0,0,,60,0,0,,,,,
92,1721138785.130619000,0,0,,42,0,0,,,,,
93,1721138860.610975000,192.168.56.102,239.255.255.250,UDP,217,62484,1900,,,,,
94,1721138861.612705000,192.168.56.102,239.255.255.250,UDP,217,62484,1900,,,,,
95,1721138862.625769000,192.168.56.102,239.255.255.250,UDP,217,62484,1900,,,,,
96,1721138863.633397000,192.168.56.102,239.255.255.250,UDP,217,62484,1900,,,,,
97,1721138909.219575000,192.168.56.102,224.0.0.251,UDP,85,5353,5353,,,,,
98,1721138909.219951000,fe80::9c4f:4e27:e09a:8d13,ff02::fb,UDP,105,5353,5353,,,,,
99,1721138910.227465000,192.168.56.102,224.0.0.251,UDP,85,5353,5353,,,,,
100,1721138910.227743000,fe80::9c4f:4e27:e09a:8d13,ff02::fb,UDP,105,5353,5353,,,,,
